m/z	SN	QualityFactor	Resolution	intensity	area
1011.582	9.674	17623.5	7691.8	1104.1	285.0
1030.485	2.001	156.6	4446.7	226.7	101.9
1045.517	95.671	35828.6	7417.7	10800.9	3046.8
1067.508	5.703	3219.0	7568.9	642.1	181.1
1101.447	4.776	348.5	4387.9	527.8	269.5
1154.129	2.069	375.9	251.6	180.3	1801.9
1170.542	2.299	258.7	750.2	211.5	729.7
1173.617	2.326	367.4	393.7	181.2	1279.0
1189.846	2.295	349.7	256.0	195.7	2032.9
1296.682	23.932	40487.0	8189.0	2507.8	923.1
1352.604	2.954	860.7	9798.3	307.0	102.6
1354.612	2.088	91.8	10690.7	215.4	65.5
1501.760	4.331	1053.9	8495.6	402.3	180.8
1529.744	4.246	875.4	6807.8	389.0	228.7
1570.683	61.885	28381.6	9095.6	5547.2	2581.7
1592.652	2.478	237.8	4401.8	216.3	211.8
1626.608	2.945	116.5	4640.2	252.0	243.7
2132.104	2.473	311.6	2604.8	124.6	335.5
2133.879	2.636	243.2	9983.5	142.3	99.4
2147.196	40.218	37986.9	10745.1	2121.2	1398.1
2169.155	2.837	256.6	7394.4	146.3	139.5
2185.145	2.730	236.6	8662.7	138.5	114.2
2204.126	5.956	1953.9	8417.1	294.6	253.3
2211.102	44.655	25456.8	10491.7	2191.2	1532.3
2225.114	13.257	19266.2	11594.4	637.2	408.3
2233.084	18.268	38803.9	10836.1	881.2	612.0
2247.067	2.919	181.6	5483.5	137.2	184.5
2249.066	4.097	865.1	8664.2	192.6	165.6
2259.070	2.871	324.9	9159.3	133.5	110.7
2267.030	9.334	5435.1	9729.9	431.0	336.8
2270.039	4.788	4042.8	18591.9	221.0	93.8
2283.166	8.517	4163.6	7353.8	388.3	402.8
2289.012	3.482	247.7	7291.9	157.8	165.1
2299.174	5.934	5226.3	12033.8	265.1	168.7
2305.097	3.809	470.5	5355.9	169.3	242.6
2323.013	2.125	120.1	3637.7	91.7	195.0
2918.244	2.947	265.7	5436.7	71.4	151.8
2932.590	23.974	18215.8	11564.9	585.2	567.2
2948.588	4.095	284.6	8370.6	98.8	132.3
2954.587	2.257	129.1	7650.8	54.0	78.9
2988.502	2.885	105.8	9646.0	67.0	79.5
3323.779	2.640	157.8	7402.3	47.1	88.3
3337.799	2.798	191.9	7280.5	49.5	94.4


