m/z	SN	QualityFactor	Resolution	intensity	area
1011.586	13.284	8885.2	6653.9	3144.0	939.0
1028.494	4.688	759.2	4806.8	1110.8	472.2
1041.534	2.255	115.6	5869.7	534.8	191.8
1045.522	46.645	33131.6	7057.9	11074.0	3300.6
1067.517	3.167	272.5	6044.1	756.0	269.0
1071.605	3.962	1041.2	2299.5	941.2	897.5
1105.533	2.198	108.4	8981.1	525.7	138.7
1143.608	2.663	502.8	6502.4	639.6	235.7
1156.607	2.672	491.9	5805.8	645.7	273.1
1171.620	2.503	282.3	5637.6	603.9	266.9
1198.681	11.520	5877.5	8232.0	2800.5	912.9
1217.656	2.209	285.0	7198.6	528.0	194.0
1220.643	2.104	92.7	8948.9	507.1	150.2
1234.633	2.313	94.9	9929.9	551.2	154.9
1240.653	2.391	53.0	9301.7	576.9	168.8
1251.664	2.710	155.2	8669.7	644.0	207.4
1267.654	6.343	1363.4	9246.7	1523.2	489.5
1274.685	2.411	198.7	8780.5	574.5	187.7
1287.657	2.472	158.1	9607.1	587.2	184.8
1292.659	2.818	115.9	9307.7	663.8	210.1
1296.677	36.918	38531.9	8144.4	8786.2	3265.1
1314.664	4.583	746.3	6368.8	1078.5	516.6
1318.666	3.363	136.2	8588.2	789.3	279.9
1325.736	7.146	2517.0	8529.2	1673.4	619.7
1335.709	2.955	210.1	9803.3	704.7	231.9
1338.795	4.489	619.3	6517.6	1053.0	501.8
1341.714	3.820	405.4	8260.4	890.1	338.4
1379.713	2.038	82.1	10108.0	476.2	153.5
1390.745	2.755	498.6	11613.8	641.6	190.6
1406.706	4.849	1832.3	8835.8	1115.9	437.8
1410.721	6.578	3176.2	9110.1	1508.6	586.8
1423.732	2.007	85.9	9838.8	460.5	163.6
1428.722	14.033	40048.8	9399.5	3206.3	1230.2
1441.737	2.494	133.6	10017.9	566.9	209.2
1449.769	2.729	209.7	5678.1	616.6	393.4
1460.747	2.827	247.7	10906.1	638.4	223.5
1466.755	2.167	169.1	5074.3	486.5	349.1
1473.786	2.724	132.4	11357.2	610.6	203.1
1493.736	3.688	122.9	9085.3	825.4	345.3
1495.783	14.650	17088.9	8656.0	3250.2	1447.7
1499.794	2.380	216.7	8682.7	527.7	231.6
1501.758	3.549	296.2	7099.3	789.5	426.9
1505.790	2.383	129.7	10894.1	527.7	184.8
1511.757	2.336	147.3	8161.4	515.6	247.3
1517.767	2.457	749.0	10564.6	546.8	201.6
1523.767	2.338	177.7	9463.4	514.8	216.8
1529.746	7.832	2911.5	8480.9	1717.8	815.2
1545.804	2.050	113.2	11941.0	446.1	158.6
1554.756	6.771	1916.9	7655.3	1475.7	798.1
1562.808	2.076	175.7	10212.2	448.6	180.5
1566.783	2.049	49.8	5884.6	442.2	311.8
1570.692	13.460	4947.0	7247.4	2919.8	1692.0
1580.768	3.685	601.1	9238.0	789.9	366.4
1612.908	2.310	150.9	5045.9	486.9	422.7
1628.816	2.521	167.8	4959.0	524.9	477.5
1639.795	2.113	120.5	4609.2	434.9	431.2
1648.829	2.121	70.0	9565.0	436.4	211.2
1687.937	3.119	363.8	6725.6	624.4	446.7
1714.908	3.500	410.5	12453.9	701.6	292.0
1739.934	3.153	419.5	8415.7	611.9	373.0
1776.905	2.077	326.6	7843.9	389.6	265.5
1824.934	2.024	332.2	14291.4	366.3	151.4
1836.836	3.006	370.7	5764.6	535.2	534.2
1905.997	6.152	7790.3	9683.3	999.2	635.7
2010.086	4.544	2654.5	12661.0	610.2	326.7
2132.981	2.732	909.0	3840.5	292.4	553.6
2147.190	32.493	40010.7	10918.3	3522.7	2264.2
2169.179	2.940	126.5	16307.4	307.3	137.7
2185.125	2.155	182.2	12567.5	221.2	131.8
2203.128	2.671	303.9	7534.2	261.0	250.1
2211.101	39.797	54800.1	11169.4	3848.8	2548.2
2225.109	9.579	13050.0	10914.9	920.9	627.7
2233.080	13.800	41789.7	11210.2	1294.5	867.3
2248.089	2.439	181.4	6224.6	222.5	266.1
2268.041	2.598	185.9	5389.5	229.9	319.2
2283.176	15.215	41487.5	11565.5	1326.0	879.1
2299.166	4.331	2215.4	11323.4	364.6	248.5
2305.147	4.530	3112.6	12407.9	376.2	236.9
2423.120	3.019	341.3	6898.0	207.3	248.1
2497.265	2.267	289.4	5698.6	136.2	205.2
2779.433	2.778	226.7	6473.8	106.8	165.8
2779.941	2.162	105.2	17529.9	83.2	51.0
2897.025	2.308	179.6	3838.8	71.9	212.2
2918.265	3.707	357.3	4709.0	117.3	275.2
2932.592	51.728	26415.2	11740.1	1645.5	1583.6
2948.577	6.416	621.8	9648.7	198.8	229.7
2954.567	3.888	252.8	9304.4	119.4	144.0
2991.504	4.826	565.3	10721.8	141.7	151.3
3323.782	5.465	434.9	7704.6	112.1	201.5
3337.792	9.009	758.5	10013.3	182.6	253.8


