m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	60.521	15113.0	7242.4	6306.5	1711.9
1033.559	5.797	2078.8	6068.5	598.0	200.3
1045.524	127.110	30216.5	7342.2	13184.5	3759.7
1061.498	2.062	128.8	2489.6	210.1	176.8
1067.517	13.060	8438.1	6752.2	1341.2	427.9
1078.467	2.059	71.4	2712.3	209.1	166.2
1101.462	5.990	579.4	4757.9	603.2	284.1
1104.492	2.279	118.6	4449.8	228.7	114.8
1296.680	75.895	38497.9	8206.6	7304.7	2685.6
1314.676	5.151	1767.9	6076.4	497.9	249.8
1318.660	5.769	1578.5	6814.3	552.7	250.4
1338.817	19.991	17027.6	7948.6	1929.2	770.9
1352.636	4.741	483.5	4755.7	453.4	306.2
1355.618	2.169	68.8	6890.7	206.8	96.7
1459.685	2.087	148.7	5117.6	190.3	135.2
1467.280	2.719	147.4	4402.1	245.8	203.5
1501.754	3.230	708.7	8222.4	287.9	136.6
1529.740	7.545	3941.0	8220.6	656.1	320.4
1541.877	2.012	331.6	8288.0	173.8	85.5
1562.791	2.074	265.6	7214.0	177.2	102.5
1570.687	62.368	47650.1	9100.4	5377.7	2537.6
1572.688	9.231	1906.0	10400.4	793.4	322.8
1592.677	3.528	258.5	5110.5	295.8	250.0
1637.774	4.545	819.2	7957.7	374.4	214.9
1666.007	11.493	9331.3	7638.6	923.1	576.1
1886.905	2.081	306.0	3816.2	150.5	236.7
1940.939	2.033	328.1	10197.7	139.9	84.9
1962.877	2.222	192.4	5189.3	148.4	179.3
2112.015	3.121	456.5	4841.3	175.7	248.3
2132.020	5.587	861.2	3800.8	304.2	565.4
2133.871	5.072	369.3	9082.9	279.6	214.4
2147.190	78.535	30861.6	9739.2	4258.0	3093.1
2163.185	3.148	301.1	5151.9	168.0	230.2
2169.165	6.888	7496.2	10565.4	368.1	251.7
2185.133	4.130	920.3	12869.6	215.0	123.5
2196.023	2.325	208.9	2664.1	112.9	308.0
2204.113	8.003	4622.9	9501.6	408.3	313.4
2211.105	102.767	39128.7	9903.3	5235.4	3920.1
2225.112	25.058	34581.0	10374.6	1258.1	901.8
2233.079	44.096	24781.6	10229.2	2202.6	1602.2
2246.069	4.546	249.2	5049.9	205.5	363.0
2246.704	3.016	90.7	14702.8	148.2	74.0
2248.075	9.170	1986.7	7348.9	449.6	456.0
2251.045	3.404	104.1	25943.1	167.4	48.7
2255.067	5.749	1131.9	11094.0	280.9	188.2
2260.054	2.298	109.8	6830.5	111.5	121.7
2267.031	9.360	1316.2	5810.4	451.4	584.2
2270.030	6.992	2868.7	10675.5	340.9	240.8
2283.168	30.522	19493.4	9119.3	1468.4	1234.8
2289.007	3.634	227.3	7064.1	172.6	186.1
2299.166	13.280	7566.6	9456.8	629.9	513.1
2305.128	8.639	1808.7	6146.2	405.8	506.6
2321.118	3.476	242.0	4988.6	160.5	247.6
2707.386	2.812	233.7	8319.9	87.0	101.6
2779.426	8.083	455.2	7549.0	233.5	310.4
2779.946	8.562	2055.8	16236.0	246.8	160.8
2895.387	2.412	95.7	2011.1	47.5	262.1
2918.240	4.111	399.3	4405.7	103.0	253.4
2932.590	41.807	33637.0	12193.6	1047.0	967.0
2948.586	8.284	2015.4	9080.1	203.2	250.5
2954.573	3.579	256.2	7870.8	87.2	124.3
2970.536	2.282	95.0	9985.2	55.1	62.2
2989.543	2.422	117.8	7689.1	57.4	85.4
3309.793	2.908	148.3	8042.9	51.0	87.5
3323.789	9.881	1655.0	9097.0	172.0	261.6
3337.807	14.956	6757.5	11069.3	258.5	328.9
3353.790	2.417	147.9	6691.3	41.2	86.3


