m/z	SN	QualityFactor	Resolution	intensity	area
1011.598	55.233	45895.1	5453.5	9230.8	3386.2
1017.970	3.626	226.2	2884.2	601.8	406.4
1022.588	2.793	363.1	2661.9	462.8	350.7
1033.584	2.366	230.0	4849.7	391.3	162.6
1045.536	132.779	35814.2	4975.2	21912.8	9218.9
1067.529	12.667	7685.7	4671.2	2065.4	947.8
1069.538	4.010	731.3	6197.3	655.8	229.2
1076.486	2.128	81.0	2865.3	344.6	259.1
1078.463	2.409	73.9	2172.2	389.7	384.9
1101.467	11.034	1000.5	4513.6	1757.2	876.3
1123.505	2.306	138.7	2535.8	365.2	331.6
1125.488	2.832	57.6	10100.4	459.1	106.4
1154.501	2.313	137.6	468.9	279.2	1504.5
1296.683	84.122	40117.9	6730.1	12550.2	5652.1
1314.667	9.912	13689.8	6312.7	1471.2	720.3
1318.657	4.172	815.3	8856.1	617.9	218.3
1338.821	35.764	40404.6	6523.4	5279.2	2586.2
1352.617	9.145	2375.8	5099.7	1347.1	842.9
1354.618	5.162	753.3	6558.2	760.2	373.0
1408.560	2.659	158.1	4602.1	378.5	281.1
1466.776	2.229	130.3	2884.3	308.4	390.6
1529.728	6.602	3957.6	6871.0	869.8	509.0
1541.870	2.676	501.0	7552.7	347.5	187.8
1570.681	34.243	33943.6	7269.0	4361.9	2560.4
1625.915	5.738	1329.7	5306.1	709.5	601.9
1666.005	22.381	21093.0	7601.7	2684.9	1691.3
1940.935	2.939	492.6	8428.1	292.2	214.3
2112.004	4.656	533.4	4621.0	381.8	566.7
2130.107	3.128	306.2	6236.1	250.2	302.9
2132.919	11.755	13952.2	4796.0	938.4	1411.0
2147.196	88.701	52646.2	8458.8	7046.9	5941.2
2163.169	4.012	399.2	7015.8	315.5	316.2
2169.183	4.893	1004.6	8359.6	382.5	326.7
2185.128	4.901	3929.3	12745.6	374.8	222.8
2195.918	4.370	484.9	3751.0	324.6	636.8
2203.116	17.764	7661.2	8688.9	1333.8	1125.3
2211.104	123.187	43308.2	8786.3	9234.8	7796.1
2225.115	33.196	44084.4	9003.9	2445.2	2033.0
2233.075	31.621	43560.7	8956.9	2322.7	1953.3
2245.196	3.280	79.2	1456.2	176.2	913.7
2248.064	9.543	2160.7	6750.1	690.6	770.9
2251.009	2.604	186.9	4752.2	187.6	299.1
2255.036	2.396	84.4	7586.1	172.9	176.5
2259.060	7.076	2626.6	7848.0	509.9	488.1
2261.078	3.182	158.8	11366.7	228.0	150.8
2267.017	24.861	7043.2	7328.9	1769.5	1827.2
2270.025	12.494	5915.8	12796.4	900.0	534.6
2280.083	4.603	65.3	6943.1	323.7	353.1
2283.157	42.260	23899.3	7934.4	2967.3	2862.5
2289.010	5.367	1918.5	6958.4	376.1	416.5
2291.023	2.448	167.2	6623.6	170.5	196.1
2299.167	22.185	13963.4	9260.5	1543.4	1293.0
2305.089	10.649	9257.6	6353.5	733.4	900.8
2320.098	2.702	62.6	4496.7	183.2	312.5
2323.004	7.000	833.5	4784.7	472.4	770.9
2325.952	5.131	1204.2	12035.1	352.0	230.1
2339.082	2.675	232.9	3395.8	176.0	405.2
2355.079	2.348	125.3	6674.9	154.1	180.8
2378.046	2.409	71.2	3695.4	151.3	333.8
2707.386	3.952	545.4	7696.0	181.2	228.3
2777.921	3.571	72.5	21918.1	159.4	77.4
2779.550	5.247	319.3	3532.6	204.8	633.3
2896.053	2.128	127.4	2500.3	71.2	307.6
2918.239	4.311	677.0	4931.4	158.3	355.3
2932.589	32.588	24969.0	9336.5	1190.9	1432.7
2948.588	4.448	436.9	6483.7	161.0	277.8
2954.560	2.042	63.8	8107.8	73.2	101.2
2989.517	3.494	367.5	7744.1	121.4	180.3
3309.725	2.897	278.1	5772.7	73.6	180.4
3323.768	12.495	4148.5	7416.7	317.6	596.6
3337.782	19.177	12148.5	9446.9	484.1	724.1


