m/z	SN	QualityFactor	Resolution	intensity	area
1011.577	16.733	26684.5	8749.8	1346.9	306.3
1045.505	75.786	34112.6	8325.1	6004.8	1502.5
1067.502	6.333	1337.5	6883.2	499.6	155.4
1101.446	4.241	115.0	4262.0	330.1	173.0
1154.769	2.249	89.4	671.6	141.5	532.6
1296.682	26.917	70257.4	9353.0	1980.6	635.9
1318.669	2.594	160.7	10777.0	195.1	57.0
1338.819	3.997	223.0	7066.0	293.3	130.0
1352.612	2.950	159.3	7228.0	216.0	95.5
1570.682	12.582	8648.7	13942.7	816.8	255.1
1665.997	2.438	155.2	4379.7	150.6	162.1
2132.090	3.452	204.8	2535.6	140.6	387.8
2147.198	49.405	43146.9	12965.3	2120.6	1151.2
2163.191	3.891	467.9	8581.3	164.2	135.4
2169.172	5.654	4795.3	13179.1	240.4	132.1
2185.146	3.828	428.7	17461.1	160.7	68.9
2203.116	6.750	2996.4	14192.5	279.8	147.3
2206.113	4.170	236.4	16686.8	168.9	76.6
2211.101	36.407	65682.9	14828.1	1466.7	741.1
2225.116	12.305	13092.8	13835.9	494.8	264.4
2233.080	24.369	35684.5	13627.5	963.7	526.5
2245.689	2.504	141.7	4117.2	91.4	184.3
2248.066	5.214	483.4	8976.1	204.8	170.2
2255.060	2.912	236.3	20003.4	114.5	44.4
2267.022	5.529	272.3	7168.1	212.1	222.3
2271.020	2.689	169.5	11261.0	103.2	68.7
2283.169	14.232	8882.1	14127.6	542.2	296.4
2288.992	2.939	246.4	11390.5	111.9	74.6
2299.167	10.088	6769.7	16622.8	379.7	182.9
2305.122	5.541	579.8	7820.0	205.0	200.4
2321.117	2.631	115.3	6971.2	96.6	106.5
2720.280	2.040	64.4	9775.0	53.6	53.6
2807.296	2.634	153.6	14859.5	63.5	43.8
2896.033	3.395	190.6	4514.9	73.7	181.9
2918.268	3.490	275.0	4468.8	75.3	186.2
2932.589	34.043	20397.3	14039.4	750.1	601.3
2948.582	7.555	1015.3	11234.7	161.2	160.9
2954.560	3.408	176.3	9268.2	72.5	87.5
2988.505	2.448	89.2	10299.4	50.4	56.0
3323.776	4.568	306.7	10520.3	73.2	96.2
3337.790	8.346	1512.5	13682.6	133.0	136.0


