m/z	SN	QualityFactor	Resolution	intensity	area
1011.596	9.739	6830.9	5874.5	1131.9	381.3
1045.531	86.854	19219.9	6002.3	9923.1	3444.9
1068.523	2.780	200.6	4216.6	315.3	159.7
1095.990	2.150	85.0	3435.2	241.0	155.4
1097.960	2.262	34.1	3412.0	253.3	164.8
1101.464	6.013	179.8	3234.0	671.6	464.0
1103.010	3.362	84.2	3656.0	375.5	228.3
1118.059	2.806	149.0	1573.1	310.9	454.2
1136.046	2.119	180.4	484.0	181.5	922.5
1154.570	2.106	223.3	261.1	184.1	1767.3
1172.454	2.340	308.5	262.7	200.9	1982.7
1189.531	2.201	348.7	255.3	188.4	1961.6
1296.682	46.466	37918.7	7570.5	4852.2	1924.3
1318.666	3.203	469.3	6554.6	333.9	155.4
1338.835	6.542	1700.1	5800.7	679.0	369.5
1352.614	5.241	2279.5	7095.8	540.9	246.1
1354.608	2.611	142.4	6546.5	270.1	132.2
1408.566	2.236	180.1	5437.5	222.1	139.2
1529.736	2.165	193.6	4513.4	196.3	172.5
1570.684	24.784	32691.6	8881.9	2203.6	1057.6
1666.000	4.017	275.1	5811.2	332.6	269.3
2132.048	2.339	262.9	2978.1	127.4	299.9
2133.893	2.946	451.0	7307.7	165.6	157.4
2147.190	35.945	32048.5	10350.7	1994.7	1362.8
2169.143	2.467	216.7	5660.1	133.6	166.2
2196.073	2.061	207.2	2113.6	95.1	326.6
2203.121	6.301	1594.0	10501.5	329.5	228.4
2211.108	76.651	40575.5	10165.8	3999.5	2921.9
2225.117	19.155	20851.1	9696.3	983.4	754.9
2233.068	37.449	26245.4	10396.0	1914.9	1373.0
2245.737	3.181	226.0	5082.8	147.2	258.9
2248.074	7.295	1625.5	8521.9	366.9	320.8
2250.046	4.044	101.2	19565.8	205.5	76.9
2255.071	2.337	91.0	6783.0	116.9	128.7
2260.071	2.328	115.1	6793.3	115.6	127.3
2268.019	12.664	5066.2	7722.4	626.6	611.3
2271.029	3.901	705.9	21649.6	203.6	73.8
2283.164	19.878	12017.2	8498.5	974.1	877.2
2289.002	4.680	999.7	9980.8	228.9	175.1
2299.176	8.798	3861.7	9246.8	423.9	351.8
2305.102	6.619	548.2	5055.4	317.2	480.4
2322.992	4.377	417.9	6142.2	207.1	263.4
2720.283	2.625	121.1	7315.7	86.3	115.4
2779.489	2.711	184.1	3689.5	80.1	228.7
2807.323	2.417	136.1	5426.4	73.3	138.3
2897.211	2.717	225.4	5470.6	74.1	158.5
2918.230	3.787	301.2	4295.4	103.3	263.2
2932.589	38.152	31379.7	11587.5	1043.5	1014.4
2948.586	4.019	317.8	5737.0	108.6	210.4
2954.553	3.426	259.8	8670.9	92.2	119.3
2988.510	3.016	141.9	6719.5	78.8	133.6
3323.782	5.006	352.5	7018.6	98.6	192.8
3337.814	8.633	2449.0	9219.0	167.9	255.8


