m/z	SN	QualityFactor	Resolution	intensity	area
1011.583	62.253	29510.9	7436.4	6190.3	1647.5
1030.468	2.120	151.9	3471.1	208.5	119.7
1031.501	2.087	61.2	17750.9	208.4	24.6
1033.555	4.822	2258.5	6868.8	474.2	145.8
1040.502	2.522	95.5	5421.1	246.3	98.3
1045.518	135.505	43207.1	7230.9	13245.2	3847.2
1067.512	11.163	4685.4	7754.6	1082.5	297.9
1074.033	2.219	86.4	5550.3	216.4	88.0
1101.457	4.483	128.7	3946.0	432.0	245.3
1117.964	2.162	101.4	4034.4	209.1	117.7
1234.603	2.903	194.0	3353.5	273.7	220.4
1296.682	134.908	30316.5	8007.5	12636.2	4744.2
1314.672	7.591	5899.7	7967.8	714.1	275.3
1318.669	7.208	2364.6	8296.3	672.7	258.6
1338.822	20.685	46465.0	8918.1	1918.9	684.6
1352.616	5.556	786.9	6099.3	514.3	268.6
1354.618	3.751	188.2	7640.9	346.9	146.3
1408.564	2.007	112.2	7362.4	181.4	85.7
1459.655	3.214	138.1	4325.5	283.8	237.2
1475.305	4.624	265.4	5019.2	404.5	298.1
1476.783	2.319	223.7	4975.2	202.9	151.9
1529.743	9.658	8795.7	8294.2	825.7	402.0
1541.877	2.371	219.3	9683.3	200.4	84.8
1552.695	4.381	450.1	5939.4	367.9	253.9
1555.641	2.956	606.1	3110.7	247.8	328.0
1562.800	3.003	364.0	10731.1	250.5	99.5
1570.684	163.502	52449.3	9384.0	13735.9	6233.0
1585.746	2.130	197.9	5323.5	176.0	141.8
1592.676	6.749	3746.1	8067.5	559.7	302.1
1598.685	5.812	2691.8	8922.8	480.0	236.0
1625.911	3.142	201.8	4256.8	255.4	268.5
1626.609	3.370	140.4	10259.0	278.0	125.0
1666.006	10.670	7493.4	8601.5	855.5	473.9
1940.940	2.509	573.8	7869.4	175.4	138.7
2097.974	2.099	188.6	3469.2	119.7	241.7
2112.004	8.128	816.2	4971.6	470.7	646.9
2131.137	3.792	178.5	8485.3	215.1	205.5
2132.929	18.162	10018.9	5020.3	1028.4	1477.2
2147.195	203.398	42260.7	10240.9	11440.5	7904.7
2161.175	3.580	92.2	15880.0	202.7	88.9
2163.195	6.435	1078.0	7050.1	356.5	357.6
2169.173	12.492	10536.2	11839.3	687.7	410.9
2179.189	2.013	148.7	8897.0	110.0	87.9
2185.142	5.186	1749.8	13680.1	285.2	152.6
2196.756	3.728	634.6	5489.0	190.0	290.3
2203.123	14.348	6166.0	10427.1	761.1	536.7
2206.120	6.431	86.9	9965.4	342.6	251.0
2211.103	114.587	24723.8	10411.7	6051.4	4265.5
2225.113	33.942	47711.2	11455.9	1771.2	1154.5
2233.078	38.138	28841.8	11195.6	1984.7	1310.5
2245.681	4.456	184.5	6411.1	228.9	263.1
2247.089	6.139	761.5	6564.5	315.7	357.2
2249.071	8.472	2051.8	21997.5	434.9	154.1
2255.068	3.603	247.4	14009.4	184.5	98.4
2259.075	3.914	287.9	11314.9	198.9	132.3
2267.030	7.534	952.4	6875.5	381.2	417.4
2268.581	2.202	48.1	6284.7	111.4	132.3
2270.034	4.840	428.9	11635.2	246.8	158.9
2283.172	42.427	23236.8	10192.2	2130.2	1598.2
2299.180	18.763	17789.5	10567.2	920.5	678.2
2305.156	11.018	9650.7	12378.5	545.2	343.2
2321.125	4.012	334.1	5852.9	193.5	256.9
2707.404	3.043	234.8	7716.8	101.7	128.0
2720.276	2.583	211.3	6262.5	85.2	132.9
2779.433	5.059	198.2	5327.4	156.7	296.9
2780.947	4.479	89.7	19015.2	138.8	73.6
2807.298	3.696	347.7	7965.7	110.4	143.5
2887.590	2.650	63.3	13034.0	73.2	61.2
2893.098	3.618	44.0	3119.4	91.1	319.7
2896.073	13.266	676.8	4131.9	352.0	932.4
2899.265	4.018	168.5	5500.4	108.7	212.2
2915.394	2.531	44.1	2820.6	59.6	238.6
2918.232	19.705	7181.8	6096.1	522.3	976.3
2932.590	201.696	47597.1	11099.4	5325.7	5417.9
2948.590	32.838	17507.9	10742.2	864.5	911.1
2954.554	8.187	1693.1	9965.0	212.7	240.0
2970.564	3.097	79.9	14730.7	79.4	63.3
2988.519	5.893	918.9	10714.6	150.1	162.2
3076.620	3.517	243.4	7926.4	81.4	122.6
3309.704	2.471	108.1	6020.2	46.1	103.6
3323.754	10.521	1695.5	8707.9	194.3	308.5
3337.787	19.725	15296.0	12093.4	357.4	419.7


