m/z	SN	QualityFactor	Resolution	intensity	area
1011.585	32.050	13097.4	8168.2	2600.1	625.7
1032.514	4.886	235.9	6547.8	391.6	122.5
1045.515	52.430	23374.1	8642.4	4176.3	1005.3
1067.514	5.645	1178.4	7885.2	451.2	123.8
1095.523	2.014	86.8	6240.2	159.9	57.0
1101.465	2.659	123.0	4279.9	211.3	110.8
1154.023	2.477	36.5	3448.0	197.8	149.3
1198.679	3.256	475.2	6272.5	261.7	106.7
1235.627	3.697	442.2	7015.7	294.8	114.7
1267.669	3.908	343.0	4911.8	310.1	179.6
1296.681	55.518	72633.6	8791.8	4401.3	1516.5
1303.659	2.082	157.9	2877.1	164.8	170.4
1314.663	5.628	2076.1	8422.9	444.5	162.7
1318.656	4.197	774.5	9093.9	330.8	114.9
1325.732	3.696	338.3	4823.7	290.9	184.8
1338.821	13.655	12059.7	9098.2	1083.2	386.2
1352.613	4.297	188.8	6083.0	337.7	177.3
1428.717	3.231	640.5	6862.4	250.8	130.8
1432.653	2.083	214.3	5550.2	161.6	102.6
1459.707	4.019	482.7	7040.5	310.0	162.2
1465.726	3.967	186.5	5015.8	304.3	222.4
1467.796	2.409	179.7	5633.3	184.1	119.4
1477.758	2.107	122.7	5197.5	161.0	115.1
1495.784	2.857	254.3	7146.8	216.8	115.2
1501.749	12.490	12227.1	9695.2	944.1	381.5
1510.736	3.407	287.3	11893.4	256.6	87.8
1517.741	4.357	414.2	10389.5	333.8	127.4
1529.742	10.356	8038.5	10782.8	776.8	293.1
1546.801	2.826	358.4	15680.7	212.3	58.1
1562.812	5.071	2952.4	12303.0	383.9	136.2
1570.685	44.617	28656.1	9997.0	3323.0	1414.8
1572.696	13.999	3234.4	11076.9	1050.3	398.2
1580.773	3.523	813.6	10338.8	264.2	110.5
1585.766	2.487	180.7	5249.9	183.4	149.5
1637.783	7.507	5411.6	10507.9	551.8	246.6
1654.803	2.536	129.8	10665.6	183.9	79.3
1666.014	6.588	1418.2	8702.6	473.7	258.9
1833.896	2.189	147.2	8246.0	149.6	104.3
1886.898	2.862	288.2	7235.4	189.0	157.4
1951.010	3.720	781.6	9176.7	229.1	156.8
1963.872	4.448	398.1	6700.1	269.3	253.7
2112.021	2.012	154.7	4437.6	102.1	160.0
2132.928	7.024	1277.8	4653.2	345.6	533.9
2147.195	82.633	51377.1	12198.6	4046.7	2366.5
2163.159	2.770	222.4	6625.7	133.1	140.9
2169.173	6.260	1455.0	10812.2	300.1	195.5
2185.138	3.755	632.8	14944.5	177.3	88.7
2196.872	2.019	258.9	3571.1	92.1	190.2
2203.115	8.731	5663.6	15042.2	413.9	208.4
2206.107	3.190	130.3	9896.9	147.3	107.4
2211.102	61.048	64469.6	12457.9	2807.6	1652.5
2225.115	19.717	27371.4	15007.2	903.8	461.9
2233.082	31.588	25579.3	12986.5	1440.6	824.4
2245.691	2.171	62.6	5985.4	97.3	120.9
2247.089	7.580	2076.6	10418.5	342.6	244.0
2249.043	4.982	650.8	19261.2	223.2	88.8
2255.070	3.511	366.5	12050.2	155.8	97.9
2260.054	2.555	112.4	8880.5	112.6	95.2
2264.061	2.184	34.3	10033.9	96.8	71.7
2267.025	7.320	1080.1	8669.6	320.8	280.0
2270.029	6.250	2144.1	16115.5	277.0	134.3
2283.175	36.118	77209.6	12692.7	1577.9	959.5
2299.167	8.998	3530.2	12351.5	386.6	242.0
2305.142	10.459	2151.6	8890.0	442.8	383.7
2321.142	4.531	621.1	12136.4	190.3	124.3
2497.240	2.319	176.6	11494.0	81.1	60.4
2779.419	4.862	296.0	5926.3	127.1	216.2
2779.960	6.156	785.9	18322.2	164.9	95.3
2897.141	2.440	232.9	4816.2	54.3	130.9
2918.268	4.040	521.9	4795.9	90.8	208.6
2932.590	43.303	18984.7	13224.6	976.3	823.7
2948.574	4.915	421.5	11539.7	109.8	106.1
2954.564	4.281	365.6	10249.0	95.2	104.5
2970.574	2.235	96.2	10900.8	48.6	50.3
2990.534	2.120	62.2	6730.7	45.2	76.2
3309.760	2.771	181.7	6099.1	44.3	99.7
3323.789	10.776	1381.3	10830.0	170.9	217.9
3337.810	18.075	12716.4	14084.4	287.6	288.5


