m/z	SN	QualityFactor	Resolution	intensity	area
1011.577	2.665	256.0	6635.7	231.5	71.6
1045.520	7.457	4190.8	8011.5	662.1	171.5
1198.691	8.850	16197.1	9607.9	842.7	232.2
1220.654	2.745	257.0	8830.3	265.9	83.8
1292.649	2.285	227.3	10422.6	220.0	64.8
1296.675	18.738	19926.7	10800.4	1811.8	516.6
1325.713	2.077	195.8	7519.0	200.6	82.8
1335.691	2.639	269.4	9138.8	252.9	90.9
1354.664	2.099	77.5	9211.5	202.8	71.1
1377.656	2.039	155.6	4254.3	195.1	150.4
1390.766	4.285	957.4	8597.2	412.2	162.2
1406.712	9.417	12982.0	12753.2	923.1	260.4
1410.735	2.910	404.2	12291.4	281.0	81.0
1423.710	2.330	122.9	14746.0	231.2	59.5
1428.725	16.639	9277.5	12357.3	1617.8	490.5
1442.732	2.047	96.1	10394.3	197.8	71.0
1450.735	2.350	229.6	8491.4	227.1	95.8
1459.721	3.776	453.9	12207.0	364.6	115.6
1465.749	2.390	89.3	7972.1	233.1	109.6
1486.740	2.673	183.6	12044.9	262.5	84.5
1494.757	9.386	1606.1	11242.7	902.3	318.4
1496.751	2.076	96.7	4614.7	200.2	163.9
1501.754	3.260	452.4	12859.1	323.7	101.1
1510.730	4.533	690.3	14986.1	436.9	122.2
1517.746	2.171	88.1	10087.7	209.7	82.8
1523.773	2.501	132.9	12450.5	244.8	80.4
1529.747	13.443	13884.1	12836.2	1309.2	430.2
1551.760	2.209	182.1	4831.2	212.0	181.0
1554.757	9.755	7322.7	9524.5	940.6	410.2
1566.768	2.381	141.0	6831.7	227.8	138.1
1570.697	17.143	16657.7	9346.9	1640.7	747.0
1580.789	4.322	1356.1	10520.1	415.1	171.8
1628.804	6.097	2880.8	9304.5	587.9	291.5
1646.819	2.483	249.2	13411.4	236.7	83.1
1694.751	3.574	341.1	5935.3	334.9	279.0
1714.901	2.133	176.9	11784.5	202.9	87.4
1762.848	2.128	181.9	8264.1	195.5	124.3
1776.885	3.303	1531.6	11287.6	300.4	147.0
1780.867	2.002	171.7	11619.8	182.2	84.2
1836.842	2.166	180.2	5496.1	190.8	199.0
1905.986	4.718	666.1	7512.2	388.0	314.3
1936.059	2.546	403.2	12741.0	201.1	97.7
2147.190	22.748	32139.7	12593.1	1333.1	741.3
2169.156	3.423	429.2	11156.8	197.7	124.3
2185.135	2.247	139.4	14651.4	126.8	63.6
2211.098	17.995	26906.1	13082.5	971.9	543.8
2225.107	5.008	577.8	10709.2	267.6	182.9
2233.075	13.916	45298.4	14242.8	737.3	390.9
2247.113	3.097	293.6	6249.3	160.8	192.1
2254.081	2.521	210.2	8987.8	129.1	107.8
2283.167	7.019	4186.0	11711.8	350.5	226.7
2305.132	2.860	302.2	6362.2	137.2	165.6
2391.196	2.642	252.5	11563.1	115.4	80.3
2423.090	4.083	836.6	11463.8	171.6	123.5
2854.389	2.827	191.8	9497.0	70.6	78.8
2918.284	3.170	484.1	5374.1	73.8	154.9
2932.593	33.872	15871.2	12931.1	785.9	682.7
2948.596	3.974	827.7	16020.5	92.7	66.1
2954.558	3.329	293.4	17518.8	75.7	48.4
3323.763	2.252	52.9	6145.5	35.3	79.7
3337.795	3.550	198.7	9316.2	55.3	82.3


