m/z	SN	QualityFactor	Resolution	intensity	area
1011.591	32.428	24872.1	7292.2	4012.1	1086.4
1033.559	2.887	247.1	6037.2	352.2	116.7
1045.519	43.124	30169.5	7676.0	5229.0	1420.0
1067.524	6.557	1374.3	6095.9	795.7	277.7
1078.001	2.144	87.8	7993.9	259.1	74.4
1101.491	2.274	52.1	3211.9	270.7	189.7
1274.718	7.025	3933.7	8671.1	800.9	263.8
1296.680	50.957	39919.9	8818.6	5799.8	1980.8
1306.685	2.363	130.4	4617.3	266.6	171.7
1314.661	7.878	9226.6	9063.9	889.1	303.8
1318.651	4.684	506.5	7688.2	526.7	208.0
1338.815	13.934	8174.2	8423.3	1561.0	582.5
1352.618	4.460	570.9	7024.2	497.0	226.6
1354.620	2.328	103.3	5227.9	259.3	158.1
1467.309	3.380	572.4	6299.5	358.0	212.2
1501.756	2.399	156.6	7689.5	245.6	123.7
1510.720	2.352	214.5	12053.9	239.9	77.1
1529.738	9.705	8678.0	8685.1	979.3	454.7
1562.795	2.079	354.4	9371.4	204.5	90.7
1570.687	25.444	26314.8	9366.8	2508.2	1143.2
1572.688	6.193	1307.2	9985.9	613.8	258.9
1625.922	3.648	294.0	6342.6	347.7	246.1
1637.776	4.920	2267.8	9322.2	469.0	232.6
1666.010	10.203	8654.3	8962.3	951.3	508.3
1833.896	2.478	227.4	6891.5	212.1	176.6
1886.884	2.173	127.7	5973.0	177.9	178.5
1940.931	2.332	342.7	10304.5	180.9	109.0
1962.891	2.569	168.4	4740.5	193.6	255.1
2112.020	2.042	153.4	3837.7	130.4	230.4
2132.007	4.768	336.8	3998.6	295.0	522.5
2147.191	47.148	25248.5	10961.4	2900.7	1864.7
2163.176	2.177	214.2	5441.2	131.5	169.8
2169.167	4.756	1252.4	9805.7	286.7	208.0
2185.130	3.368	342.5	9796.5	199.1	145.8
2203.121	7.214	4278.1	10869.2	416.8	279.7
2206.109	3.061	59.8	10831.8	178.4	119.1
2211.104	37.948	42048.3	11030.9	2208.1	1485.2
2225.114	14.005	26064.9	12883.6	793.6	460.9
2233.079	27.100	33557.8	11311.7	1549.5	1029.3
2248.073	6.890	2747.6	9167.5	382.9	311.4
2255.062	3.345	264.2	12404.6	184.9	112.5
2260.065	4.116	611.9	11714.9	226.6	148.6
2265.536	2.094	30.8	8969.3	114.3	96.1
2267.019	6.368	446.3	6771.0	345.7	380.9
2268.556	2.436	70.9	4704.8	132.2	211.9
2271.034	2.680	165.4	9967.8	146.3	110.5
2283.166	28.111	15604.8	10100.0	1510.2	1128.2
2297.175	2.299	43.0	16097.9	121.7	57.6
2299.173	7.014	2509.9	10145.4	369.6	280.0
2305.142	14.597	6725.4	8864.0	766.2	666.8
2321.116	3.978	239.7	6629.4	206.1	240.0
2779.495	2.034	198.1	2853.7	64.3	231.8
2807.313	2.518	115.9	5572.6	85.0	156.1
2894.901	4.043	721.0	8290.7	121.6	192.2
2897.308	2.093	196.6	3705.3	61.9	187.3
2918.236	5.524	409.2	4924.4	168.7	375.4
2932.590	47.336	24527.6	11724.2	1437.9	1377.8
2948.580	7.356	1748.7	9062.7	221.7	274.1
2954.560	7.195	2366.4	11905.1	215.1	201.5
2988.523	3.037	146.0	8761.0	88.1	115.4
3323.769	5.054	466.9	5677.1	110.3	267.2
3337.790	10.233	3048.8	10504.9	221.9	295.1


