m/z	SN	QualityFactor	Resolution	intensity	area
1011.597	6.666	645.1	12404.7	102.4	16.5
1045.524	23.636	12631.0	12251.5	369.9	64.7
1296.682	7.084	2667.4	9409.5	105.5	33.6
1338.817	2.317	81.4	6986.6	34.1	15.3
1529.722	2.014	31.4	11469.9	28.9	9.9
1570.683	8.214	6609.5	12217.1	117.6	40.8
2147.199	7.850	5195.8	14784.8	86.1	42.2
2211.099	5.125	310.9	9667.4	53.4	40.3
2225.118	2.126	77.0	9818.2	22.0	16.2
2233.092	3.510	523.1	16591.8	36.4	16.9
2283.200	2.827	76.5	7599.5	28.3	28.3
2932.590	2.080	61.6	8108.0	13.5	18.3


