m/z	SN	QualityFactor	Resolution	intensity	area
1011.590	16.312	12344.8	7828.5	986.4	249.2
1045.524	31.957	30748.9	7742.3	1932.8	522.8
1067.521	4.661	1330.1	7025.3	282.0	85.7
1101.448	2.419	99.5	3820.6	143.1	83.8
1296.683	29.246	25382.3	9084.7	1683.5	554.3
1338.822	4.003	305.0	6490.6	226.1	108.4
1352.620	2.832	150.9	5600.2	159.6	91.0
1529.745	2.869	263.5	5860.2	151.0	102.8
1570.680	28.090	22935.6	10205.3	1453.1	603.8
1666.007	2.585	177.7	6113.8	127.7	98.2
2132.938	4.755	2128.6	4985.3	171.4	247.0
2147.197	44.428	32861.3	11939.3	1591.0	942.1
2162.172	2.484	130.7	8499.1	87.4	72.4
2169.163	3.382	401.6	7690.2	118.9	109.1
2185.163	2.140	66.9	10440.1	73.9	50.8
2203.117	7.361	3603.7	10731.0	249.9	169.6
2206.124	2.894	87.4	7490.5	97.9	95.3
2211.103	37.299	30726.9	12758.5	1267.2	734.1
2225.113	10.733	11658.4	12069.5	357.3	220.5
2233.087	18.266	26092.6	12320.2	608.2	370.8
2245.130	2.147	101.3	10938.6	70.3	48.1
2248.073	4.224	738.9	7763.3	137.9	132.0
2250.049	2.151	61.3	16667.0	70.4	31.7
2268.025	7.009	2048.2	10254.9	225.4	166.0
2271.022	3.245	192.5	11331.7	104.3	68.9
2283.174	13.011	6698.8	11440.5	413.9	272.4
2289.000	3.408	287.3	9200.9	107.6	89.1
2299.175	5.231	2049.3	12731.6	163.9	98.6
2305.118	4.440	410.3	5364.6	138.2	197.4
2779.945	2.180	66.1	12338.3	47.2	39.5
2895.206	2.881	232.1	2830.4	50.4	194.9
2898.228	2.227	77.6	7235.2	43.2	64.0
2918.245	2.812	225.6	2355.3	45.9	213.5
2932.589	38.709	12914.7	10897.2	727.7	745.5
2948.573	7.305	879.6	7262.9	135.8	208.2
2954.544	2.563	146.6	5717.4	47.4	92.4
2989.507	3.196	121.5	9691.8	57.4	67.6
3323.744	4.114	266.8	9560.1	57.4	82.9
3337.774	5.744	2306.3	12372.8	79.0	90.3


