m/z	SN	QualityFactor	Resolution	intensity	area
1011.579	29.062	45952.8	10567.4	894.7	170.3
1033.568	3.339	311.3	5803.9	99.9	34.7
1045.508	50.657	79570.3	10416.1	1524.3	311.8
1067.502	9.642	2395.0	9616.7	289.2	65.2
1101.439	3.990	234.8	6564.8	118.8	40.7
1101.994	2.013	92.6	5215.6	60.0	27.1
1117.965	2.007	45.6	4977.2	59.7	27.5
1296.682	54.635	46597.4	12208.8	1635.2	414.0
1318.662	5.523	418.5	8264.7	162.5	60.3
1338.818	15.026	4051.2	9754.4	437.5	141.3
1352.597	3.664	181.5	9739.0	106.7	34.9
1467.298	7.622	967.9	10715.3	218.4	76.0
1541.882	2.170	105.7	16236.6	62.3	15.5
1570.683	18.048	30738.8	13615.2	515.2	161.1
1592.658	2.103	93.5	13993.5	58.8	18.5
1625.921	3.169	218.8	8926.6	88.5	44.5
1666.003	7.073	926.7	9906.9	197.5	94.8
2132.920	3.118	364.8	4142.5	68.1	118.5
2147.196	28.485	22519.6	13190.3	625.7	336.2
2169.185	3.205	277.7	7037.6	69.1	69.5
2185.150	2.176	82.4	16205.9	47.9	21.5
2204.104	3.255	249.7	9688.3	68.9	51.4
2207.093	2.274	56.5	10589.1	47.8	32.5
2211.102	37.379	30913.5	14879.3	780.7	385.9
2225.117	11.376	6349.1	15745.2	238.1	113.4
2233.087	41.691	37984.5	15599.1	873.7	420.7
2248.078	8.792	1422.6	15586.3	179.6	88.3
2255.064	5.791	427.1	13759.8	118.0	64.5
2267.008	3.135	127.5	6092.8	63.3	77.9
2270.039	3.991	208.6	11394.4	81.6	54.1
2283.179	12.432	5582.1	14061.8	252.8	136.7
2290.999	2.025	81.9	9519.1	40.4	32.3
2299.138	2.431	117.1	7256.7	48.3	50.4
2305.159	9.174	1916.7	15385.4	183.0	96.2
2321.116	2.103	69.1	6232.0	41.3	51.0
2720.263	2.669	132.4	11831.2	38.5	31.9
2807.301	4.924	599.5	16367.7	65.8	41.3
2896.209	5.680	298.3	3799.4	67.5	195.2
2899.357	3.334	111.8	6314.5	40.9	69.9
2902.876	2.548	42.5	8503.6	30.8	44.5
2918.240	12.307	742.7	5326.9	148.0	309.2
2932.589	111.758	24403.1	14228.1	1352.3	1071.9
2948.575	10.825	598.1	10902.2	128.2	131.1
2954.575	18.767	16357.7	17989.2	223.3	141.8
2963.578	2.209	60.2	22903.8	26.6	13.0
2970.539	3.672	117.1	19984.2	42.9	24.9
2977.567	2.821	56.6	24388.0	33.4	16.2
2988.513	3.360	208.2	10962.1	38.7	40.3
3337.791	2.847	109.8	9635.1	24.8	36.1


