m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	7.558	617.6	7523.1	273.3	71.1
1045.513	31.747	16042.9	11378.9	1148.1	215.4
1067.517	3.467	326.0	5962.1	125.3	45.1
1235.616	2.020	133.7	4579.2	72.3	42.8
1296.681	25.721	19451.7	12983.1	918.1	220.3
1318.661	3.459	334.3	9625.3	122.3	40.5
1338.817	4.723	325.7	8831.3	168.2	59.6
1352.644	2.123	109.7	4051.2	74.9	59.0
1355.610	2.681	95.3	9843.9	95.8	32.0
1510.724	2.020	166.5	13283.0	70.3	21.1
1529.739	6.464	810.3	10498.9	221.0	84.9
1546.799	2.275	117.9	6343.5	77.0	49.6
1551.690	2.254	97.3	9912.4	76.2	31.4
1562.819	3.197	361.8	8025.8	108.1	56.2
1570.684	35.378	40640.8	14227.2	1180.7	359.6
1585.782	2.891	203.0	9515.8	96.0	43.4
1592.669	5.853	1075.1	12888.6	194.2	66.4
1637.776	3.489	199.1	13397.4	114.0	39.5
2147.196	18.173	23192.6	15491.9	426.1	196.3
2169.171	2.291	92.8	9338.3	51.6	39.0
2211.102	16.716	39755.5	15134.4	365.0	177.7
2225.106	4.035	431.6	10516.6	85.9	60.4
2233.085	24.907	21384.6	14150.4	526.8	276.1
2248.073	4.911	316.9	9955.2	103.6	77.3
2255.050	3.259	235.0	8640.8	67.7	58.3
2266.045	2.816	87.5	13885.5	58.5	31.4
2270.017	4.548	499.6	13461.6	95.0	54.5
2283.148	5.435	677.0	9831.3	111.3	86.5
2288.991	2.444	80.2	8252.3	49.6	45.7
2305.122	3.910	212.6	6314.7	78.1	94.5
2932.590	11.580	1910.5	15059.4	138.7	103.0
2954.576	2.624	117.5	17514.3	31.0	20.0


