m/z	SN	QualityFactor	Resolution	intensity	area
1011.586	6.826	1099.6	12395.7	252.2	41.2
1028.465	2.688	122.6	9573.5	97.7	21.2
1045.514	25.007	26571.4	11188.2	921.4	173.5
1067.506	2.525	104.7	5138.1	91.5	37.7
1296.681	14.035	11817.7	12598.2	505.5	124.8
1466.819	3.934	400.9	8208.1	137.2	61.6
1529.751	6.097	1072.5	12958.6	212.7	68.7
1554.762	3.427	227.0	8398.0	116.8	56.6
1570.685	21.646	8099.2	11651.3	745.6	269.5
2132.926	3.253	531.7	4592.9	81.0	123.7
2147.196	31.155	34238.3	15545.9	772.8	356.1
2169.185	2.441	206.8	7579.8	59.2	55.5
2185.146	2.257	79.0	14992.1	53.9	26.8
2203.100	2.793	261.7	9144.8	65.7	52.1
2206.124	2.493	64.7	12274.8	58.1	34.3
2211.101	32.303	51133.5	15963.3	764.1	360.8
2225.117	8.803	3881.3	13386.9	202.7	114.7
2233.082	34.184	64692.3	16498.9	795.7	369.7
2248.078	6.743	1214.8	10726.7	153.4	107.3
2255.063	5.125	652.8	15656.2	116.4	57.5
2268.020	5.562	302.5	11603.5	123.7	79.9
2283.165	8.193	2393.1	13499.4	181.4	106.9
2290.012	2.057	77.5	7393.0	44.7	46.0
2299.175	2.417	157.2	8625.9	52.1	46.3
2305.149	6.331	673.9	13275.2	138.3	81.7
2893.988	2.409	71.5	4063.2	30.8	83.2
2897.171	3.734	288.7	8017.7	47.0	76.5
2918.213	3.210	245.3	3887.3	40.8	113.6
2920.215	2.850	75.4	14787.8	36.5	26.7
2932.590	53.929	54437.1	16653.2	684.4	462.0
2948.572	5.428	378.7	9497.6	68.2	80.4
2954.567	5.327	371.0	13265.5	67.4	56.8
2989.504	2.610	95.2	10623.7	31.8	34.4
3337.778	3.073	155.3	11631.4	28.8	34.5


