m/z	SN	QualityFactor	Resolution	intensity	area
1011.605	13.551	15105.0	9585.7	577.0	117.5
1032.526	2.554	53.0	5866.5	108.7	37.1
1045.529	70.698	67671.9	10872.9	3006.2	586.1
1067.516	8.213	11005.2	11137.4	346.3	69.5
1101.472	4.366	296.0	6610.4	182.7	62.5
1101.992	3.377	345.7	6176.8	141.0	51.8
1104.003	2.004	51.0	9804.8	85.7	19.6
1296.678	8.114	3007.5	9824.2	334.6	100.9
1314.668	2.098	100.9	9926.1	84.6	25.8
1338.822	4.449	2333.7	11602.0	183.2	51.3
1529.735	2.373	181.3	6250.1	88.9	56.6
1570.692	7.047	1748.3	7776.2	260.5	141.0
2147.190	8.096	4101.7	10726.3	207.6	136.0
2203.108	2.127	43.6	13109.5	52.0	28.5
2211.102	21.479	27127.5	13215.0	523.7	292.8
2225.110	5.555	1669.4	12343.7	131.9	77.9
2233.069	13.381	14227.6	12450.7	316.3	189.1
2247.079	2.904	125.0	7994.1	68.2	63.2
2250.052	2.381	174.2	14436.4	56.4	29.1
2255.054	2.313	102.0	13072.2	53.6	30.7
2267.014	4.013	162.7	6173.5	92.0	111.8
2283.154	5.558	700.6	8526.9	125.9	112.3
2289.001	2.782	93.6	8408.5	62.6	56.7
2299.145	2.226	85.4	8214.8	49.5	45.7
2306.167	2.605	44.4	31889.6	64.5	15.5
2932.592	3.669	193.3	9121.7	48.0	58.3
3337.811	4.067	205.0	13112.9	40.5	43.0


