m/z	SN	QualityFactor	Resolution	intensity	area
1011.581	26.516	16642.1	8096.4	2107.2	513.2
1032.518	2.847	86.7	8088.8	224.2	58.2
1045.508	46.088	16949.0	8320.0	3606.3	898.9
1049.542	2.335	177.2	7938.6	182.5	47.9
1067.508	4.363	550.3	5847.7	338.3	123.6
1101.978	2.307	99.3	4230.4	177.2	92.9
1296.682	77.662	125712.2	10540.8	5862.8	1703.7
1314.663	2.985	338.9	6603.2	223.5	103.1
1318.664	8.486	2433.4	9986.4	630.7	201.4
1338.819	12.981	11643.6	9896.7	966.3	311.3
1352.613	4.595	116.4	7177.4	339.2	148.9
1353.611	2.511	30.1	8122.3	187.7	74.1
1464.706	2.076	50.8	2998.2	146.9	213.6
1467.308	4.781	370.8	6731.7	340.1	185.4
1529.736	6.483	1431.4	10215.4	447.7	176.5
1562.812	2.412	603.5	11481.6	162.9	58.8
1570.682	58.244	293660.9	11624.7	3959.0	1466.4
1592.667	3.769	585.7	8059.9	253.4	136.3
1637.769	2.005	114.6	8062.7	133.1	75.0
1666.005	6.232	1508.2	11622.3	408.5	167.9
1833.885	2.260	177.1	14757.5	142.0	55.6
2112.013	4.532	529.0	5024.5	218.5	297.4
2130.188	2.106	54.5	6065.4	96.7	128.0
2132.915	10.429	2509.7	4874.6	491.2	714.1
2147.197	86.417	54552.9	12005.6	4098.1	2431.3
2163.191	3.280	391.1	8002.0	151.7	133.6
2169.178	11.389	14271.5	13791.0	531.1	280.5
2185.144	5.823	1915.0	14874.2	262.9	132.3
2203.111	9.913	2631.6	11708.9	437.3	272.0
2206.120	4.582	200.2	10599.5	201.6	137.7
2211.102	38.925	36422.5	12312.1	1733.0	1028.1
2225.108	14.901	13513.9	13684.8	646.4	358.1
2233.080	38.312	21573.8	12129.0	1659.5	1009.3
2247.084	7.066	1358.5	10165.8	301.3	222.7
2249.051	4.630	438.2	12356.7	199.1	119.3
2255.075	4.456	1273.8	11299.2	189.2	128.1
2267.016	4.378	274.6	7812.5	183.4	176.5
2267.593	2.319	53.0	7158.8	97.0	105.0
2270.029	4.400	434.7	14483.5	184.3	95.5
2283.165	13.216	3058.5	8545.9	546.2	486.0
2289.978	2.228	134.4	4709.5	91.4	148.4
2299.171	4.000	361.4	8460.6	163.0	147.2
2299.634	2.146	75.8	10105.1	87.4	72.0
2305.157	10.018	5020.6	12481.8	406.9	255.6
2321.106	3.097	216.5	5923.7	123.8	160.8
2720.256	2.880	160.9	9800.8	81.4	81.3
2779.421	2.009	94.3	4988.5	53.7	108.7
2807.305	3.135	217.9	8533.2	81.3	98.1
2894.880	8.007	1015.3	8760.0	186.4	278.1
2897.209	7.982	1634.7	6197.9	186.6	357.3
2918.237	13.270	922.9	5514.5	310.0	631.9
2924.537	2.180	49.4	2117.3	36.3	206.2
2932.589	104.429	33895.2	12339.9	2464.9	2247.8
2948.588	13.004	1309.6	8560.4	299.8	392.9
2954.564	12.569	2322.6	11582.4	289.8	281.1
2970.552	2.960	111.0	9952.6	67.2	76.1
2976.580	2.195	46.0	21026.2	49.4	26.4
2988.514	4.206	288.8	8522.0	93.3	125.7
2991.526	2.655	78.0	14494.1	58.7	46.6
3323.746	3.860	266.7	7304.5	64.2	121.5
3337.768	7.773	1915.4	13031.6	128.1	139.8


