m/z	SN	QualityFactor	Resolution	intensity	area
1011.586	7.017	3602.8	6706.3	611.9	179.2
1045.521	39.992	30088.6	7151.5	3419.1	1002.0
1067.525	2.730	287.3	4573.3	233.6	109.1
1101.443	2.864	86.3	2987.8	241.5	179.4
1117.976	2.857	104.2	3278.7	240.1	166.8
1296.682	88.583	67871.4	8986.1	7277.7	2418.7
1314.676	2.949	255.1	8374.5	241.5	87.8
1318.659	4.913	570.4	7072.1	402.2	173.8
1338.819	2.059	110.7	6309.2	167.4	82.5
1352.609	8.207	2521.1	7824.6	673.8	275.1
1354.613	4.533	348.5	7560.7	369.4	157.1
1408.545	2.698	74.3	12301.6	214.4	61.2
1467.309	3.950	216.1	4429.5	307.4	254.5
1475.289	2.293	120.8	2819.1	177.5	235.2
1529.741	6.086	3456.1	8997.7	457.7	204.3
1552.671	4.193	843.9	8256.5	311.2	155.6
1555.593	2.560	322.6	3321.2	189.6	233.3
1570.683	148.292	57550.8	10117.8	11029.1	4645.9
1592.664	8.392	5746.4	10158.9	615.2	263.3
1598.680	5.441	4019.7	9477.2	403.6	189.1
1608.626	2.341	129.4	4103.2	170.7	182.9
1627.620	5.436	1303.6	6911.1	394.9	258.7
2112.014	5.086	955.6	4584.9	264.4	398.7
2130.103	2.177	72.0	3096.2	110.9	244.6
2132.926	11.735	5077.4	4540.5	597.4	933.6
2147.197	121.950	32900.6	10899.5	6180.3	4006.1
2163.194	7.264	2812.7	9086.6	364.3	286.4
2169.171	9.933	6512.1	10154.2	496.0	348.0
2185.154	7.584	10921.4	13373.3	372.9	210.9
2188.844	2.536	233.4	5455.5	114.0	184.0
2203.117	20.805	15874.7	12396.1	1006.8	599.7
2205.100	7.283	1308.3	16136.9	354.7	158.8
2211.101	33.374	20538.2	11134.0	1599.1	1053.5
2225.113	14.453	15811.1	11995.7	684.6	422.9
2233.081	15.084	18974.4	12183.5	717.3	439.7
2246.947	2.031	251.0	2428.5	89.2	270.2
2249.068	3.897	382.1	15970.0	181.6	86.2
2259.057	6.416	1414.1	10901.7	297.1	205.8
2263.059	2.956	150.8	6742.5	135.3	150.5
2267.024	4.860	789.8	7414.0	221.3	225.2
2270.025	2.336	178.1	11434.9	107.1	70.5
2283.172	13.341	6249.7	9095.2	602.3	505.5
2299.176	5.194	726.1	8371.7	231.0	211.0
2305.113	4.025	439.1	6799.7	177.9	200.1
2778.935	3.837	402.7	19786.6	116.3	62.3
2780.471	2.566	221.3	4562.0	75.2	169.9
2896.024	6.329	394.6	4391.1	165.2	422.0
2918.257	7.733	1866.4	5974.1	201.5	390.0
2932.590	62.777	23872.8	10878.6	1633.0	1681.4
2948.590	17.741	5605.8	10340.7	458.6	497.6
2954.541	4.479	334.2	7325.2	115.0	175.5
2970.537	3.949	559.8	13220.9	101.6	87.3
2989.511	7.492	1878.5	11876.9	186.8	180.4
3044.444	2.354	50.1	7672.7	56.1	85.7
3323.751	3.296	206.7	7351.3	61.9	115.6
3337.771	4.652	303.4	8107.8	86.2	147.7


