m/z	SN	QualityFactor	Resolution	intensity	area
1011.592	26.250	45163.5	10379.7	1422.4	276.2
1033.563	2.251	194.6	6114.1	122.9	42.1
1045.518	72.398	154446.7	10540.2	3987.5	803.7
1067.515	5.180	565.2	6826.0	280.8	87.8
1074.556	2.032	72.2	8449.7	109.1	28.2
1101.455	2.499	158.1	3482.5	133.2	85.4
1102.452	2.287	39.6	18250.3	122.2	14.8
1296.681	34.996	55318.8	11224.1	1812.6	498.8
1314.699	2.449	134.0	4756.6	126.8	81.7
1318.665	2.700	187.2	7883.0	140.1	57.0
1338.826	7.472	1200.1	9135.8	383.6	132.9
1467.308	5.278	766.5	11158.9	262.4	88.6
1529.758	2.497	163.2	12437.1	123.2	39.1
1570.684	15.141	9408.9	11082.3	730.5	279.8
1665.993	3.839	210.1	6772.0	179.5	124.8
1905.980	2.894	166.9	8285.4	124.8	90.9
2112.014	2.982	361.2	5252.5	108.3	141.7
2132.913	6.311	1404.3	4847.2	224.8	328.0
2147.196	69.886	39466.7	13378.0	2463.1	1303.2
2163.182	2.806	187.0	7110.5	97.7	96.9
2169.168	6.039	1274.1	11059.2	210.9	136.4
2185.131	4.005	207.4	13426.8	137.2	73.7
2203.119	5.305	370.5	10286.3	180.3	127.6
2206.114	2.584	50.3	8304.8	87.5	76.0
2210.119	5.992	39.0	18224.4	207.9	81.6
2210.393	2.578	31.7	9583.1	87.8	71.8
2211.102	55.507	49756.1	13609.7	1868.5	1004.6
2225.112	16.442	29543.9	16152.4	557.4	261.9
2233.082	28.240	24561.9	14220.7	948.0	495.5
2248.066	5.956	372.6	10443.7	196.9	140.4
2250.060	4.239	127.2	33253.6	150.1	33.8
2255.067	2.082	66.3	10510.9	68.2	48.4
2268.024	5.198	339.1	8186.8	169.8	156.6
2271.037	3.574	145.6	18182.3	119.0	49.9
2283.169	24.580	22813.6	13973.7	804.5	448.7
2299.171	11.085	3467.1	14583.9	361.4	192.0
2305.149	10.177	2340.4	12743.1	321.7	200.1
2321.108	2.274	81.4	4910.5	71.2	111.6
2707.418	2.009	112.9	5114.3	46.6	88.9
2779.447	6.300	437.6	8760.4	139.0	160.0
2779.944	5.605	598.0	19841.0	123.2	67.9
2807.305	2.387	141.4	6117.6	51.3	86.0
2894.920	3.748	193.3	7761.9	74.5	107.6
2897.195	3.410	289.7	7585.0	64.8	111.5
2918.216	3.626	276.3	5090.1	70.8	152.6
2932.590	46.859	29865.0	15246.3	924.3	680.6
2948.586	9.438	1214.8	12590.7	180.5	161.3
2954.577	3.495	229.6	9942.6	66.6	75.3
2989.523	3.543	167.9	15800.1	66.3	49.1
3309.724	2.211	116.0	5892.7	32.3	74.3
3323.782	11.974	1893.1	13223.8	174.7	183.7
3337.806	19.406	10660.2	15028.4	280.4	264.6


