m/z	SN	QualityFactor	Resolution	intensity	area
1011.596	8.812	4705.2	10702.0	421.2	80.5
1028.514	2.456	127.0	5498.7	114.4	43.0
1045.526	37.227	11330.4	11365.5	1732.8	328.0
1067.518	2.229	101.7	5037.4	104.2	43.9
1101.484	2.101	69.5	3744.2	98.3	58.7
1198.680	2.971	161.0	6658.4	139.4	53.9
1220.611	2.075	63.7	9903.8	97.2	27.3
1251.675	2.285	195.0	5567.0	107.0	53.2
1267.655	2.541	117.3	6205.7	118.3	53.8
1296.677	11.218	3193.5	12437.2	528.1	133.6
1410.723	2.416	79.8	8949.9	110.1	42.7
1415.732	2.012	95.3	11605.3	92.3	27.4
1428.715	8.107	4005.9	12188.2	374.1	114.6
1493.712	2.007	54.0	11522.6	90.6	29.5
1495.769	2.988	491.2	7147.1	135.0	72.4
1497.800	2.300	126.7	17104.1	108.3	24.9
1501.768	2.568	198.1	6168.4	115.3	71.9
1510.737	2.327	254.0	10950.6	104.1	39.6
1517.743	2.208	61.5	15176.1	100.0	27.0
1529.748	4.799	1175.7	8931.3	213.3	96.8
1554.770	6.396	5632.4	10909.4	283.3	108.3
1570.694	14.959	5928.9	9245.6	664.8	303.4
1580.765	2.525	163.0	10144.5	110.7	46.9
1612.953	2.128	147.5	8229.0	92.6	49.6
1836.834	2.036	165.7	5381.6	81.1	86.5
2147.195	19.887	27089.0	15242.9	579.0	270.2
2203.142	2.244	135.1	7153.2	61.3	62.0
2211.095	17.714	44824.8	16285.7	484.1	223.2
2225.110	6.041	2875.1	15421.2	165.1	81.1
2233.081	9.898	8339.4	15097.2	261.8	130.3
2248.065	3.322	244.7	10041.9	87.3	64.7
2267.037	2.631	120.7	10616.0	67.3	47.7
2283.168	6.952	3190.8	17534.4	176.9	79.7
2299.159	2.427	125.1	9054.2	60.2	50.7
2305.121	2.242	164.1	6330.8	55.2	66.7
2779.451	4.169	252.6	18471.4	65.3	37.4
2779.940	2.352	87.3	8511.9	36.7	43.4
2932.592	8.782	1149.9	13647.5	120.6	98.8
3323.762	2.125	68.1	6483.0	21.6	45.5
3337.828	4.307	451.9	15995.7	43.5	38.0


