m/z	SN	QualityFactor	Resolution	intensity	area
1011.587	9.062	38591.3	7993.4	771.3	195.8
1045.515	27.685	20960.0	8015.8	2339.8	601.2
1067.497	2.237	123.7	2885.9	187.1	136.6
1095.985	2.470	95.7	6130.5	204.7	74.4
1101.476	2.566	91.0	4271.2	212.0	113.5
1296.682	18.564	25278.9	11937.1	1451.4	383.2
1307.018	2.109	327.7	10453.0	165.1	47.8
1314.675	2.549	291.3	7354.1	195.7	81.5
1338.816	3.321	113.4	5149.6	252.6	153.1
1353.611	2.073	92.3	5429.6	157.9	92.7
1501.744	2.497	198.1	8644.4	174.7	78.1
1529.750	2.538	165.5	4053.6	172.2	168.7
1570.684	16.630	932.5	10929.2	1108.0	420.8
1571.680	9.213	477.8	10362.8	613.4	251.7
2147.198	30.017	40088.9	12300.6	1227.1	712.3
2169.148	2.329	161.9	8402.9	91.7	76.7
2203.102	2.878	250.8	6435.3	109.6	122.6
2211.100	37.009	27759.2	11837.1	1421.6	887.4
2225.114	10.954	24004.0	13106.9	410.8	231.4
2233.082	18.169	24597.7	13315.1	675.3	377.4
2247.085	3.358	404.1	8181.3	122.3	111.0
2249.054	4.065	941.7	22967.3	151.3	51.1
2255.053	2.318	94.2	9574.1	83.9	65.2
2267.021	6.856	3258.6	11222.4	244.7	165.4
2270.022	3.009	255.0	10391.3	107.7	77.7
2283.173	12.345	8543.4	10190.5	432.2	324.1
2299.159	3.833	210.4	8475.0	132.0	118.9
2305.130	3.947	341.0	4272.1	134.2	240.6
2779.446	3.057	253.7	13757.8	66.4	50.9
2779.921	2.316	90.8	8371.9	50.3	60.4
2932.590	18.276	12125.4	13042.4	344.8	297.3
3337.798	2.930	237.9	10711.8	41.3	54.2


