m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	47.779	19859.9	7137.0	4815.0	1329.7
1033.556	3.551	239.7	5495.2	351.4	128.4
1045.519	108.248	35081.9	7404.4	10641.0	2990.5
1067.516	8.176	4992.0	7155.7	798.1	240.2
1095.526	2.054	76.0	6053.1	199.2	72.9
1101.453	2.901	115.4	4449.6	281.6	141.2
1235.618	3.944	981.7	8973.5	372.5	112.9
1274.715	3.544	1403.9	9975.0	339.1	101.6
1282.476	2.867	314.4	2707.4	268.9	289.4
1296.683	180.142	39967.4	8744.8	16923.3	5832.7
1302.608	3.025	75.0	4465.7	282.9	187.7
1314.676	5.770	1772.2	7739.4	542.5	216.8
1318.660	10.275	5330.6	8479.9	964.4	353.0
1324.573	2.100	170.4	2514.5	196.1	237.6
1338.819	30.306	26680.2	8608.6	2830.8	1041.5
1352.607	5.002	199.4	6111.9	466.7	242.9
1355.614	2.704	148.2	7980.7	251.2	102.5
1459.679	3.358	300.3	5259.4	299.9	207.3
1464.742	2.778	50.4	3064.6	247.3	319.2
1467.309	7.795	1796.5	8972.6	691.9	285.6
1475.311	2.673	109.2	4818.6	236.4	182.8
1529.737	9.789	7848.6	9312.8	846.5	367.1
1541.883	3.315	480.1	8209.0	286.0	142.0
1546.787	2.760	315.9	11463.8	239.2	86.9
1552.673	2.605	170.8	5478.9	223.2	166.2
1562.800	4.269	1371.9	13073.5	364.4	119.9
1570.680	93.313	28629.4	9902.3	7954.2	3401.4
1592.666	5.088	747.1	8770.3	428.5	211.1
1598.681	3.714	640.5	9480.2	316.8	146.9
1625.932	4.482	285.6	6657.4	372.8	251.3
1666.009	15.131	17231.2	9859.5	1246.9	606.9
2097.914	3.519	578.1	4744.3	220.7	332.2
2111.995	9.814	5145.4	5571.9	616.1	769.3
2118.707	3.676	779.1	3618.2	225.3	438.2
2130.118	3.890	158.3	7286.8	236.3	264.2
2132.896	20.048	11251.2	4831.9	1230.9	1798.9
2147.198	160.733	66086.1	11094.4	9779.3	6297.6
2154.880	2.125	215.4	5484.3	127.8	166.0
2163.184	7.027	4412.2	11144.7	420.3	268.5
2169.172	10.594	15346.6	15394.6	630.1	307.0
2179.176	2.284	231.5	10892.1	134.3	87.9
2185.139	3.472	240.1	10659.3	204.7	136.6
2196.845	4.017	907.1	4828.0	229.3	359.7
2203.111	8.917	2497.5	10668.3	515.3	352.2
2211.103	117.263	41395.5	11581.2	6721.4	4306.3
2218.804	2.331	130.1	13555.4	132.1	71.9
2225.111	32.924	45953.1	12470.7	1855.4	1113.9
2233.076	65.535	36434.7	11887.2	3693.6	2322.2
2245.678	2.914	117.0	5109.7	161.5	232.1
2247.081	11.705	3510.9	10708.9	655.7	452.9
2249.070	10.097	1604.5	21409.2	558.1	195.8
2255.059	6.847	2268.9	12542.9	376.6	229.3
2268.016	7.079	704.4	5956.3	386.7	486.9
2271.027	4.262	1040.3	17277.7	235.4	103.9
2283.172	36.346	75742.0	13627.3	1960.9	1120.6
2299.168	14.129	6835.7	12955.2	754.4	444.8
2305.146	12.351	5085.6	9980.2	653.4	506.2
2321.117	4.057	305.6	5805.3	211.8	281.9
2720.252	3.685	288.5	10911.8	130.6	117.5
2779.409	2.398	198.2	7716.4	79.6	103.7
2779.918	2.658	205.6	15966.5	88.3	59.6
2807.290	4.092	342.4	10223.4	132.2	133.6
2881.975	4.587	276.6	1508.5	92.0	684.7
2896.009	16.026	255.7	2574.5	430.0	1792.0
2902.709	2.768	70.6	867.1	50.3	690.5
2907.332	2.400	84.5	5069.5	68.4	153.8
2918.231	27.118	4228.5	5176.4	776.4	1670.7
2923.377	3.458	254.1	2821.0	86.8	354.3
2932.589	202.925	22782.5	9963.0	5838.7	6562.6
2948.584	31.812	8387.9	10183.3	899.3	989.9
2954.564	8.628	1519.7	8791.1	243.2	311.0
2970.538	2.439	90.0	9297.9	67.7	81.6
2988.520	3.532	229.9	8523.5	96.3	129.1
3076.620	2.725	157.8	7583.1	67.4	106.4
3309.736	2.194	121.8	5857.3	42.6	105.4
3323.744	11.477	4088.7	11014.6	224.5	283.8
3337.760	17.698	12631.4	12739.8	342.4	379.9


