m/z	SN	QualityFactor	Resolution	intensity	area
1011.573	2.418	258.8	8005.9	96.9	24.1
1032.511	12.848	5101.2	12341.0	520.2	89.3
1045.514	7.307	461.3	10640.9	298.3	58.0
1062.483	2.746	210.6	5505.9	112.1	43.1
1095.534	2.243	213.7	5953.0	93.2	34.9
1105.539	10.181	2621.1	8628.1	420.1	111.2
1111.542	2.256	85.1	6197.3	93.3	34.4
1138.528	4.652	356.3	9621.6	194.6	48.4
1154.540	2.169	74.6	8559.4	91.9	27.4
1198.683	7.674	3258.8	12161.1	336.3	74.9
1235.619	4.294	2776.7	10152.8	186.1	51.2
1240.630	2.366	162.2	5954.9	101.6	47.2
1267.667	9.543	1140.8	11288.5	408.3	104.0
1274.687	3.267	280.0	5961.1	140.0	67.2
1296.679	23.175	20551.5	12270.3	1020.7	258.4
1303.604	6.033	1243.7	9072.3	259.4	86.5
1318.645	2.016	150.8	6157.0	86.6	42.8
1320.666	5.737	755.4	10503.3	246.7	72.9
1366.688	2.627	197.9	9430.4	113.4	39.2
1413.726	2.719	145.3	10317.3	118.4	39.8
1428.716	5.616	975.7	11994.9	251.9	76.3
1432.655	6.588	2480.2	11389.0	289.8	93.1
1441.737	3.358	355.9	9638.4	147.9	56.0
1456.737	2.122	119.4	5696.9	93.4	59.4
1459.698	12.411	12501.6	10490.0	546.1	194.8
1465.697	7.569	441.9	5177.8	331.7	235.1
1477.757	7.233	5141.4	12674.7	322.4	100.1
1487.551	3.249	281.0	2847.5	142.6	191.2
1493.748	6.365	741.6	11738.5	280.6	92.0
1495.726	2.008	96.8	3922.1	88.2	85.6
1501.746	52.632	121484.1	12439.0	2323.9	746.1
1508.727	2.087	90.9	14358.4	91.9	24.9
1510.740	4.059	1333.1	12711.6	178.7	57.3
1517.739	11.421	5297.8	14108.0	503.4	149.9
1523.730	7.141	2544.7	14458.2	316.9	91.3
1529.741	19.087	18860.3	14474.3	850.2	247.2
1533.697	4.541	365.4	10469.8	200.6	77.7
1546.787	4.638	768.3	12230.3	203.6	70.5
1550.808	2.956	67.5	27196.7	136.1	20.4
1552.695	3.222	324.7	8506.8	143.0	69.9
1562.794	8.574	7155.5	13041.7	387.0	127.2
1570.688	21.598	18444.2	11350.3	950.4	358.5
1572.685	7.612	429.1	11377.8	334.3	123.0
1580.769	5.265	2430.8	13429.1	230.5	75.3
1585.774	6.839	3259.0	13067.1	303.2	102.8
1619.783	4.723	1119.0	12030.4	209.2	80.1
1637.772	24.278	18661.5	11734.9	1060.0	414.3
1655.809	3.619	657.2	9908.2	159.2	75.7
1659.769	2.128	266.7	8403.6	93.3	52.0
1685.794	2.763	304.4	9119.6	119.6	63.2
1694.869	3.195	220.2	11958.8	138.1	56.0
1706.815	3.986	300.5	4618.4	172.1	184.1
1720.894	4.531	1611.2	12856.3	194.9	80.2
1751.838	3.151	471.8	7907.3	135.7	89.5
1775.892	3.912	400.6	10165.9	168.4	89.7
1797.882	2.125	220.7	8058.8	89.8	61.7
1820.843	2.794	232.0	5694.2	116.1	114.2
1822.874	5.172	1093.4	10297.5	215.7	119.4
1833.900	5.839	1814.4	10262.6	242.1	136.0
1836.827	2.019	249.5	6291.3	83.4	75.5
1886.889	4.939	474.1	9316.3	197.1	126.9
1923.918	3.072	755.3	12324.5	118.6	59.9
1951.006	26.643	91657.9	13525.5	1004.9	474.7
1961.958	3.710	86.6	7366.9	137.3	115.8
1963.857	20.010	9586.3	10945.2	739.6	432.2
1968.016	2.132	232.1	7605.6	79.0	65.0
1979.854	3.023	302.1	15297.7	111.1	47.4
1993.911	2.145	112.2	11170.2	76.6	44.4
2033.060	4.141	1038.8	12338.4	140.9	76.5
2041.911	6.574	734.1	8893.5	222.1	165.1
2056.991	5.299	1568.6	12045.4	178.3	99.7
2104.058	2.711	141.9	7632.0	85.5	75.7
2107.092	4.813	371.6	8543.9	152.3	121.5
2115.116	2.926	260.8	15158.1	92.3	42.9
2147.195	20.783	14991.4	15607.1	638.8	300.5
2198.966	2.170	149.7	8406.9	61.6	53.0
2211.099	6.406	2848.9	14528.4	181.0	91.9
2233.090	3.534	233.2	6848.9	96.3	103.4
2236.178	2.311	141.0	10537.8	63.0	43.6
2260.025	6.111	2274.3	13823.8	162.2	89.8
2265.054	2.751	231.1	12429.1	72.3	44.1
2272.052	2.238	106.1	16018.2	59.3	28.7
2305.125	2.089	154.2	10583.4	52.3	37.7
2423.104	2.327	209.7	7167.3	51.2	58.8
2519.175	2.101	81.0	11854.0	41.5	30.2
2896.241	2.064	64.7	3562.7	25.7	78.4
2918.251	4.151	560.4	5864.3	52.1	98.4
2932.591	34.892	14568.2	15315.1	433.7	313.5
2948.553	2.167	54.7	14341.5	26.9	20.8


