m/z	SN	QualityFactor	Resolution	intensity	area
1011.590	4.070	381.9	6066.1	197.9	64.0
1045.513	21.095	14047.4	8975.2	1035.4	239.1
1084.008	2.127	46.9	5235.0	101.4	42.2
1102.985	2.493	82.3	4436.7	118.8	59.7
1153.076	2.091	63.8	747.3	84.3	276.0
1296.680	11.998	5852.5	9248.1	548.7	176.8
1338.832	2.792	140.6	5421.2	127.2	73.7
1467.297	2.108	138.6	6634.8	92.6	51.7
1529.731	4.262	497.5	8547.4	182.6	85.1
1570.686	20.639	38660.1	12654.6	880.8	297.2
2132.928	4.999	888.4	4930.5	145.2	210.6
2147.197	52.829	60325.9	15285.7	1520.2	717.6
2169.169	5.663	3813.3	15963.8	161.6	74.2
2185.126	2.420	113.5	8051.4	67.2	59.4
2203.119	4.708	659.9	10839.1	129.0	86.4
2206.114	3.152	116.7	11719.8	86.6	53.5
2211.098	41.794	35160.6	13914.5	1133.1	597.6
2225.112	12.045	15418.7	15140.9	325.6	161.7
2233.081	20.806	13557.7	13306.9	558.0	313.8
2248.081	7.736	2954.1	12199.7	203.1	125.7
2255.061	3.023	78.3	14023.9	78.7	42.1
2267.030	5.970	1841.8	10472.2	153.3	111.9
2270.026	3.584	384.9	10907.3	92.3	63.4
2283.160	8.689	2325.4	8972.3	221.2	189.1
2288.990	3.014	148.4	7596.8	76.7	76.9
2299.165	3.424	321.8	10593.3	86.5	62.6
2305.090	3.495	435.1	5122.9	87.3	131.7
2323.018	2.050	63.8	5805.2	50.5	67.7
2780.468	3.038	168.8	18363.2	51.7	30.1
2932.590	16.001	14337.9	15482.8	233.9	169.7
2948.598	2.127	67.6	10626.7	30.5	32.0
3323.791	2.504	57.2	11379.6	27.3	33.1
3337.818	3.806	140.2	12563.9	41.1	45.6


