m/z	SN	QualityFactor	Resolution	intensity	area
1011.590	36.612	45325.5	9598.1	1431.2	296.5
1032.522	2.012	72.2	6289.2	78.0	25.1
1045.513	26.139	14371.6	11337.1	1020.9	193.6
1067.510	6.866	1403.0	9263.1	267.5	63.2
1101.454	2.111	33.0	4649.1	80.8	38.9
1117.960	2.272	56.8	9835.4	87.2	21.3
1274.718	7.419	3316.5	9834.2	275.1	81.2
1296.680	85.360	31920.5	13368.0	3221.7	753.0
1306.723	2.794	274.9	5148.4	102.9	60.2
1314.671	4.100	576.8	8195.8	150.6	57.8
1318.672	3.869	214.2	7568.9	142.6	57.8
1338.820	15.901	8973.2	13294.2	594.6	147.6
1352.600	7.987	1374.1	9703.4	295.6	97.7
1354.607	2.945	123.5	6847.1	107.5	50.0
1466.804	5.200	618.6	9411.5	184.4	73.1
1467.304	4.918	523.4	8317.7	176.1	77.9
1477.778	2.326	96.9	10200.4	82.1	31.1
1501.756	2.115	99.6	11715.4	73.9	24.4
1529.742	5.514	485.1	9074.4	193.1	84.7
1541.890	2.173	138.8	7420.9	74.7	40.7
1570.687	23.021	90664.6	12987.1	783.3	257.3
1666.001	3.043	173.1	7244.8	99.5	64.6
1833.905	2.539	140.6	8612.1	77.9	51.7
2132.907	2.523	239.8	3486.0	59.9	119.1
2147.191	23.631	13017.2	12881.1	560.8	306.6
2203.103	4.598	365.4	10060.8	105.0	75.3
2206.131	2.573	59.9	9385.5	58.2	44.8
2211.104	30.840	24407.7	14774.8	708.2	351.2
2225.121	8.096	1739.9	12540.7	182.5	107.7
2233.088	12.094	8695.0	16740.0	267.9	122.7
2248.071	3.683	354.2	10677.0	80.7	56.2
2261.076	2.116	91.8	7959.9	45.7	42.9
2267.030	3.579	310.1	7037.3	77.2	82.8
2270.021	2.232	148.0	11545.9	48.8	31.6
2283.159	5.864	737.0	9376.6	125.8	101.9
2807.348	2.102	119.1	7162.6	29.5	42.7
2896.071	3.800	177.7	6700.8	48.5	88.9
2918.289	4.614	293.5	5287.5	59.7	123.0
2932.590	49.306	21966.1	15547.4	634.7	453.1
2948.580	7.061	335.7	9942.0	90.0	101.1
2954.583	2.230	59.4	8549.3	28.1	36.7
2988.516	3.292	92.8	11415.9	40.4	40.3
3323.747	2.284	81.7	9716.9	22.4	31.8
3337.776	3.740	220.4	12204.4	36.2	41.3


