m/z	SN	QualityFactor	Resolution	intensity	area
1011.579	25.525	15205.4	8079.8	2303.0	559.7
1045.515	67.663	38090.0	8251.0	6086.3	1546.4
1067.503	7.900	3444.0	7164.6	713.7	212.9
1101.447	4.527	174.4	4113.5	400.3	216.0
1101.990	3.865	380.2	4954.5	341.6	156.2
1103.454	2.326	99.1	3766.2	205.6	121.6
1117.951	2.428	85.5	2987.8	213.5	163.6
1154.036	2.200	254.9	323.7	150.1	1158.5
1172.271	2.362	459.0	251.3	161.5	1666.1
1189.350	2.217	272.5	255.5	150.4	1563.7
1296.682	24.078	62550.3	10028.5	2011.0	605.1
1314.673	2.606	459.4	10135.5	217.0	65.6
1338.818	4.462	1573.4	12394.7	365.7	94.3
1352.617	2.866	201.0	7157.3	233.6	104.0
1467.322	2.145	169.6	13543.8	165.7	47.1
1570.682	25.255	25757.8	10258.0	1841.5	759.7
2147.195	27.498	36070.3	12791.7	1213.9	673.9
2204.114	3.282	170.9	8719.1	136.2	113.6
2211.104	31.045	29060.8	11853.0	1302.4	809.2
2225.117	8.479	11222.0	14799.0	346.1	175.6
2233.078	13.007	18159.8	14109.9	536.3	287.6
2248.061	3.208	215.0	6866.7	127.4	137.3
2267.026	6.337	2858.5	9846.6	247.3	190.6
2270.036	2.132	141.4	11691.6	82.7	53.1
2283.160	6.844	4399.3	9393.6	264.2	217.2
2299.163	2.301	131.0	7512.3	87.3	89.0
2305.050	2.456	158.7	5998.4	92.3	119.4
2779.399	2.086	90.2	5509.9	51.2	93.5
2779.923	2.843	198.5	21832.9	70.9	33.9
2932.589	9.025	4074.0	12337.1	199.3	180.2
3337.753	2.320	89.1	9395.5	37.4	55.4


