m/z	SN	QualityFactor	Resolution	intensity	area
1011.594	55.894	30993.0	8019.4	4225.1	1045.3
1032.517	3.270	203.1	6600.4	244.1	74.1
1033.565	4.658	645.4	6162.6	347.3	115.6
1045.519	74.002	37382.1	8425.5	5541.8	1375.0
1067.517	9.827	6329.2	8662.6	732.4	187.9
1101.482	2.088	48.5	3777.5	154.3	91.5
1235.618	6.381	3606.1	8059.9	468.8	159.3
1267.648	2.859	156.5	5121.0	207.5	114.6
1274.713	11.005	9440.0	9508.1	812.5	254.8
1296.682	75.417	33589.0	10368.4	5523.0	1639.5
1306.706	4.430	326.5	5836.1	320.4	164.2
1314.664	16.000	18049.3	8570.8	1160.7	417.9
1318.655	5.242	524.1	9022.9	379.6	128.9
1338.822	19.908	25863.9	10383.4	1431.1	441.7
1352.610	3.899	390.9	8033.5	280.4	111.2
1354.619	2.900	154.8	8856.0	207.5	74.6
1432.661	2.100	125.3	4559.6	146.8	113.5
1459.684	3.681	358.4	6112.2	254.2	152.0
1467.305	9.111	2243.7	9173.0	628.6	254.2
1475.277	2.498	168.8	4677.7	171.2	135.0
1477.748	3.061	338.3	6806.8	210.7	115.0
1494.756	2.751	271.1	11884.6	188.0	62.5
1501.746	2.247	79.7	8237.5	154.1	72.1
1510.736	3.892	566.6	9374.0	268.1	112.7
1529.735	22.784	12326.9	9857.9	1534.4	626.0
1546.771	4.654	365.1	7627.9	311.0	165.2
1552.693	2.660	136.9	4976.4	177.4	146.0
1562.799	8.208	7524.2	12837.7	549.3	189.9
1570.683	67.403	50678.0	10940.6	4531.5	1773.2
1580.777	4.280	756.4	14466.2	280.9	86.9
1585.736	3.616	346.5	6364.8	237.3	158.8
1592.674	4.126	498.6	8473.6	270.5	139.4
1598.682	3.187	1562.0	11394.0	208.8	82.2
1619.776	2.451	172.2	9730.7	159.9	74.4
1625.926	6.300	824.3	8344.1	408.1	220.4
1626.586	2.127	110.0	6321.9	137.6	100.8
1637.769	13.249	16637.5	13136.8	876.4	319.1
1653.771	2.901	101.5	14888.8	186.2	59.9
1666.006	12.067	7326.7	11740.1	769.0	312.4
1751.847	3.703	755.6	7857.9	230.1	154.5
1833.888	4.698	426.2	7986.9	286.0	205.0
1886.884	6.424	622.1	8383.7	375.9	271.1
1940.936	5.496	1099.6	10701.6	302.6	175.8
1962.894	5.411	601.8	7929.9	293.0	233.6
1964.848	2.733	147.4	18441.5	151.7	52.1
1995.843	2.087	171.9	8500.4	108.5	81.6
2112.013	5.242	1311.2	6393.6	240.9	267.4
2130.120	2.510	97.4	5039.5	111.2	165.0
2132.928	9.878	1694.0	5047.8	442.5	625.9
2147.196	109.720	69094.4	12497.2	4878.9	2785.0
2162.178	4.667	325.6	9555.6	204.1	150.6
2164.210	2.800	44.7	50594.5	141.8	19.7
2169.180	8.720	4967.7	13072.2	380.4	209.8
2179.171	2.030	107.9	15743.7	86.9	40.7
2185.148	4.969	888.2	12464.3	212.4	123.3
2196.793	3.697	626.3	5455.1	153.0	220.2
2203.112	9.091	2990.7	11872.9	381.6	235.7
2206.127	3.826	86.9	8138.8	159.4	142.6
2211.103	92.380	49748.3	12423.1	3872.1	2281.2
2225.112	28.300	21277.8	12002.1	1161.9	717.9
2233.080	46.436	62488.4	13831.5	1940.2	1054.2
2247.082	9.356	895.1	9993.2	381.4	284.3
2250.054	5.921	559.4	21271.4	248.1	90.5
2255.064	5.260	983.8	16752.0	213.1	98.2
2260.043	3.958	316.9	12681.3	157.8	94.2
2267.027	7.461	335.9	8265.5	295.8	269.6
2269.019	4.662	92.8	34098.4	212.3	46.5
2269.554	2.526	108.4	6587.1	99.3	122.8
2271.030	2.579	141.4	14457.2	103.8	54.3
2280.055	3.126	86.0	7947.7	122.4	115.6
2283.174	41.727	92925.6	13651.4	1631.6	940.1
2299.178	10.391	2298.8	11704.0	400.5	263.9
2305.149	12.648	8717.7	13079.8	490.1	291.3
2321.138	4.424	410.0	10413.2	169.6	126.5
2323.942	2.776	106.8	9114.3	105.3	90.2
2706.364	2.009	109.4	6918.8	52.3	72.3
2721.276	2.226	150.4	7986.7	57.2	70.6
2779.434	6.893	316.7	7419.7	167.5	226.8
2779.953	8.086	1238.6	18256.4	202.1	119.3
2789.935	2.212	83.3	12417.6	53.1	43.2
2807.314	4.243	418.2	11790.1	100.2	88.2
2895.292	3.841	300.9	2990.0	75.2	277.8
2898.265	2.368	211.3	4442.2	50.6	122.7
2918.244	6.993	579.0	5033.1	147.0	322.2
2922.537	2.046	98.7	3255.1	40.3	138.1
2932.589	72.110	22827.4	12997.0	1517.7	1304.9
2948.593	14.971	3820.7	11578.6	311.7	303.1
2954.580	7.019	1904.6	18338.1	147.7	92.2
2964.602	2.591	85.5	17654.0	52.8	34.4
2970.547	4.145	663.6	17343.6	85.5	56.0
2989.529	3.953	329.8	12000.9	79.0	75.7
3309.744	2.828	128.6	6601.0	42.2	87.1
3323.788	12.687	1105.7	9956.6	187.1	260.3
3337.812	28.122	17540.0	13393.3	409.4	433.1
3348.671	3.563	242.6	7900.4	51.5	91.9


