m/z	SN	QualityFactor	Resolution	intensity	area
1011.587	24.096	16001.7	8421.2	2132.4	496.1
1032.524	5.969	602.4	6986.7	524.4	154.5
1045.513	20.456	15329.2	8409.6	1787.1	440.0
1062.490	2.060	114.8	3279.3	177.4	113.7
1068.507	3.062	189.1	8540.3	268.3	69.6
1190.319	2.153	106.0	1078.8	175.0	411.9
1198.682	2.599	260.1	2927.6	220.9	194.4
1245.692	2.495	127.3	3384.5	210.6	170.7
1274.704	3.686	558.4	7753.9	309.0	117.9
1296.682	54.137	44841.6	8853.6	4534.9	1544.6
1314.681	4.202	824.6	7428.9	348.9	143.7
1318.666	6.778	5110.9	9451.9	567.3	192.3
1325.700	2.287	232.4	2999.3	189.3	194.2
1338.819	10.940	3262.8	7077.5	903.8	402.8
1352.622	4.325	249.5	5310.0	355.8	213.5
1355.638	2.078	145.4	4819.6	171.0	114.4
1432.650	7.076	3377.9	7717.3	575.2	266.1
1441.762	2.724	233.6	5556.3	219.5	141.1
1464.693	4.914	240.2	4136.4	392.9	394.8
1466.740	3.020	81.3	3797.2	240.2	230.8
1478.754	2.070	127.3	9242.2	164.9	66.1
1487.552	2.484	192.1	2902.3	195.9	257.2
1501.750	37.807	68167.0	11027.3	3013.4	1086.7
1517.748	10.867	14681.6	11380.5	842.2	301.0
1520.734	2.528	149.4	6522.3	196.3	118.2
1523.737	2.925	210.6	8298.0	226.4	107.5
1529.743	10.471	6964.7	10298.8	813.1	316.0
1539.712	2.282	133.6	9524.1	175.1	75.1
1541.884	2.961	465.0	9904.2	230.9	96.7
1557.675	3.331	267.1	9649.1	255.4	109.6
1570.683	27.359	6686.6	10553.0	2099.7	840.0
1572.682	38.444	21746.0	10264.5	2920.2	1211.2
1594.673	2.360	149.9	5554.2	176.5	137.6
1637.769	19.683	26302.3	10935.7	1454.2	618.4
1653.764	2.949	446.7	12596.5	220.2	83.3
1659.751	2.083	132.2	14015.2	153.3	51.2
1666.005	6.431	4783.0	12794.7	466.4	174.5
1801.047	2.473	561.8	14342.0	171.1	66.6
1886.891	4.396	584.1	6588.5	283.0	259.3
1951.003	15.699	20544.3	10657.2	959.5	570.5
1963.852	16.862	17590.2	10643.4	999.9	602.6
2033.071	3.616	520.2	7408.3	197.1	174.5
2041.926	3.027	292.0	7269.1	163.3	147.7
2107.097	4.108	388.9	8170.3	205.4	171.4
2112.022	2.535	283.6	3705.8	126.0	230.9
2132.015	4.537	246.7	3023.4	215.2	496.3
2147.196	61.050	61897.1	12457.7	2928.7	1673.4
2163.146	2.391	229.9	9285.6	113.6	84.9
2169.183	6.072	1240.0	13728.6	286.4	146.7
2203.119	7.994	2908.7	13753.9	362.9	195.9
2207.114	3.572	194.0	16628.4	164.4	72.9
2211.102	20.680	27610.0	12882.4	931.0	529.8
2225.114	5.728	507.5	9853.9	254.4	189.1
2233.083	16.511	10460.0	11267.0	734.4	487.7
2248.074	3.734	196.1	8958.5	161.6	134.6
2260.043	6.333	1072.1	8606.9	271.0	236.8
2265.055	6.162	850.1	9337.2	262.7	212.4
2268.021	3.329	219.3	6414.1	141.5	165.3
2283.167	13.989	11502.1	11551.6	591.7	403.5
2299.156	2.485	188.3	7615.5	102.1	101.5
2305.147	7.469	5040.9	12938.0	305.7	186.8
2687.306	3.000	180.3	10311.3	85.9	79.8
2779.506	2.204	169.9	3333.7	53.0	169.4
2895.310	2.476	160.4	1628.8	40.0	277.7
2918.231	5.529	455.0	4334.1	126.0	317.9
2932.589	55.896	30324.0	12881.2	1286.2	1123.3
2948.575	6.335	428.8	10170.8	142.1	155.9
2954.569	4.922	399.8	9149.7	109.7	134.3
2970.535	2.275	98.8	12369.5	50.0	45.9
2989.493	2.897	76.3	10358.6	62.6	68.5
3323.784	3.280	254.4	7289.7	53.5	101.3
3337.794	6.112	804.1	12761.0	98.8	108.5


