m/z	SN	QualityFactor	Resolution	intensity	area
1011.600	27.599	19050.8	6902.8	2269.5	652.6
1033.572	2.368	232.8	5760.0	195.1	68.3
1045.530	56.945	18608.2	6611.1	4705.4	1485.0
1049.544	3.102	256.3	5800.6	254.8	90.8
1067.525	6.895	1346.0	5545.8	565.6	216.4
1101.466	3.152	112.2	2691.7	255.9	211.5
1102.005	2.776	140.8	4923.2	226.5	103.1
1153.955	2.301	128.1	450.8	142.4	797.7
1296.681	54.706	35953.0	8595.7	4341.8	1519.0
1318.664	4.978	1160.8	7020.9	388.4	169.6
1338.829	16.893	16350.7	7818.0	1323.9	537.4
1352.627	3.278	214.3	4686.5	255.0	173.4
1354.610	2.336	86.5	6553.7	181.2	88.0
1467.312	3.975	747.1	7727.1	296.9	142.5
1570.685	12.129	15687.3	9585.5	862.6	383.1
1666.009	16.367	7258.4	8188.9	1134.2	656.4
1694.032	2.285	234.3	12074.3	156.3	65.8
2112.009	4.063	768.8	5283.7	219.1	287.6
2131.035	3.027	172.5	5216.5	160.7	214.4
2132.914	9.142	6870.4	4903.7	483.5	705.9
2147.195	98.671	47940.1	10483.6	5215.2	3549.6
2163.156	4.281	428.3	9142.4	222.8	172.7
2169.171	13.490	17890.6	10923.7	704.7	463.1
2179.158	2.446	198.4	9919.5	124.8	90.5
2185.138	7.801	6592.6	10836.3	396.7	266.5
2203.107	11.964	3355.2	10282.1	598.4	422.6
2206.109	6.665	289.6	11016.7	332.7	220.4
2211.102	66.404	29370.7	10672.4	3310.0	2292.2
2225.105	22.617	19208.2	11566.1	1117.1	715.6
2233.072	46.210	25083.1	11488.8	2280.8	1479.9
2245.689	3.799	106.1	4167.6	164.8	350.3
2248.070	13.155	3099.5	9734.6	646.4	497.7
2255.060	5.379	1124.4	13956.5	264.1	141.2
2259.044	2.796	64.3	14547.6	137.3	70.3
2261.053	3.123	68.6	10209.5	151.9	111.2
2266.060	3.802	44.8	5970.6	182.7	227.7
2268.011	8.696	663.8	5767.0	417.3	542.9
2270.539	2.417	131.6	7865.1	115.9	114.6
2271.014	5.330	454.7	22265.5	264.8	90.7
2283.164	35.353	18197.3	10291.8	1678.3	1231.2
2288.998	4.596	215.2	7614.3	218.4	218.0
2299.167	14.640	4098.0	10082.0	688.3	523.7
2304.642	3.644	142.0	10508.8	172.0	131.4
2305.125	15.921	4468.2	7268.4	745.2	785.8
2321.104	5.760	260.9	4961.9	266.4	413.9
2324.969	3.082	145.2	4960.0	142.1	221.4
2707.404	3.860	401.0	8894.4	131.2	143.7
2720.245	2.516	193.0	8651.0	84.8	96.2
2779.416	4.300	315.7	5712.3	136.9	241.3
2779.956	5.233	905.7	21066.2	169.8	85.0
2894.875	3.463	189.1	7957.7	94.8	155.0
2897.221	3.676	707.8	8001.9	100.0	163.9
2918.234	6.485	1341.5	6217.9	177.5	328.3
2932.590	58.625	40958.6	11516.1	1612.2	1581.7
2948.590	6.304	397.3	7916.5	170.1	241.0
2954.566	6.968	1177.7	8516.7	187.3	247.8
2970.527	2.846	194.5	6525.2	75.7	130.6
2988.510	3.673	332.7	11235.0	96.0	97.2
3309.753	3.048	226.8	6151.9	59.6	136.4
3323.781	11.155	1852.4	8331.6	217.8	362.0
3337.802	18.306	7996.9	11148.6	355.2	449.6


