m/z	SN	QualityFactor	Resolution	intensity	area
1011.584	23.704	11567.8	8695.9	1341.9	303.8
1033.575	3.516	363.0	5032.7	197.1	79.4
1045.515	63.561	31956.0	9389.2	3571.9	786.9
1067.504	9.703	2890.6	8097.9	540.3	143.0
1101.451	3.369	193.2	4242.8	185.7	97.8
1103.449	2.280	50.9	7383.2	125.7	39.3
1296.679	41.873	27861.8	11637.9	2211.6	583.3
1318.664	5.820	2278.2	12987.7	302.2	74.2
1338.815	14.139	19488.2	11857.8	736.6	201.2
1352.612	3.877	200.3	5758.0	199.8	110.7
1466.800	2.112	160.4	8436.7	102.3	45.3
1570.688	13.970	21056.2	12446.8	634.3	217.1
1666.010	4.171	437.5	6367.1	181.2	134.7
2147.194	16.215	12403.0	12980.3	488.8	263.2
2204.113	2.023	138.5	4955.2	57.3	83.3
2211.101	25.655	11815.2	12369.5	735.0	435.0
2225.115	8.374	6227.3	14823.2	233.1	118.6
2233.085	29.748	38920.9	13899.9	822.3	439.3
2247.085	7.141	1758.4	13747.6	195.1	105.6
2249.022	3.094	204.6	11345.6	84.9	54.9
2255.066	5.064	624.1	13022.8	139.5	79.6
2269.041	2.995	182.5	13060.9	81.0	48.1
2283.165	7.351	2235.0	12421.1	195.4	123.6
2290.007	4.496	217.6	14427.4	118.1	62.1
2299.155	2.689	148.4	9991.5	70.5	53.5
2305.112	3.866	280.5	4878.9	100.1	157.2
2895.160	2.043	121.3	3212.8	30.9	105.8
2918.262	3.533	221.4	4936.1	55.9	124.1
2932.591	33.544	16474.9	14135.7	527.7	417.2
2948.585	5.968	335.0	12415.7	92.7	83.3
2954.568	6.838	1245.0	13329.2	105.4	89.4
2970.541	2.330	79.2	9147.6	35.5	43.8
2988.540	2.297	44.9	14822.8	34.5	26.4
3337.803	2.495	119.0	11050.7	29.2	36.8


