m/z	SN	QualityFactor	Resolution	intensity	area
1011.596	20.071	15183.2	6114.6	2592.7	841.7
1045.525	57.726	22359.3	6138.6	7406.0	2520.4
1067.525	5.372	497.6	4433.7	682.7	329.2
1101.454	4.226	78.1	3037.5	529.4	388.7
1136.346	2.001	106.4	640.8	204.7	764.8
1153.663	2.950	113.6	711.3	304.7	1067.7
1172.105	2.077	480.4	251.2	201.5	2078.4
1189.217	2.148	355.5	254.3	206.6	2156.2
1296.686	51.518	52098.0	7691.8	6147.5	2415.2
1314.681	2.014	153.9	5266.1	237.8	136.7
1338.823	10.500	4605.1	6759.2	1238.0	575.3
1352.610	5.331	803.8	6273.9	625.8	318.9
1354.605	3.559	241.0	9795.6	424.3	138.9
1467.317	3.677	303.8	5829.4	409.8	259.1
1529.725	2.937	267.3	5568.5	313.6	223.9
1570.675	29.724	20637.1	8730.9	3105.9	1503.3
1666.005	8.994	3363.0	7594.3	880.0	548.6
2112.024	4.308	717.8	4975.9	306.2	424.6
2130.120	2.263	80.5	3457.2	156.2	315.4
2132.914	11.331	10392.7	4932.6	785.2	1148.2
2147.197	106.486	64625.9	10363.2	7402.8	5099.8
2160.171	2.486	40.2	14395.3	168.4	82.9
2163.180	5.752	665.4	7478.9	388.7	366.7
2169.176	7.280	2045.5	8772.1	492.5	398.7
2179.162	2.198	157.9	8399.5	146.6	123.9
2185.137	5.336	720.2	10342.6	356.4	244.1
2189.938	2.338	246.4	4158.3	150.7	273.2
2196.834	4.380	970.9	4735.3	282.1	456.4
2203.112	18.448	7666.7	9962.1	1200.7	878.3
2206.124	6.341	123.7	7834.3	411.9	382.0
2211.107	104.514	45092.6	10493.6	6809.7	4826.1
2225.116	30.585	44723.3	10654.9	1971.4	1388.4
2233.073	35.410	37904.2	10458.3	2284.7	1636.7
2245.416	3.171	104.0	1721.3	156.4	689.0
2248.063	7.694	1659.7	6592.6	483.6	548.4
2250.066	5.015	240.9	14877.2	315.4	158.1
2255.057	2.225	115.1	8055.1	139.5	129.0
2259.059	5.484	1215.1	8412.0	342.8	307.8
2262.048	3.347	83.8	9344.7	208.4	166.9
2267.025	14.368	3885.6	6970.3	893.2	968.3
2269.018	10.660	2571.6	18053.4	671.4	283.1
2283.171	39.987	20406.2	9276.1	2447.6	2023.6
2290.996	2.781	137.8	13898.9	173.0	93.6
2299.174	19.024	8944.9	9743.0	1149.0	908.5
2305.110	7.189	471.5	4281.5	431.6	769.9
2320.115	3.003	71.4	6465.5	179.1	212.5
2323.034	4.543	417.1	4655.2	268.4	450.7
2325.936	2.796	71.2	14966.6	165.6	86.6
2339.057	2.420	97.2	6137.9	142.0	180.2
2339.570	2.921	140.3	9265.5	170.7	144.3
2355.107	2.311	95.2	6951.7	133.1	150.1
2707.389	5.507	775.6	10347.4	232.2	219.0
2779.518	4.749	206.4	3572.1	183.8	522.6
2780.463	6.749	126.6	45647.3	269.4	61.6
2894.782	3.007	173.7	6071.8	103.7	210.2
2897.172	2.452	180.2	5293.0	83.2	191.6
2918.259	4.074	530.4	4005.0	141.3	385.1
2932.587	48.212	24685.9	10741.3	1673.3	1745.9
2948.582	6.009	478.6	8154.8	207.0	283.4
2954.559	2.762	130.8	7601.5	94.2	138.6
2989.517	3.721	278.8	6545.3	122.4	213.5
3045.481	2.005	112.3	5252.4	62.5	139.6
3309.710	3.094	290.6	6216.0	75.4	176.0
3323.762	12.615	2795.6	8416.6	308.6	506.5
3337.796	21.664	13235.5	10558.3	526.2	704.0
3353.818	2.122	90.7	5953.1	50.7	120.7


