m/z	SN	QualityFactor	Resolution	intensity	area
1011.579	13.146	15416.3	6577.9	2228.1	672.7
1045.516	97.190	22339.6	5822.8	16114.7	5777.7
1067.512	7.870	2076.4	4949.9	1296.7	555.6
1076.476	2.658	349.1	8042.0	442.8	126.2
1083.986	2.058	77.9	2969.6	336.0	245.3
1101.455	6.378	199.6	3091.3	1030.1	744.5
1117.888	2.006	127.2	678.6	274.4	940.4
1153.957	2.670	265.2	291.2	330.9	2869.6
1171.760	2.472	244.5	265.6	308.0	2990.8
1189.151	2.480	202.8	261.8	306.4	3101.4
1210.673	2.075	257.3	316.4	239.6	2126.2
1296.682	26.746	34361.2	7670.6	4030.0	1583.9
1338.818	6.014	1426.5	6763.7	892.2	412.0
1352.611	3.231	175.3	8775.1	476.1	173.1
1398.960	2.187	53.9	2279.1	315.3	461.7
1529.713	2.137	202.1	5480.5	278.6	201.9
1570.683	32.384	47809.5	8971.5	4092.4	1950.3
1592.651	2.046	140.4	4750.6	254.6	229.6
1666.008	4.824	649.9	5177.0	574.8	523.2
2112.008	2.269	311.1	3659.2	176.0	328.5
2132.920	4.868	855.7	4197.2	369.0	624.0
2147.194	49.480	28367.2	9739.7	3737.9	2705.2
2163.193	2.066	146.5	5514.7	153.4	195.6
2169.178	4.863	1665.1	8206.5	359.5	310.9
2185.147	3.217	337.1	9975.8	232.8	168.2
2196.840	2.003	173.6	3160.9	142.1	318.7
2203.119	9.076	3610.7	8772.1	643.1	532.5
2206.122	3.804	81.9	7746.3	268.9	251.7
2211.105	55.412	30257.5	9852.8	3941.1	2960.6
2225.111	17.778	23916.3	11080.9	1235.5	834.3
2233.072	29.082	20367.3	10393.3	2022.8	1450.5
2245.235	2.172	73.3	1595.9	111.6	532.8
2248.061	7.790	2005.7	6919.2	528.7	570.7
2250.046	4.402	104.6	32137.2	312.0	72.5
2255.067	3.123	489.5	9769.5	213.5	167.2
2259.076	4.674	980.0	8282.4	315.2	286.9
2263.056	3.241	38.8	7290.3	217.1	223.3
2268.017	12.317	4174.8	7225.3	823.3	858.0
2271.018	4.671	951.6	17353.9	312.3	137.3
2283.168	21.581	10549.3	8901.8	1420.3	1204.1
2289.000	5.976	1089.2	9681.1	392.7	310.8
2299.173	11.048	5728.3	9338.2	716.0	592.1
2305.123	11.274	6660.1	8467.1	728.4	686.5
2321.994	4.051	1545.5	4042.6	255.2	583.8
2324.953	4.244	218.4	11795.9	268.6	177.5
2707.416	2.055	81.3	7574.0	89.1	114.4
2779.451	3.302	239.4	6080.0	134.1	222.4
2779.950	3.861	544.2	17181.7	157.4	97.6
2918.237	2.089	98.9	6441.2	71.7	138.0
2932.589	12.071	7870.1	9754.4	423.6	485.2
2948.587	2.235	144.8	6005.1	77.6	143.3
3323.764	6.441	404.3	7161.1	162.9	313.4
3337.791	10.629	2957.2	8950.5	267.2	416.9


