m/z	SN	QualityFactor	Resolution	intensity	area
1011.598	4.169	2563.0	5550.3	515.7	184.3
1045.522	36.285	12475.0	6167.2	4417.4	1486.1
1067.520	3.354	1223.5	4929.9	408.1	178.7
1101.453	3.866	80.8	2150.2	461.2	479.7
1172.705	2.674	660.9	251.4	245.5	2532.6
1189.191	2.778	161.5	565.5	248.7	1167.5
1209.634	2.087	314.7	259.6	187.6	1974.1
1296.682	16.914	10692.3	7158.9	1887.1	786.1
1570.683	24.174	21298.3	8547.0	2251.4	1119.3
2132.918	2.881	444.6	4143.5	163.7	283.1
2147.198	27.135	26575.3	10081.0	1555.7	1096.4
2169.159	2.302	144.2	5526.5	127.2	162.2
2203.116	6.414	4394.9	9852.6	341.0	252.8
2206.111	2.026	80.6	5888.4	107.8	131.2
2211.100	26.893	21030.9	10173.5	1436.6	1036.9
2225.116	7.182	5629.0	9633.6	375.5	288.2
2233.082	11.825	41328.0	11063.1	616.3	419.3
2248.083	3.390	470.3	6560.1	173.4	196.7
2267.035	5.041	1967.9	7269.1	252.8	262.6
2269.028	4.652	1847.9	22576.0	232.2	80.5
2283.163	8.118	3365.2	7378.4	402.0	412.2
2299.154	2.403	154.5	7325.9	117.5	121.7
2305.131	2.329	234.6	4048.6	111.8	215.3
2918.246	2.000	83.6	6118.5	56.4	104.4
2932.590	14.485	11457.4	10776.5	406.5	422.5
3323.773	2.118	118.7	5611.8	44.2	110.5
3337.798	3.976	464.7	8021.8	83.0	145.0


