m/z	SN	QualityFactor	Resolution	intensity	area
1011.597	30.966	32130.3	8151.6	2937.4	715.5
1033.587	3.725	815.7	8520.4	348.3	86.8
1045.526	117.299	41878.7	7835.6	10944.3	2925.6
1067.520	12.559	9459.5	7344.7	1166.7	343.3
1084.014	2.089	119.7	5632.0	194.1	75.4
1101.465	5.346	492.5	4084.6	487.6	267.2
1102.985	2.555	125.2	2848.9	233.2	182.4
1103.465	3.130	215.8	5650.5	285.6	114.9
1117.870	2.024	65.2	1710.0	183.9	250.8
1296.683	61.894	37194.0	8373.9	5451.6	1960.5
1318.657	5.449	1044.2	7521.0	477.3	194.6
1338.827	7.896	3293.6	6991.5	687.9	308.9
1352.613	6.250	1212.8	7992.9	538.2	214.3
1354.616	3.308	134.1	8267.9	285.0	110.6
1409.537	2.128	171.6	9142.5	180.4	67.7
1529.733	3.190	366.0	6715.5	252.8	150.2
1552.689	2.198	107.4	6501.1	171.5	108.4
1570.680	77.594	28476.7	9301.4	5962.5	2717.3
1592.664	5.832	4033.7	8149.3	443.9	237.2
1598.677	3.087	461.2	7250.3	234.5	140.6
1608.664	2.179	129.4	4492.3	165.0	162.0
1625.928	3.645	256.4	5898.9	273.6	208.1
1626.610	3.836	370.2	10628.2	288.3	126.2
1666.003	4.092	404.1	5547.2	301.9	255.7
2112.000	2.176	217.8	3753.0	111.7	205.3
2132.920	6.310	6095.0	5348.2	316.6	440.4
2147.200	54.016	52450.0	10836.5	2708.8	1785.6
2163.163	2.019	131.5	4660.6	99.4	149.1
2169.173	6.437	2479.1	8903.7	315.9	252.0
2185.145	3.748	391.4	8806.9	182.0	148.4
2203.117	9.119	4431.3	9763.1	434.5	326.9
2206.111	4.420	154.8	9729.7	209.0	155.4
2211.100	44.098	26546.2	10598.2	2073.2	1435.1
2225.111	14.935	16799.2	10722.7	700.9	486.6
2233.082	29.696	22735.2	10562.6	1380.9	977.1
2246.225	2.422	68.7	3499.9	108.1	234.3
2248.074	6.095	1171.2	7356.2	277.9	282.8
2250.052	4.897	187.8	28429.8	223.6	59.5
2255.057	2.405	125.8	8374.0	109.4	97.5
2259.052	2.784	166.2	8207.3	126.3	115.4
2267.028	7.900	793.2	6343.4	355.3	420.6
2270.025	6.736	3308.1	16953.6	304.3	135.7
2283.168	15.305	6416.9	8256.6	683.6	630.9
2288.987	2.932	138.5	8046.5	130.7	122.8
2299.169	6.223	1058.3	9231.8	276.2	228.9
2305.121	6.863	963.5	4959.2	300.3	467.1
2306.154	4.788	188.6	51249.7	221.9	35.0
2321.116	3.607	319.8	5022.0	156.9	242.2
2323.952	3.110	257.6	8510.4	135.7	123.5
2361.028	2.249	99.7	5504.1	93.6	144.3
2779.440	3.025	136.6	8691.1	88.5	102.2
2779.958	3.473	443.8	14562.5	103.4	76.3
2896.110	2.320	102.3	4033.0	59.7	163.1
2918.248	3.765	237.2	5754.4	97.8	189.3
2932.589	29.337	20994.5	11896.0	764.5	717.3
2948.586	3.711	293.7	7927.8	94.3	132.7
2954.571	3.675	288.8	9355.7	92.8	110.9
2988.532	2.870	126.5	8171.3	70.9	99.1
3323.779	5.193	555.2	6968.4	99.9	198.0
3337.806	7.034	886.9	8606.2	134.1	216.8


