m/z	SN	QualityFactor	Resolution	intensity	area
1001.496	2.272	112.5	2938.8	219.7	143.1
1011.581	111.743	33539.5	8242.8	10780.9	2587.5
1022.506	2.166	165.9	3028.9	208.2	137.5
1028.487	2.239	113.8	5910.8	215.2	74.1
1030.489	4.977	384.7	7287.2	485.1	138.6
1033.553	5.108	1145.5	7360.9	493.9	139.1
1045.508	236.268	20148.5	7728.1	22734.0	6086.9
1061.516	2.895	331.8	4331.5	275.2	135.8
1067.505	18.480	9691.5	7444.2	1762.3	508.8
1069.551	2.684	269.5	5686.2	255.1	97.7
1079.481	3.328	151.6	6291.4	313.4	110.4
1101.454	10.094	845.8	6649.0	950.7	325.2
1125.480	2.143	81.4	3889.9	199.5	119.4
1234.612	2.921	143.4	4404.9	266.2	163.7
1251.641	2.033	196.9	10055.6	186.4	51.8
1274.695	3.236	267.3	7240.2	292.9	116.6
1296.682	104.618	64276.4	9859.1	9425.8	2893.1
1299.739	6.626	1439.3	10159.8	593.7	175.8
1314.663	13.826	45529.6	9653.3	1234.9	406.8
1318.658	5.494	940.6	10477.8	492.4	150.1
1338.821	25.129	85322.4	10317.2	2229.6	691.4
1352.621	5.354	241.8	6677.5	473.1	227.9
1355.623	2.034	83.7	7418.8	181.2	78.5
1459.704	2.820	402.8	8186.5	239.3	106.6
1467.309	7.623	1849.5	8978.0	637.2	264.4
1474.794	3.057	256.7	5656.3	254.1	166.6
1483.729	2.243	158.6	12714.0	188.9	60.4
1529.739	13.244	14642.8	10818.1	1061.6	392.2
1552.706	2.483	94.0	6009.6	197.4	134.6
1562.787	3.102	418.3	12417.7	248.1	84.8
1570.683	98.948	57484.0	10613.3	7846.0	3150.7
1592.665	3.716	401.1	7803.3	288.2	160.0
1598.680	3.500	364.5	8747.2	273.0	135.3
1625.926	5.706	2771.4	11772.8	434.3	173.3
1626.633	2.412	136.2	6361.3	184.3	130.4
1666.007	10.888	7180.8	10957.1	813.2	351.1
1940.932	4.943	1323.9	11749.9	310.3	162.2
1962.934	2.071	149.0	5919.5	126.8	134.3
2112.013	3.003	455.6	4526.4	153.1	230.5
2132.902	7.311	1475.0	4953.7	364.0	518.1
2147.196	79.904	70137.4	12596.2	3921.7	2221.3
2163.188	4.147	494.8	9421.7	199.7	149.3
2169.165	4.142	637.8	10409.4	199.6	135.8
2186.158	2.806	139.3	14173.4	133.8	67.0
2196.800	3.572	695.6	4641.0	165.3	264.4
2203.121	6.437	731.7	11045.0	297.5	195.8
2211.102	131.694	48822.9	12984.8	6060.4	3464.2
2225.112	31.154	37782.5	13559.1	1415.9	781.5
2233.083	43.392	55395.8	13507.2	1994.9	1103.4
2245.994	2.902	107.4	2780.9	113.1	330.3
2248.072	10.278	1608.1	9863.4	457.1	348.5
2255.068	4.460	242.1	11242.1	197.8	130.9
2268.019	14.538	5831.3	10207.6	639.7	470.4
2271.025	3.537	235.5	15523.4	154.1	74.7
2283.174	35.304	47178.5	12913.8	1526.0	906.9
2299.168	18.112	10560.4	13654.0	780.0	441.6
2305.103	5.146	350.7	5160.1	216.8	320.1
2321.164	2.642	135.6	6861.0	109.7	125.7
2323.953	4.004	220.4	17227.9	168.6	76.1
2707.397	2.342	166.8	6183.6	66.3	104.2
2779.445	6.033	339.3	8013.2	159.4	199.6
2779.941	5.771	896.1	19467.2	157.5	88.0
2895.162	4.160	305.5	3019.5	89.3	324.0
2898.273	2.941	185.1	6474.8	68.4	115.0
2918.245	6.585	731.9	5843.9	149.7	283.5
2932.590	70.402	34388.0	13380.9	1587.0	1338.0
2948.583	14.836	6512.5	11912.2	334.0	316.9
2954.574	4.381	453.7	12472.0	98.0	87.5
2970.551	3.098	172.9	13756.0	67.7	56.2
2989.527	2.680	102.1	9849.4	57.9	67.6
3076.649	2.406	81.6	9524.1	47.1	59.7
3323.770	12.200	3920.7	13875.8	193.7	192.4
3337.789	15.523	9924.0	13518.2	244.7	256.3


