m/z	SN	QualityFactor	Resolution	intensity	area
1011.583	8.186	11269.7	7694.3	1195.8	318.5
1028.487	4.483	379.3	3909.2	647.7	332.8
1045.512	45.516	20563.0	7352.2	6561.8	1853.0
1067.510	4.813	613.7	6369.4	689.4	230.1
1071.591	5.458	888.2	2126.8	778.5	804.3
1081.492	2.011	97.9	3472.1	286.4	177.5
1101.472	3.126	155.2	4598.7	442.2	215.8
1104.001	2.523	90.5	5113.7	356.4	160.1
1143.607	3.928	1292.0	8377.3	552.8	158.2
1198.678	3.720	185.5	6376.4	514.8	210.2
1216.622	2.407	116.3	7791.7	333.0	117.5
1224.601	2.043	77.1	6379.4	280.3	121.1
1225.126	2.586	121.6	5102.8	352.7	184.5
1267.648	4.135	262.1	5976.9	553.7	262.2
1287.645	2.825	192.2	9279.4	378.7	120.9
1292.648	2.381	53.3	12146.5	323.9	81.1
1296.677	27.344	12200.5	10697.4	3715.7	1091.0
1314.668	4.129	768.1	7324.3	544.5	226.6
1318.658	2.753	132.3	9324.6	364.7	121.9
1325.699	2.037	152.7	4358.8	267.7	186.4
1338.743	2.047	100.1	3053.1	267.4	272.0
1352.628	2.201	326.9	8137.9	288.2	111.4
1354.637	2.956	248.6	6290.7	384.8	199.4
1359.674	2.147	123.8	4481.3	279.2	197.9
1410.720	5.022	685.1	16589.5	643.7	147.1
1428.718	6.781	8449.0	8854.3	860.1	348.9
1459.708	2.660	278.8	8240.9	325.3	144.4
1495.783	7.347	8052.2	10180.4	876.3	339.8
1497.824	2.163	175.8	12779.0	260.5	78.8
1501.755	2.733	191.0	9187.4	324.3	137.6
1510.737	2.177	132.6	11313.0	259.9	93.1
1529.744	5.053	1620.3	8589.8	596.1	279.7
1554.747	4.720	1501.5	8830.2	543.0	255.3
1570.692	15.116	5306.6	7238.4	1709.9	999.4
1580.766	3.200	2235.7	11838.0	361.5	134.6
1836.827	2.785	369.4	6705.4	252.3	217.6
2147.194	27.686	50581.8	12100.1	1647.7	955.7
2170.175	2.216	119.9	6423.9	126.8	139.3
2203.110	2.901	190.7	8102.2	159.3	141.9
2211.096	32.734	27671.0	11980.5	1794.6	1100.9
2225.110	7.888	3042.5	9737.9	420.4	319.0
2233.081	16.687	24168.1	11723.1	886.7	565.8
2248.065	3.862	302.2	7366.1	200.6	201.8
2262.067	2.035	62.7	15769.8	106.2	52.2
2267.014	4.074	306.3	7431.9	206.6	208.7
2270.033	2.618	311.0	12550.7	132.4	79.4
2283.168	16.295	24441.7	12879.3	812.0	481.7
2299.163	4.515	1569.3	11530.8	221.8	148.8
2305.141	6.504	3288.8	11665.9	316.0	211.6
2779.912	2.432	130.6	14444.8	69.7	50.8
2932.592	14.287	12554.4	12566.6	351.5	315.0
3323.734	3.488	201.2	9472.9	60.9	88.5
3337.786	4.476	247.0	9070.3	77.4	119.9


