m/z	SN	QualityFactor	Resolution	intensity	area
1011.607	48.467	25827.8	5059.8	6883.9	2689.1
1017.965	2.585	159.8	2775.5	365.3	255.7
1018.498	2.066	52.2	5199.6	292.1	113.5
1028.518	2.549	110.0	6599.3	359.8	118.9
1033.580	2.717	384.6	4051.1	383.4	194.1
1045.543	78.691	48513.8	5224.5	11069.7	4455.7
1067.542	8.915	3437.7	4779.7	1240.5	553.9
1069.536	2.424	164.1	6928.9	337.2	103.8
1101.484	4.037	193.4	3428.0	555.5	362.6
1296.683	32.653	23534.1	7037.3	4304.1	1854.7
1314.669	7.193	6803.5	6367.6	940.1	453.1
1318.671	2.286	251.8	4530.5	298.5	202.4
1338.811	10.181	4264.9	6339.6	1323.0	651.8
1352.622	3.668	654.5	6024.9	478.1	256.9
1473.759	2.823	164.2	4232.0	343.7	299.3
1495.774	3.068	205.4	5387.2	369.4	262.4
1529.744	4.677	1017.1	5743.9	552.7	386.4
1570.681	26.840	19483.6	7292.1	3093.8	1800.2
1625.913	4.717	339.5	4783.4	521.3	490.1
1665.993	4.800	437.9	5061.6	517.3	482.0
1940.931	2.513	202.4	7425.7	227.1	189.8
2101.150	3.245	429.1	12568.5	242.9	135.0
2111.968	2.213	274.4	4249.1	162.8	263.4
2132.923	5.758	3938.5	4791.9	410.8	618.8
2147.195	48.662	49108.2	9214.9	3452.0	2672.0
2163.192	2.084	169.9	5096.9	145.3	199.7
2169.152	4.239	999.7	7579.2	295.2	277.3
2185.126	2.220	147.1	9949.0	151.2	109.7
2196.843	3.093	696.9	4226.9	202.2	366.2
2203.109	6.790	2022.0	7781.8	454.2	421.7
2205.096	3.603	117.6	25550.9	244.1	69.8
2211.105	80.623	43083.4	8928.0	5397.7	4480.6
2225.111	21.749	26601.9	9484.8	1422.8	1119.9
2233.077	30.350	30512.9	8981.4	1987.3	1660.0
2245.135	2.962	69.0	1880.2	112.2	516.9
2248.062	6.984	1376.7	5835.9	447.8	572.1
2250.050	4.387	101.4	27053.5	295.5	82.2
2255.046	2.855	149.8	8420.5	182.2	162.8
2267.024	10.615	2611.4	6338.4	670.5	794.8
2269.026	8.330	1552.2	12920.9	527.0	309.2
2279.983	2.005	86.6	9867.1	108.3	121.5
2283.163	25.769	22656.9	8483.6	1609.6	1437.7
2289.000	3.514	293.5	6947.3	217.3	238.1
2299.166	10.825	2880.5	8172.3	664.1	621.3
2305.108	5.326	640.4	4800.9	324.0	516.9
2321.132	3.513	122.0	10523.7	213.4	156.7
2323.011	2.880	249.2	4917.0	172.4	275.5
2325.936	2.057	92.5	11676.8	123.0	82.3
2779.531	3.902	351.7	3080.7	138.1	464.3
2895.170	3.233	118.4	3282.5	102.5	343.1
2918.251	5.389	1580.5	6401.7	176.5	318.4
2932.589	36.239	20286.3	8568.9	1183.1	1551.3
2948.589	5.302	462.5	7660.7	171.9	251.0
2954.554	3.902	272.8	6693.2	125.8	210.6
2988.511	2.970	110.6	8765.2	93.3	121.9
3323.767	7.979	715.0	6929.2	185.4	369.2
3337.783	12.763	4452.6	8738.2	293.7	471.5


