m/z	SN	QualityFactor	Resolution	intensity	area
1011.585	7.649	1794.7	9935.9	284.2	56.3
1045.517	45.639	37992.5	11207.8	1686.0	320.7
1068.530	2.348	155.3	4625.4	86.2	39.8
1101.399	2.026	61.9	2360.1	74.0	69.8
1296.681	15.122	8005.6	12965.7	555.8	134.4
1466.794	3.730	320.3	12179.1	129.9	41.2
1570.684	15.253	17468.6	12114.6	518.1	179.7
2132.943	2.379	255.6	3968.4	57.7	101.2
2147.197	29.397	48993.6	15993.9	708.5	321.6
2169.164	3.145	362.9	11152.1	75.3	47.5
2185.143	2.508	115.4	14462.8	59.1	28.9
2204.111	4.806	517.0	14365.6	112.0	57.1
2211.100	32.614	39209.0	16549.7	745.9	339.4
2225.115	10.172	5946.7	16400.9	233.2	105.4
2233.085	19.201	18106.0	18431.5	441.8	183.4
2247.092	4.225	290.2	9722.6	95.0	72.7
2249.078	3.204	53.7	37736.3	71.5	13.9
2255.063	2.380	89.5	16354.9	52.8	24.3
2267.023	3.443	209.9	9779.1	75.8	58.3
2283.176	11.061	4207.9	14186.4	244.3	130.0
2299.171	3.432	132.8	17787.8	76.1	33.3
2305.157	6.502	1072.9	17665.4	140.9	63.4
2779.444	3.197	208.1	9616.7	47.5	49.8
2779.942	4.126	315.3	19573.4	61.2	33.6
2918.209	2.089	118.2	4170.4	27.4	71.5
2932.590	27.691	39979.4	17138.6	372.0	243.5
2948.573	3.072	138.4	9386.5	39.9	47.3
2954.575	2.909	196.8	10112.7	37.5	41.7
3323.769	5.031	295.9	12083.2	50.2	57.2
3337.790	8.695	862.2	13667.1	86.8	88.4


