m/z	SN	QualityFactor	Resolution	intensity	area
1011.591	8.244	3618.8	6901.9	549.2	157.0
1045.516	13.617	7027.9	7374.1	903.3	253.5
1067.514	2.037	102.9	5748.1	133.1	49.3
1209.668	2.003	36.5	1783.6	131.0	195.7
1274.719	4.246	3627.7	9874.1	280.3	84.6
1296.685	29.878	54954.6	10505.9	1934.2	558.3
1314.655	5.591	1055.2	8638.4	361.3	128.7
1318.675	2.747	164.6	9699.7	176.6	56.0
1338.813	3.272	275.2	9852.0	213.9	69.8
1352.619	3.013	110.3	7156.7	192.8	85.9
1432.660	2.373	82.0	4437.8	148.3	117.8
1466.785	4.299	300.0	6244.5	266.4	156.3
1484.748	2.082	76.0	8993.1	129.3	54.4
1501.759	38.557	73675.6	10545.3	2371.6	885.1
1517.745	5.758	1555.3	10467.9	351.5	133.5
1523.729	3.975	685.2	11693.2	245.2	85.5
1529.746	28.113	31420.3	10446.3	1713.2	661.0
1539.725	2.358	127.6	10274.3	144.2	59.3
1551.714	2.491	98.0	10396.4	149.6	58.7
1555.712	2.341	126.0	8616.0	141.9	67.6
1557.699	2.001	152.3	4733.8	120.0	104.6
1559.676	2.299	79.1	11662.6	140.6	49.5
1571.694	33.651	6393.8	11820.3	2011.5	730.2
1573.709	8.970	2537.9	11972.6	540.8	188.8
1585.682	2.528	166.5	11610.4	152.0	57.1
1593.682	2.120	83.7	7025.8	124.8	76.9
1637.783	7.481	7331.6	10373.0	436.5	195.2
1833.894	3.252	459.0	7747.1	178.7	132.2
1951.013	6.199	2112.9	11323.1	309.9	169.9
1963.850	5.247	872.9	9703.0	259.2	168.3
2033.075	4.013	692.7	11013.9	182.8	110.0
2042.987	2.426	196.0	6281.6	109.2	114.3
2132.002	3.299	303.1	3702.3	134.1	256.4
2147.202	49.244	111420.2	13719.3	2043.4	1063.8
2169.178	3.649	399.5	11539.8	147.2	90.0
2185.139	2.519	86.1	13691.7	102.3	54.2
2203.117	7.694	1873.9	11855.6	299.4	184.5
2206.121	3.988	189.7	15641.7	155.3	72.1
2211.101	18.643	11609.9	11754.5	727.5	453.9
2225.112	6.851	1674.9	12548.8	261.7	155.4
2233.079	9.860	6556.9	12829.1	382.1	220.8
2247.091	2.404	99.9	10100.5	89.9	65.8
2260.045	3.388	192.9	9858.9	125.1	95.1
2267.030	2.239	84.0	9192.5	82.5	67.1
2283.161	6.356	559.9	6598.5	231.3	265.2
2897.211	3.934	335.8	6511.2	85.1	158.8
2918.259	6.314	503.8	5847.4	137.2	270.2
2932.588	68.068	36327.0	12562.8	1481.1	1331.4
2948.583	6.469	553.0	9005.5	139.6	172.7
2954.555	5.964	555.7	10806.3	127.8	132.6
2970.540	2.896	100.2	14029.8	61.6	49.8
2989.513	6.461	1349.3	12411.4	135.1	126.4
3323.757	2.938	119.8	6740.6	47.5	96.9
3337.784	4.651	297.4	10022.8	74.5	103.4


