m/z	SN	QualityFactor	Resolution	intensity	area
1011.591	6.740	2732.9	8036.1	307.5	75.2
1045.511	32.353	16760.1	8211.6	1452.3	365.8
1067.519	3.377	249.2	6433.7	149.3	49.4
1101.451	3.692	175.7	6640.5	162.3	55.1
1211.532	2.212	36.6	2219.7	95.2	112.1
1296.682	15.148	9541.7	9695.2	636.7	197.7
1338.835	3.232	809.3	9398.3	136.3	46.6
1352.616	2.174	42.6	11085.1	92.0	26.3
1570.682	10.686	17657.9	11742.7	402.1	145.3
2147.195	17.423	11948.2	13243.2	445.0	237.2
2169.206	2.250	152.0	11367.4	56.5	35.4
2204.114	2.116	95.1	10204.2	51.4	36.4
2211.104	8.500	5579.1	10985.6	204.6	137.2
2225.075	2.249	92.7	6088.1	53.6	64.3
2233.085	9.147	5197.5	11998.9	217.8	135.1
2247.122	2.018	71.6	6242.6	47.3	56.1
2267.023	2.801	90.7	9608.1	64.6	50.4
2283.182	5.544	2889.5	12963.1	126.5	77.4
2305.127	3.088	282.7	5542.3	68.9	95.1
2932.589	14.820	5747.1	12070.2	206.8	190.2
2954.548	2.209	50.6	8748.4	30.2	38.6


