m/z	SN	QualityFactor	Resolution	intensity	area
1011.584	37.472	32839.8	7881.4	3362.1	848.1
1033.563	3.903	425.4	6327.1	347.8	110.9
1045.514	72.230	41502.5	7905.7	6524.2	1731.3
1067.512	10.807	2918.9	6422.2	955.5	317.9
1089.502	2.089	115.7	7406.0	183.2	57.1
1101.446	4.139	221.0	3686.7	359.3	217.8
1103.438	2.518	70.0	5195.3	218.7	94.6
1123.462	2.325	103.6	3064.5	201.0	151.6
1154.754	2.285	164.1	647.8	159.7	622.3
1296.682	59.956	172749.9	10492.2	4961.3	1439.0
1314.658	4.857	950.3	8315.6	401.4	146.7
1318.663	6.064	2226.7	8876.6	502.5	174.4
1338.815	11.036	5811.8	9018.8	918.8	320.8
1352.605	5.860	1300.5	9781.9	479.2	156.7
1354.603	3.131	119.2	14799.4	255.5	56.5
1466.803	5.645	1698.6	11561.1	446.2	150.1
1467.299	5.443	996.2	9523.1	427.0	163.8
1529.737	7.202	2770.2	9862.0	543.7	221.0
1561.795	2.252	254.2	10028.1	166.3	69.9
1570.683	43.670	66041.0	10760.7	3216.5	1278.4
1592.665	3.336	311.5	6168.3	242.3	169.5
1625.960	2.058	160.0	8005.7	147.6	83.2
1665.995	5.142	398.5	7779.5	362.0	219.0
2112.012	2.288	245.7	3639.9	115.4	215.8
2132.936	6.406	1483.4	4876.4	315.9	469.4
2147.196	65.392	46157.0	12152.4	3224.7	1883.4
2163.179	2.063	212.7	4509.2	99.8	155.2
2169.178	9.241	5753.1	12007.5	447.3	266.6
2185.148	4.195	504.0	11102.9	199.8	128.9
2203.120	9.695	3514.4	12624.5	459.7	267.4
2206.128	3.981	134.1	8505.2	186.2	159.2
2211.102	40.908	36142.8	12713.9	1897.0	1102.4
2225.116	14.473	11496.4	14798.3	675.7	340.8
2233.081	35.847	28466.7	12667.4	1631.0	961.4
2248.074	10.803	4408.0	11554.3	487.7	317.2
2255.064	5.915	1091.9	11253.1	264.9	176.9
2259.054	2.218	58.3	12462.5	98.7	59.2
2262.068	2.388	92.0	7813.6	106.0	101.9
2266.035	3.029	63.2	11682.5	134.4	85.4
2267.557	2.908	70.2	8174.7	128.7	121.6
2268.020	4.286	387.8	5690.8	189.7	249.9
2271.032	3.276	240.7	20155.9	144.5	54.1
2283.173	18.636	9127.4	10494.1	818.7	596.6
2289.002	3.196	167.6	8418.3	139.2	125.6
2299.182	6.625	1048.5	17282.1	290.2	127.9
2305.149	11.970	6499.4	12600.6	513.3	315.0
2321.113	3.271	239.1	5822.6	138.3	183.2
2707.390	2.301	117.2	8695.9	67.8	88.1
2779.450	3.973	243.1	8636.6	111.7	130.2
2779.945	4.668	683.7	18051.3	130.8	77.8
2894.235	2.619	49.8	3028.1	60.7	220.7
2898.281	3.423	211.3	7459.5	83.0	145.3
2918.245	6.713	1138.9	5432.6	165.0	340.3
2932.590	64.092	35080.7	13542.4	1590.2	1318.1
2948.590	9.081	1760.4	11083.8	219.7	222.4
2954.582	8.608	1556.1	10542.0	207.6	221.5
2970.566	3.420	197.8	12893.4	81.8	72.0
2988.522	4.565	299.6	12169.7	106.9	101.0
3323.780	6.591	494.0	10162.2	115.4	157.1
3337.789	11.084	3966.6	13333.2	192.6	203.8


