m/z	SN	QualityFactor	Resolution	intensity	area
1011.586	17.699	14817.9	7734.7	1264.8	325.9
1045.517	68.280	22856.5	7409.8	4966.2	1405.2
1067.517	6.781	686.4	5451.1	484.0	189.0
1101.439	3.814	207.2	3269.1	269.7	183.3
1101.994	3.330	95.4	4632.3	235.2	114.1
1103.449	2.499	107.3	4627.9	176.4	84.9
1153.368	2.616	147.3	1200.7	180.2	367.1
1187.198	2.587	128.4	3658.4	179.6	150.6
1191.271	2.298	47.3	2187.5	159.5	187.7
1296.681	75.686	39710.4	8104.8	5159.7	1921.3
1318.669	5.455	668.8	6211.0	369.5	182.2
1338.816	14.145	5577.0	7512.0	956.6	400.2
1352.622	5.323	294.5	4958.6	358.7	232.3
1355.622	2.265	108.8	4878.8	153.0	100.1
1467.319	10.074	1996.6	8850.4	655.0	273.8
1475.305	2.449	82.8	3662.7	158.0	160.0
1476.802	2.248	194.0	7713.3	144.9	69.7
1529.743	3.310	373.4	5814.5	209.8	144.2
1570.686	59.763	106194.6	10697.6	3710.1	1491.0
1592.665	3.960	583.5	8185.7	243.9	128.8
1598.685	2.263	249.7	7563.9	137.3	80.0
1626.618	2.060	116.0	3703.6	123.4	149.6
1666.001	6.581	822.3	7513.3	387.3	243.3
2112.025	3.576	406.3	4485.5	156.4	237.3
2132.913	10.562	2647.0	4978.1	452.9	650.6
2147.195	105.942	57104.1	11096.2	4563.7	2881.1
2163.179	6.751	1525.5	12459.4	282.9	160.8
2169.182	11.273	12066.6	11875.8	474.3	284.7
2185.143	5.101	744.9	11184.6	209.3	134.7
2203.111	13.478	3798.7	10863.0	543.7	364.5
2206.108	5.107	77.9	12707.3	207.3	117.8
2211.102	72.620	45410.8	11810.5	2943.6	1843.7
2225.113	22.099	46372.9	13716.9	880.6	485.1
2233.085	32.680	51787.7	12833.9	1284.7	746.2
2245.682	2.293	108.8	3836.8	84.9	177.4
2248.075	6.743	751.7	9038.7	264.3	217.9
2255.045	2.651	142.0	9797.2	102.4	77.6
2259.053	3.100	327.5	9892.4	119.8	90.9
2267.015	8.281	685.8	8023.0	316.4	296.1
2270.008	4.305	367.9	11318.2	164.7	109.2
2283.176	32.061	36625.3	12702.3	1212.2	739.7
2299.180	10.011	6253.0	12308.9	375.4	234.8
2305.147	11.684	6499.8	12454.9	437.4	275.6
2321.119	2.879	184.3	4566.4	105.3	177.4
2324.944	2.040	65.3	5396.7	74.4	106.6
2707.399	2.746	194.6	9154.5	72.9	77.4
2779.406	5.067	278.4	6171.2	125.8	204.9
2779.943	7.115	1028.5	18366.7	178.6	103.3
2807.316	2.605	141.0	6840.5	63.0	94.6
2895.155	4.232	289.3	3381.9	89.1	289.5
2898.324	3.924	297.3	7589.6	87.5	125.8
2918.243	9.613	1407.8	6788.1	209.3	348.5
2932.590	94.912	54427.7	13066.8	2058.1	1772.8
2948.593	15.493	6148.7	10631.2	331.7	351.7
2954.565	8.343	2633.5	10982.2	179.2	184.7
2970.535	3.486	252.4	12974.7	74.5	65.7
2989.516	5.051	663.8	9450.1	104.6	127.7
3323.767	8.091	397.1	9187.4	127.8	192.7
3337.795	13.051	3500.5	11114.6	204.2	257.9


