m/z	SN	QualityFactor	Resolution	intensity	area
1011.561	2.769	136.1	4686.7	163.6	68.1
1045.501	28.171	18420.4	9088.4	1676.7	387.2
1198.661	3.329	233.0	6919.5	196.7	73.5
1296.676	6.830	2477.2	8183.2	401.1	148.1
1314.651	2.091	126.1	7750.8	121.0	47.3
1406.709	3.155	244.7	5040.0	180.0	122.4
1428.757	2.262	154.4	8184.0	128.4	56.5
1495.798	6.502	1618.8	9196.7	367.8	154.9
1501.759	2.213	208.7	5445.4	124.0	87.9
1529.755	2.250	102.5	6829.6	125.0	73.0
1554.766	2.521	279.1	7009.9	139.3	81.8
1570.695	8.160	1254.8	6823.3	448.9	278.6
1572.679	2.338	103.9	10760.7	129.5	50.4
1639.781	2.017	71.4	7890.1	109.1	63.1
1648.833	2.205	153.2	6090.2	118.1	89.4
1905.966	2.071	125.5	5400.3	97.9	109.3
2010.098	3.467	415.0	13587.4	147.9	70.3
2147.190	10.638	3276.9	12031.6	396.2	228.9
2203.104	2.395	142.8	8834.2	83.6	68.1
2211.100	28.395	41495.7	14379.0	993.4	516.1
2225.109	6.921	3658.5	14424.8	239.8	124.6
2233.078	10.046	5720.6	11302.8	342.2	225.6
2268.018	3.905	269.0	11156.6	128.7	86.8
2283.145	3.521	430.9	7370.0	114.6	117.8
2779.924	3.069	137.1	23166.3	63.0	29.4
2932.592	13.463	7840.8	13928.1	237.9	189.7
2948.599	2.074	82.2	7865.3	35.8	50.8
3337.801	2.949	150.6	11426.8	37.6	47.0


