m/z	SN	QualityFactor	Resolution	intensity	area
1011.581	14.367	11196.4	7923.2	1259.0	313.9
1045.513	44.005	19474.5	7337.5	3817.5	1083.2
1067.504	4.617	614.4	6205.1	395.6	136.1
1101.431	2.574	73.9	2889.6	218.1	168.1
1101.982	3.138	58.6	5751.8	265.8	104.3
1189.371	2.039	291.4	257.4	132.5	1365.4
1194.651	2.188	30.3	5894.3	181.0	87.9
1296.683	49.166	117895.6	10249.5	3904.9	1153.9
1318.665	3.274	477.4	11812.4	260.7	68.3
1338.826	8.239	4341.0	9756.1	649.3	208.0
1352.604	5.306	804.1	13240.1	415.9	104.5
1529.721	2.031	138.3	6577.9	144.3	86.4
1570.680	30.985	42130.0	10691.6	2136.4	854.5
1666.002	2.766	160.5	5980.3	181.6	142.0
2112.020	3.957	567.8	8841.4	180.8	140.3
2132.920	6.536	1175.3	5426.1	292.6	377.6
2147.198	60.895	66990.3	12711.8	2707.9	1515.4
2163.167	2.651	196.0	7360.8	114.9	111.5
2169.179	6.399	1540.0	11301.0	278.1	175.2
2185.151	3.553	347.9	13602.5	152.0	80.1
2203.117	8.811	2658.9	11212.6	369.1	241.6
2206.127	4.512	196.8	16704.9	192.7	86.1
2211.103	53.423	32980.7	12206.3	2220.5	1325.3
2225.116	14.193	13482.8	12153.9	590.4	361.5
2233.081	26.464	20943.1	13001.8	1072.7	618.7
2245.742	2.938	142.6	6419.4	117.6	140.8
2247.092	6.663	2155.2	10519.1	267.5	195.6
2255.065	3.018	188.4	11027.5	120.6	82.1
2261.061	2.660	60.6	8825.0	105.2	90.2
2268.020	11.208	9165.7	12351.0	440.9	284.1
2270.981	2.304	198.5	6564.8	90.3	106.0
2283.171	31.268	42156.5	13440.7	1213.8	709.3
2299.177	10.524	5846.6	11922.6	406.6	263.5
2305.146	11.008	4905.4	10293.0	422.2	326.8
2321.113	2.721	165.8	4404.1	102.4	178.6
2322.964	3.692	484.8	55766.5	144.3	23.4
2779.436	3.191	207.2	5447.6	78.4	144.8
2779.957	4.200	314.0	21861.2	103.8	51.4
2807.321	2.734	146.6	6549.0	65.7	103.0
2894.952	4.165	269.0	7016.3	91.3	148.5
2897.226	5.190	933.5	6589.8	106.9	214.3
2918.267	7.312	835.7	5372.2	156.7	325.2
2932.589	102.069	44183.4	14656.1	2183.7	1654.5
2948.586	9.972	2320.4	11884.0	211.4	199.3
2954.579	8.722	8006.6	18363.3	183.6	114.1
2970.556	2.309	76.8	13311.4	48.0	40.6
2989.523	4.285	262.3	12121.4	88.8	83.7
3323.765	5.226	477.2	7347.4	80.8	151.6
3337.793	9.455	2896.2	11940.4	144.9	170.8


