m/z	SN	QualityFactor	Resolution	intensity	area
1011.593	22.500	19842.6	8919.7	1340.0	295.0
1033.560	3.046	164.9	8903.9	180.3	42.2
1045.518	63.380	25521.4	8793.4	3746.1	876.3
1067.513	9.837	2875.8	7830.5	570.6	155.9
1084.004	2.058	62.6	2983.7	117.9	85.7
1101.449	4.377	234.8	4653.5	249.3	119.9
1102.999	2.553	86.7	3061.7	145.4	105.9
1103.466	2.402	70.7	6072.9	136.8	51.0
1115.984	2.172	59.8	5801.9	124.4	49.2
1117.989	2.172	87.4	2748.9	123.3	102.8
1135.264	2.061	96.9	2288.6	116.1	132.0
1199.661	2.019	116.3	5074.7	112.3	57.0
1274.712	2.649	162.3	9984.5	144.2	42.6
1296.680	33.904	78878.2	11507.3	1830.6	486.7
1318.668	3.380	188.8	12383.7	186.8	47.5
1338.818	9.960	5861.0	9120.1	538.2	187.3
1352.614	2.782	164.5	6333.1	149.3	75.2
1467.307	2.825	178.4	10329.8	142.7	50.9
1529.740	3.949	570.7	13116.6	193.0	60.4
1570.687	6.706	1456.4	9786.2	321.6	138.3
2147.195	18.273	24242.6	13806.0	570.5	290.6
2169.180	3.159	336.8	15164.1	96.4	46.1
2185.138	2.253	86.5	17933.7	67.5	28.1
2203.096	2.652	82.2	11048.6	78.3	51.3
2211.100	29.810	37474.3	14193.7	875.6	453.3
2225.111	9.378	10554.1	16140.4	281.4	132.5
2233.083	28.188	85078.5	15272.9	814.9	406.8
2247.083	6.752	1276.4	12339.9	192.0	117.3
2250.035	3.040	213.6	15589.7	88.0	44.0
2255.069	2.555	247.5	9641.5	72.2	56.2
2267.011	5.448	415.8	8825.7	152.3	129.5
2270.032	3.967	401.1	9351.4	110.8	89.3
2283.173	15.222	15476.8	14260.3	427.3	237.5
2289.002	4.229	285.6	8708.0	115.9	101.7
2299.135	2.115	98.5	4255.9	57.3	102.3
2305.143	9.142	2116.3	9847.2	247.3	199.6
2321.067	2.568	99.4	4266.1	68.3	122.8
2324.946	2.384	69.4	10009.8	63.8	49.6
2720.285	2.561	122.5	8150.8	48.2	58.2
2807.297	2.165	75.5	7820.4	37.8	49.7
2918.246	2.351	133.0	4098.1	37.2	98.7
2932.591	24.457	16229.8	14012.3	393.8	316.3
2948.554	2.090	91.5	7338.2	32.7	49.6
2954.556	3.489	494.9	15049.3	55.3	41.7
3323.755	2.720	112.6	8842.4	32.4	50.5
3337.785	4.394	306.0	10043.0	52.1	72.4


