m/z	SN	QualityFactor	Resolution	intensity	area
1011.577	14.352	10532.8	6411.3	1794.7	555.7
1045.515	90.491	23388.0	5930.9	11152.0	3944.8
1067.512	7.780	3683.5	5255.4	950.8	390.5
1078.475	2.401	89.6	2982.0	293.6	218.5
1083.996	2.542	122.2	3127.3	309.2	214.1
1095.977	2.060	61.2	3529.3	249.3	156.4
1101.443	4.903	75.5	2908.6	591.1	451.1
1102.981	2.983	44.5	3216.7	359.8	251.0
1172.011	2.010	351.6	251.7	188.5	1939.3
1189.832	2.049	348.2	254.9	190.5	1985.2
1296.681	63.047	39840.5	7749.2	7216.6	2807.4
1318.664	5.417	2290.1	8581.9	611.0	224.8
1338.817	8.310	6648.4	8641.0	930.4	353.8
1352.623	5.401	1927.2	7091.8	605.6	275.4
1354.651	2.163	111.8	4530.7	242.2	171.5
1467.297	3.608	512.4	8134.1	377.6	172.1
1570.684	48.831	46470.6	9152.3	4779.4	2223.5
1592.662	3.604	589.3	5679.3	347.8	265.2
1598.685	2.037	189.6	6854.6	195.6	123.9
1626.581	2.098	76.2	6946.6	198.5	126.9
1665.988	3.372	378.8	4704.4	308.8	307.4
2112.001	4.505	1257.4	5206.3	276.0	369.6
2132.913	10.183	6823.1	4815.3	609.9	897.0
2147.194	90.621	31959.7	10037.9	5377.6	3784.2
2163.173	3.279	449.3	6247.9	191.4	215.7
2169.170	8.460	9393.1	9947.6	490.5	354.0
2185.147	5.278	2624.0	10602.6	302.4	208.3
2203.122	9.490	2700.6	9568.5	528.2	400.8
2206.127	3.452	64.5	7190.2	191.8	193.0
2211.103	59.504	28891.0	10522.4	3310.8	2314.5
2225.121	16.775	21046.6	11061.6	914.4	617.2
2233.087	33.146	43653.5	11253.6	1809.1	1210.6
2246.269	2.144	69.6	3129.7	110.1	266.9
2248.076	7.555	1726.8	8925.6	403.5	336.7
2255.063	2.667	438.3	13949.2	141.8	78.8
2265.134	2.314	35.5	7334.0	121.5	124.7
2268.023	6.818	769.2	5874.5	357.2	457.3
2271.025	3.613	262.2	15593.5	189.2	91.4
2283.171	21.238	14496.3	9484.8	1100.7	887.9
2299.170	8.816	3257.2	10029.6	451.4	345.2
2305.120	6.380	443.0	5316.7	322.8	462.9
2779.375	2.302	148.6	2960.9	64.7	224.2
2895.163	2.403	226.3	1714.8	44.8	295.8
2918.212	3.865	480.0	3568.2	96.4	302.0
2932.590	47.102	23362.9	11162.4	1233.8	1238.3
2948.589	7.295	937.2	8133.7	186.6	256.5
2954.563	3.111	185.9	10622.6	79.4	83.7
3323.772	3.800	212.5	7882.9	68.2	119.3
3337.813	6.601	618.7	8978.3	117.0	182.7


