m/z	SN	QualityFactor	Resolution	intensity	area
1011.598	60.499	26835.7	5359.8	9163.7	3403.0
1017.978	2.625	171.0	2759.6	396.0	280.5
1030.485	2.222	179.1	2742.4	334.1	243.8
1033.571	2.995	682.6	7020.6	453.5	130.3
1045.530	176.884	32424.8	5121.5	26552.8	10881.0
1061.506	2.642	115.6	3085.7	391.5	266.3
1067.529	13.902	8873.9	4771.8	2051.0	927.1
1070.549	2.757	273.1	6860.7	408.5	134.6
1076.495	2.729	187.7	4561.7	402.2	191.9
1078.490	2.455	104.7	2139.8	361.1	364.7
1101.478	8.554	833.4	3497.1	1242.8	801.2
1123.493	2.770	115.5	2960.2	400.9	311.0
1267.663	4.867	565.9	4339.9	678.5	445.3
1296.684	117.160	53244.4	6779.9	16323.0	7295.4
1314.672	6.052	4389.3	7258.0	836.9	357.4
1318.648	6.350	1923.5	6525.7	879.1	415.8
1338.820	35.710	34170.1	6705.7	4942.9	2349.1
1352.632	9.825	1101.1	4698.3	1355.4	929.9
1408.567	2.562	208.8	3799.7	341.4	307.2
1466.745	2.254	87.6	3581.5	295.5	303.2
1501.741	10.502	13402.5	8128.4	1362.7	658.4
1529.733	2.676	405.6	4985.9	338.9	271.8
1541.859	3.030	751.1	7076.4	380.2	217.2
1570.679	45.770	45318.0	8073.2	5680.1	3012.3
1625.886	2.298	197.7	2971.6	275.9	413.6
1665.999	22.856	16482.2	7305.0	2710.0	1768.5
1680.018	2.254	369.6	1471.8	237.3	778.5
2033.037	2.376	374.7	2616.7	222.9	550.1
2097.958	2.691	378.9	4412.0	237.3	388.6
2103.151	2.189	139.3	4660.3	196.2	285.6
2112.002	7.103	1653.9	4478.8	630.4	968.8
2130.268	2.754	89.8	4761.6	238.8	360.9
2132.907	19.408	25877.0	4702.7	1673.8	2580.7
2147.195	157.195	42204.6	8374.1	13651.2	11592.8
2161.164	2.583	39.6	10098.8	221.6	153.9
2163.178	5.529	403.8	4650.8	468.6	706.3
2169.160	10.000	4853.7	7363.6	843.9	811.3
2185.127	6.522	2007.9	10469.6	545.7	374.9
2189.883	2.055	168.5	3070.1	162.1	389.0
2196.812	5.831	3537.2	4057.5	462.2	873.6
2203.116	21.992	5599.2	7841.3	1795.0	1660.9
2206.117	7.329	118.1	6889.4	596.2	626.3
2211.107	155.322	29569.2	8444.8	12607.5	11028.9
2225.115	43.357	33763.0	9106.2	3494.2	2858.2
2233.074	53.535	27196.3	8827.3	4287.4	3629.8
2245.725	10.852	1559.9	4561.0	824.4	1476.4
2248.088	12.978	2859.1	6452.7	1024.0	1198.0
2252.581	2.120	133.3	3206.8	165.9	380.5
2255.049	2.838	86.5	7578.6	223.1	219.0
2259.071	6.180	815.6	6524.1	484.9	557.9
2259.612	2.118	33.0	11813.7	165.9	107.3
2267.017	16.897	2371.3	5062.1	1314.4	1937.8
2269.022	15.743	10611.2	13643.0	1222.6	685.1
2283.173	63.966	17693.3	7459.2	4915.3	5031.7
2285.695	4.983	383.0	8472.1	384.5	361.4
2288.996	3.897	208.2	7168.3	298.5	314.8
2291.009	3.422	195.9	17369.1	261.1	113.9
2299.177	34.983	13064.7	8306.6	2654.1	2459.2
2305.116	14.587	3408.3	5034.8	1098.5	1672.6
2321.111	5.717	244.2	3659.7	422.5	885.3
2323.973	4.837	264.9	5968.9	357.9	465.0
2355.098	2.311	99.4	8253.1	165.8	157.2
2662.357	2.088	147.4	6683.1	105.4	148.9
2707.405	9.279	5113.3	8686.3	444.8	500.5
2779.540	8.104	315.0	3401.1	346.4	1034.6
2788.525	2.010	84.0	3351.6	81.4	259.2
2896.009	2.322	154.6	2478.7	78.7	342.2
2918.284	4.180	731.0	6121.4	155.0	290.8
2932.588	31.748	19889.3	9154.4	1174.6	1438.0
2948.603	4.027	427.6	5615.0	146.7	291.3
2989.525	2.718	212.1	6505.7	94.8	166.7
3286.008	2.248	146.7	2836.6	48.4	231.7
3299.987	2.827	215.3	3101.5	62.9	276.3
3309.724	6.553	1178.3	5990.5	158.3	382.4
3323.775	25.746	10110.6	8039.6	624.9	1085.0
3337.803	37.475	17340.7	9067.3	906.6	1413.8
3353.812	5.750	2431.3	9272.8	137.9	212.8


