m/z	SN	QualityFactor	Resolution	intensity	area
1011.591	42.326	27193.4	9306.3	2502.8	529.9
1033.561	4.432	814.8	8496.4	261.3	63.7
1045.516	127.005	16092.8	8579.1	7572.1	1832.4
1067.509	12.712	3054.1	8258.0	752.0	195.3
1071.568	3.575	311.7	1857.1	207.8	239.3
1084.014	2.151	82.8	7909.9	125.6	35.0
1089.491	2.990	135.9	7739.7	173.2	49.6
1101.455	3.239	221.5	5490.3	187.7	77.0
1103.459	3.567	68.3	9356.3	208.1	50.8
1163.589	5.010	854.6	8840.9	290.2	84.4
1198.648	2.085	55.5	6739.5	119.5	46.2
1234.631	2.788	120.9	4909.0	158.2	87.6
1260.597	2.360	167.0	7976.8	134.8	49.0
1274.702	3.464	331.3	7722.2	196.1	74.7
1296.681	77.611	38943.9	9925.5	4370.8	1324.4
1314.666	5.966	1805.3	8662.6	336.1	119.3
1318.664	5.639	293.9	10452.3	320.8	94.5
1338.820	13.501	10563.5	10354.3	761.5	236.1
1352.609	3.445	171.3	5654.2	193.4	108.7
1377.643	2.121	143.4	5264.0	118.6	74.0
1459.697	2.080	123.6	5359.6	112.8	76.8
1467.310	4.328	466.1	10546.0	234.7	83.7
1529.747	5.452	502.4	10461.1	292.7	110.5
1552.692	2.380	93.5	7050.1	126.7	73.5
1570.685	44.546	22973.8	10934.3	2374.8	923.8
1592.669	3.141	329.5	7308.4	164.9	98.2
1657.804	2.559	148.6	6624.2	131.6	93.1
1666.007	5.201	333.2	7465.8	265.2	166.9
1707.792	4.396	478.8	8549.3	220.8	127.5
1905.994	6.937	1865.0	9118.1	319.6	213.8
2112.007	4.452	611.1	4587.9	165.8	246.2
2131.091	2.992	77.6	7090.1	108.9	114.1
2132.903	9.962	1460.7	5104.8	362.8	500.3
2147.197	88.355	52698.6	11838.8	3170.3	1903.8
2163.176	3.639	334.8	7761.2	129.6	117.3
2169.170	8.484	9159.8	16574.0	303.2	136.7
2185.142	3.476	224.5	15119.7	121.4	59.1
2203.113	4.774	386.4	10430.9	163.6	113.1
2211.100	65.787	33349.6	12422.8	2211.3	1313.1
2225.116	16.425	18227.4	13017.9	549.0	315.6
2233.086	41.252	62299.2	13154.6	1385.0	788.8
2246.675	2.128	53.6	8194.5	69.5	65.2
2247.087	5.412	703.6	9176.8	177.7	144.4
2249.057	5.131	549.7	14936.8	168.9	85.4
2255.055	4.911	557.9	12321.7	159.8	98.4
2268.024	6.179	382.8	8315.6	199.0	180.1
2271.031	3.756	170.5	18715.5	120.6	49.1
2283.174	24.589	15660.1	13659.7	786.9	437.5
2299.175	7.330	2951.3	19466.0	234.5	95.5
2305.156	8.184	2028.4	13495.4	255.8	146.2
2321.165	3.853	215.6	18933.0	118.1	47.9
2778.945	3.671	139.0	16020.1	75.2	50.9
2779.445	3.526	239.0	8157.9	70.8	87.3
2807.333	2.326	141.0	6372.7	45.2	73.1
2895.165	3.743	207.0	2990.3	60.8	222.7
2898.226	3.796	269.5	6962.7	67.0	103.9
2918.240	5.586	419.9	4286.0	96.3	244.3
2932.590	61.705	26449.5	13625.7	1073.4	887.4
2948.586	11.264	2311.2	11748.9	190.6	182.0
2954.567	5.600	840.3	12710.8	94.3	83.9
2989.534	2.062	91.5	7962.7	33.4	48.2
3309.732	2.783	112.7	7228.2	34.5	65.1
3323.767	11.688	2076.8	11837.6	143.3	168.9
3337.790	18.209	11976.3	15562.4	224.7	204.5


