m/z	SN	QualityFactor	Resolution	intensity	area
1011.591	49.981	61153.9	9788.8	3427.8	700.0
1033.566	4.840	1006.9	7631.8	324.7	86.1
1045.514	105.000	22326.5	8570.1	7151.3	1731.8
1067.510	12.983	10405.2	9591.3	881.0	202.9
1084.021	2.353	116.0	6656.1	156.5	51.6
1089.504	2.022	148.8	6272.0	134.2	47.2
1101.450	3.614	124.2	3926.5	238.6	135.8
1296.680	124.929	33341.0	9552.0	8092.0	2542.8
1318.665	12.654	5798.8	9422.2	826.2	269.7
1338.823	17.027	10973.0	9380.8	1097.9	367.0
1352.612	6.216	387.3	8773.1	405.0	148.2
1355.614	3.121	163.6	10524.4	200.5	61.9
1374.596	2.580	140.1	8184.9	165.6	66.1
1459.672	2.758	249.4	5052.7	171.0	123.3
1474.788	2.389	52.9	4181.3	147.0	130.2
1529.731	3.793	469.1	7597.9	230.7	121.5
1541.885	2.945	133.5	11787.1	177.9	61.6
1552.681	2.386	134.5	7244.4	142.9	81.3
1570.687	94.205	191223.7	13056.4	5707.5	1893.8
1592.665	7.955	5651.4	10047.3	468.2	204.1
1598.687	3.469	512.2	12824.1	206.2	69.9
1625.938	2.034	90.3	4790.4	118.5	110.8
1666.008	7.919	3560.5	9686.4	457.0	223.8
2111.988	6.441	1081.7	5682.2	283.7	344.8
2130.135	2.455	56.8	5080.1	106.1	146.5
2132.916	14.923	6832.1	5588.7	644.0	819.8
2147.194	134.214	56908.9	12772.7	5738.9	3194.4
2163.190	6.130	1438.3	11715.3	258.5	159.6
2169.176	17.949	21559.1	14511.4	755.6	376.4
2179.185	2.232	98.0	12263.3	93.2	54.2
2185.155	6.786	1871.1	15714.3	283.3	136.0
2191.137	2.879	263.8	6060.6	119.0	140.3
2196.838	2.640	441.3	4321.3	106.9	184.2
2203.116	9.768	2494.7	13703.1	403.4	215.0
2207.114	4.422	59.0	10712.3	181.2	123.0
2211.101	64.844	35404.6	13284.5	2622.2	1441.3
2225.114	20.913	26262.1	13927.6	840.9	445.5
2233.083	62.637	41636.5	13953.9	2519.4	1338.6
2247.089	12.156	2638.9	11013.2	483.5	329.4
2250.058	5.621	289.8	15683.5	222.5	105.6
2255.065	7.993	4254.3	13949.5	312.2	167.4
2262.049	2.030	43.4	10138.6	79.5	58.7
2265.072	2.038	39.1	11153.0	79.1	52.8
2268.040	6.767	1179.0	9163.1	261.8	218.8
2268.703	2.657	110.0	9950.2	102.7	79.6
2271.035	4.770	349.3	13586.3	186.1	103.7
2277.051	2.976	190.3	11603.9	115.1	75.2
2283.171	24.812	52518.5	14942.9	970.8	510.6
2292.008	2.150	128.2	16061.3	81.5	38.5
2299.176	7.990	2999.8	16429.6	305.0	144.6
2305.154	15.129	10927.0	14065.7	572.8	318.3
2321.133	3.525	191.2	6860.2	130.9	147.4
2720.267	2.732	303.8	11731.2	72.7	60.8
2779.428	2.590	110.6	8447.6	64.7	76.9
2779.932	2.009	56.9	13633.7	50.2	37.9
2807.301	3.527	358.4	12910.2	86.4	69.5
2882.210	2.315	173.2	2511.2	45.4	196.1
2893.095	3.029	49.1	3321.8	63.9	210.8
2896.082	8.753	645.4	3933.0	191.4	528.1
2898.268	7.250	507.7	12945.4	163.5	136.8
2918.231	18.346	2037.1	6051.4	401.1	742.7
2923.723	2.050	52.2	5676.2	41.2	95.5
2932.591	162.592	41089.6	13454.9	3538.8	2964.6
2948.591	24.436	7505.6	11564.2	530.9	518.0
2954.561	20.636	14931.4	14491.7	441.3	345.5
2964.587	3.180	221.4	14114.7	67.8	54.5
2970.550	6.774	2471.9	17260.4	145.7	100.0
2977.555	2.790	154.4	14697.5	58.6	45.9
2989.523	6.914	1548.0	16671.5	143.8	103.3
3075.631	2.958	162.5	10446.7	56.7	65.6
3323.769	7.019	522.3	10522.9	108.8	143.9
3337.779	10.431	2893.6	12880.9	160.7	175.5


