m/z	SN	QualityFactor	Resolution	intensity	area
1011.604	6.816	1456.7	5002.8	606.4	236.6
1045.527	25.109	28986.3	6677.2	2214.3	695.3
1067.517	3.808	428.6	6425.0	334.9	111.8
1101.449	2.970	123.3	4217.4	257.1	137.7
1101.990	3.246	97.8	3679.1	281.4	170.1
1115.973	2.010	77.2	4674.1	173.7	85.1
1189.172	2.176	220.1	410.3	141.5	915.3
1296.680	32.539	23459.0	8425.0	2692.8	957.0
1338.814	4.350	251.0	6480.3	357.3	172.3
1352.614	3.220	343.6	11470.3	266.3	76.8
1466.802	4.807	3901.0	11432.6	373.1	126.3
1467.305	4.290	871.8	8120.6	333.0	151.5
1501.743	2.754	318.8	10337.3	209.7	78.3
1529.732	2.734	315.3	7265.6	205.4	113.0
1570.686	37.589	64523.7	10217.7	2740.1	1145.7
2112.000	2.635	370.8	4743.6	130.3	190.5
2132.913	6.671	2251.1	5205.0	324.4	441.4
2147.193	63.089	29789.4	11478.2	3071.9	1889.0
2162.175	2.729	94.7	8658.5	129.6	105.7
2169.171	5.221	1008.3	9550.2	247.7	182.9
2185.139	4.211	1116.3	13634.8	194.9	105.7
2203.117	8.669	4009.3	9474.2	397.7	304.8
2206.122	5.007	398.8	12954.6	229.4	129.6
2211.102	43.358	34035.0	11980.1	1970.0	1216.7
2225.118	14.215	15044.4	13580.1	645.2	360.0
2233.077	17.368	16429.3	12121.2	774.5	479.7
2245.710	2.185	75.6	6580.1	96.5	109.6
2247.074	4.319	854.4	9582.9	191.0	148.7
2249.061	4.177	410.6	16565.8	184.4	83.0
2255.045	2.383	120.6	9254.7	104.1	83.7
2260.067	3.045	265.6	8928.1	132.4	112.5
2267.026	8.033	1575.9	7919.7	348.4	333.9
2271.018	3.418	349.1	7674.6	148.1	148.4
2283.173	19.693	24754.6	11738.6	843.9	557.7
2299.167	6.011	712.4	9933.6	253.1	194.6
2305.126	7.171	3408.5	8658.1	300.2	273.5
2779.440	4.762	755.6	17257.1	133.7	83.1
2779.932	2.640	151.9	5940.7	74.3	126.7
2895.164	2.777	150.9	3004.7	65.5	238.4
2898.286	2.498	98.5	11346.5	64.4	61.4
2918.262	4.445	377.6	5190.5	110.5	239.1
2932.590	42.618	34605.9	12924.6	1071.7	933.6
2948.590	7.681	1958.1	10236.8	189.7	208.0
2954.575	3.087	82.9	7450.1	75.9	113.9
2988.523	3.938	254.1	10114.9	94.0	106.0
3323.774	6.701	810.0	8848.4	123.8	193.8
3337.799	12.063	4973.6	11281.0	221.5	274.8


