m/z	SN	QualityFactor	Resolution	intensity	area
1011.575	6.114	1189.3	9347.1	233.1	48.8
1028.466	2.316	127.7	5226.7	87.0	33.4
1045.508	6.487	729.3	8386.6	241.7	60.2
1143.601	2.205	140.0	4069.0	82.1	48.8
1296.682	16.422	9880.6	10563.9	607.2	174.1
1338.818	3.453	270.7	10619.4	128.9	39.3
1406.712	2.907	169.8	13100.1	107.1	29.0
1428.717	5.074	893.9	9985.9	184.8	65.8
1495.772	4.667	374.9	7466.4	166.6	84.7
1529.742	3.881	483.2	8795.2	137.6	62.4
1554.748	2.856	165.7	13488.8	100.7	31.8
1570.684	13.022	8679.2	9923.6	456.3	194.9
2133.946	2.217	165.1	6003.2	51.5	67.0
2147.197	20.897	33496.7	15687.6	492.5	225.9
2211.100	27.207	34541.5	15229.8	595.6	291.9
2225.118	6.632	2281.1	13562.9	145.0	79.4
2233.079	11.109	12674.5	17092.7	236.9	105.0
2267.037	2.073	53.2	9110.9	42.7	35.2
2283.181	8.246	2853.3	15039.1	172.4	87.5
2299.182	2.960	255.9	17653.6	61.3	27.6
2305.158	2.106	71.0	9057.2	42.0	35.6
2932.590	11.527	7882.4	19051.9	130.3	78.6


