m/z	SN	QualityFactor	Resolution	intensity	area
1011.599	8.316	13428.1	10808.3	627.3	119.2
1045.522	31.500	17546.7	8467.3	2348.1	574.5
1067.516	2.801	281.7	6733.7	206.8	65.4
1101.495	2.118	53.9	3220.4	153.3	107.5
1102.003	2.114	59.8	4216.5	153.1	80.9
1155.429	2.556	31.6	3710.0	182.7	124.5
1296.679	22.127	22941.2	13042.4	1517.5	365.6
1570.690	10.831	7782.5	9186.4	654.9	302.2
2132.921	2.461	255.0	4005.6	91.5	163.6
2147.191	23.443	28555.7	12790.2	874.9	479.4
2169.165	2.381	301.7	16157.4	89.1	41.4
2211.102	24.690	25343.8	12540.0	872.0	512.1
2225.118	6.382	2153.5	11553.3	221.3	141.3
2233.080	16.514	24524.0	13896.7	574.1	307.4
2247.082	2.862	91.4	7156.7	97.2	100.7
2267.017	3.906	288.5	9212.9	130.3	106.1
2283.175	9.798	9967.1	13042.2	323.2	188.7
2288.992	2.370	101.0	10274.9	77.7	57.4
2299.183	2.262	130.8	7786.9	73.1	71.9
2305.096	2.728	204.1	4811.4	87.9	139.1
2779.443	2.008	101.2	5740.1	42.9	75.2
2779.953	2.754	174.6	24735.5	63.0	27.6
2918.256	2.550	161.6	5578.2	48.2	94.5
2932.591	23.593	11735.3	13222.2	445.9	377.5
3323.773	4.221	319.3	12971.7	59.5	63.3
3337.798	5.160	331.6	10987.2	71.8	91.4


