m/z	SN	QualityFactor	Resolution	intensity	area
1011.589	44.430	25301.0	7272.7	3384.2	924.4
1033.569	5.008	1171.3	6435.7	377.0	118.3
1045.518	80.611	45036.5	7806.9	6152.3	1656.6
1067.508	10.240	2851.7	6907.1	772.7	240.1
1079.993	2.159	122.2	11439.2	161.4	32.1
1101.451	3.970	234.3	4414.9	294.2	149.1
1101.982	2.844	220.6	4647.4	210.7	102.1
1104.005	2.076	56.5	13557.9	155.5	26.6
1123.471	2.080	87.8	3470.3	153.5	101.4
1296.683	118.656	138610.9	10747.9	8540.9	2420.5
1318.668	10.722	6543.5	10181.0	764.2	234.8
1338.820	40.996	21681.7	9495.3	2932.5	966.0
1352.613	6.438	392.3	7095.6	455.4	205.3
1355.608	3.694	172.4	11045.6	263.7	76.4
1374.597	2.358	75.2	10785.9	167.4	52.2
1459.657	2.063	65.8	4026.8	139.8	126.1
1467.306	12.454	2902.1	9550.3	853.4	331.6
1474.798	2.725	190.2	6189.2	183.7	110.0
1529.744	3.667	490.8	7990.1	243.5	121.2
1541.874	5.098	2170.0	13844.4	338.1	102.0
1570.681	46.384	26487.2	10885.5	3037.1	1183.9
1592.658	2.949	250.6	6705.9	189.2	121.7
1598.680	2.272	164.3	6862.9	145.4	91.8
1666.014	14.664	20156.4	10792.8	930.2	414.2
2103.199	2.180	163.2	9928.9	103.8	71.3
2112.011	5.602	927.5	5553.2	262.7	324.8
2131.185	3.093	66.3	7935.0	143.0	141.5
2132.933	13.747	4054.6	5198.8	632.4	868.1
2147.199	141.971	49414.6	12662.8	6516.1	3657.6
2163.194	4.961	675.4	8614.4	224.3	184.6
2169.182	14.739	19327.8	13233.7	666.6	358.9
2185.149	8.203	4702.2	16925.6	362.6	161.9
2203.121	13.767	3873.0	13684.6	596.7	316.8
2206.116	6.904	138.3	15019.9	302.0	145.5
2211.101	69.359	32746.4	12912.2	3023.0	1727.5
2225.115	23.827	51122.4	15307.0	1017.5	499.4
2233.085	39.985	25136.4	13248.6	1713.2	954.3
2245.675	3.454	90.5	7306.5	144.9	150.3
2247.092	7.642	1177.0	7994.2	319.8	298.6
2249.064	7.499	1016.7	23303.3	315.5	104.5
2255.068	5.225	1053.8	16121.1	223.4	106.4
2260.078	3.296	244.0	8528.8	136.5	120.4
2267.564	3.210	89.6	6924.3	132.0	147.3
2268.026	6.252	395.8	7331.7	257.0	262.3
2271.035	4.351	410.9	23332.3	186.6	62.3
2283.173	25.240	9709.4	11206.1	1024.1	699.1
2299.167	10.521	2400.4	10330.5	423.3	314.2
2305.153	13.516	5051.7	11861.6	547.2	362.1
2321.131	6.061	712.7	9805.5	239.4	190.0
2323.959	2.615	56.5	26352.5	102.4	31.6
2707.391	2.785	175.4	9058.0	76.8	81.9
2720.272	2.049	60.7	7343.4	55.9	74.2
2779.430	3.512	317.9	6156.1	91.0	149.3
2779.942	3.523	199.6	17862.0	92.4	55.2
2807.297	3.017	110.1	9634.1	75.7	80.3
2895.395	4.083	258.5	1956.9	70.2	401.9
2918.238	8.174	830.3	5033.2	182.6	403.1
2919.237	5.931	45.7	51164.3	136.1	29.1
2932.589	107.135	42071.4	13446.1	2399.6	2017.3
2948.585	13.298	1896.8	9237.9	294.0	357.1
2954.561	10.253	2771.1	13073.9	228.7	197.0
2970.540	4.257	261.5	14779.4	92.6	70.8
2989.506	3.030	156.2	8871.4	64.5	82.8
3323.762	7.115	397.9	8722.5	111.3	175.9
3337.781	12.184	2279.8	12563.2	189.5	210.2


