m/z	SN	QualityFactor	Resolution	intensity	area
1000.550	2.621	83.7	3239.8	383.1	274.0
1011.564	29.475	11560.7	5586.0	4289.3	1519.4
1018.472	2.114	96.4	3563.8	306.8	173.2
1033.533	2.060	364.0	4052.0	298.3	149.7
1045.506	111.353	17791.1	5184.0	15978.7	6444.4
1061.536	2.048	136.5	1944.1	292.0	316.7
1067.503	10.701	8594.0	5185.4	1526.0	635.2
1069.496	2.183	88.0	4926.0	312.0	135.9
1076.476	2.231	90.0	3463.3	316.6	198.1
1078.450	2.488	80.3	2018.5	352.6	375.8
1095.974	2.055	87.0	2954.4	289.3	216.9
1101.453	8.197	739.4	2940.3	1150.5	876.7
1103.444	3.573	80.8	2851.4	500.8	392.1
1123.450	2.598	145.6	2781.7	362.3	300.7
1153.873	2.491	238.5	348.4	268.4	1923.5
1172.062	2.117	346.7	251.5	230.6	2373.1
1189.638	2.017	321.0	261.9	216.7	2197.1
1296.682	43.024	62655.9	6400.3	5627.2	2663.1
1314.661	5.207	3586.7	6142.8	677.7	339.2
1318.653	2.831	483.4	7384.7	368.3	158.3
1338.822	12.183	8273.5	5841.2	1578.1	863.2
1352.622	4.173	861.5	4766.1	538.3	363.0
1354.623	2.403	111.7	5154.0	309.7	193.1
1467.312	2.163	120.8	4036.1	259.0	233.9
1529.738	2.030	201.0	3598.1	231.4	255.6
1570.682	14.789	15318.3	6954.9	1631.3	994.6
1625.891	3.138	183.8	3634.2	334.7	413.0
1665.992	6.310	818.5	4704.8	652.2	654.4
2112.000	2.408	429.9	4681.8	170.9	253.5
2132.918	6.257	7087.5	5493.7	433.6	585.2
2147.193	44.153	36226.3	8694.9	3049.8	2479.1
2162.172	2.240	153.5	5047.1	151.6	210.2
2169.161	3.037	415.2	6581.6	205.2	221.2
2195.913	2.813	449.0	3755.0	181.3	354.2
2197.748	2.704	154.5	18095.7	176.8	72.8
2203.116	6.372	1550.7	7846.3	415.5	385.5
2206.117	2.447	53.3	4573.4	159.0	249.7
2211.106	72.087	56915.5	8687.3	4673.2	3997.4
2225.104	19.076	29389.3	9290.3	1230.0	986.0
2233.071	27.872	33718.5	9294.6	1769.4	1423.6
2245.795	3.889	279.5	4509.2	235.9	419.9
2248.060	5.828	1313.5	5983.6	365.0	458.5
2250.057	4.436	312.7	19489.5	282.3	106.7
2255.044	3.440	767.4	9687.7	215.5	171.7
2259.079	2.088	96.8	7335.2	129.1	132.1
2267.021	10.372	1857.9	5493.8	637.7	874.6
2269.018	8.483	1528.0	12564.3	523.5	315.1
2283.163	21.781	13848.7	7729.7	1322.0	1309.7
2289.012	2.650	185.9	5386.7	160.0	225.7
2291.007	2.621	115.2	25681.2	169.8	50.2
2299.164	13.829	9897.5	8232.2	829.9	778.1
2305.076	5.295	498.9	4398.4	314.7	547.1
2322.134	3.533	279.4	3670.3	203.3	437.3
2324.974	2.598	154.0	8396.8	152.7	143.1
2707.382	2.080	88.1	6338.8	85.4	130.2
2779.530	2.462	184.6	3548.3	87.7	265.7
2896.102	3.876	1964.8	4015.8	132.6	352.2
2918.220	5.870	457.2	4754.9	196.2	454.8
2932.589	44.980	31548.3	9074.9	1497.4	1859.7
2948.583	5.217	550.2	6569.5	172.3	292.7
2954.548	2.795	222.2	7178.4	91.6	142.3
2988.506	3.846	268.6	8753.6	123.0	161.2
3323.726	5.759	662.2	6041.8	136.7	312.9
3337.760	9.477	3521.6	8690.2	223.7	361.2


