m/z	SN	QualityFactor	Resolution	intensity	area
1011.584	30.629	24337.2	11782.7	1145.3	199.8
1033.568	3.640	619.0	9421.8	134.4	29.9
1045.514	61.139	79556.4	10445.5	2279.2	459.5
1067.508	8.310	1272.2	9334.0	306.4	69.7
1069.519	3.052	91.2	8936.0	111.3	26.7
1101.457	3.186	239.0	5014.4	115.5	52.2
1117.982	2.018	68.1	4335.9	72.7	38.4
1274.712	3.502	357.3	10381.0	122.8	34.8
1296.681	54.144	33718.7	12951.5	1877.9	450.9
1306.697	3.128	157.9	9573.1	108.2	34.0
1314.671	2.834	249.8	5549.2	98.1	53.4
1318.658	5.378	1246.6	10543.9	185.7	54.6
1338.818	11.829	9662.2	12244.1	413.6	108.3
1352.601	4.319	566.3	10475.2	148.1	45.4
1354.601	2.644	114.4	14828.6	90.6	20.2
1466.801	5.409	617.7	8977.5	177.5	73.5
1529.729	4.482	683.3	9169.7	143.5	62.4
1570.684	27.634	56030.6	13374.0	861.9	279.5
1592.657	2.089	100.0	7807.7	64.8	35.7
1666.002	3.983	1121.2	13403.2	123.4	44.0
2132.974	2.180	105.9	4955.8	47.2	68.9
2147.196	27.216	48284.6	15367.5	600.4	279.9
2169.172	4.343	867.8	14579.0	93.3	46.8
2185.148	2.286	91.9	12908.9	47.8	26.9
2203.113	5.684	717.2	14306.6	117.2	62.3
2211.101	31.485	35949.5	16064.7	655.7	304.4
2225.114	9.378	5156.7	15529.7	192.3	92.6
2233.081	19.691	29038.1	16321.6	396.4	185.7
2248.071	3.939	229.7	8399.2	78.9	69.6
2255.048	2.962	234.1	11125.0	58.7	39.4
2260.048	3.314	137.8	15594.1	67.0	33.7
2267.020	6.507	753.5	11387.1	128.2	85.3
2270.041	2.892	141.5	9896.5	56.8	43.2
2283.167	10.675	3513.3	15542.8	206.5	103.4
2288.992	2.019	48.5	10932.3	39.0	27.1
2299.144	2.339	83.3	10958.2	44.8	31.2
2305.131	3.961	207.4	8601.0	75.3	66.8
2893.968	2.482	40.9	16714.2	29.4	18.7
2898.316	2.415	37.5	18421.6	28.7	16.7
2918.202	2.297	190.2	3326.7	26.0	84.9
2919.224	3.324	106.8	29881.4	41.2	15.0
2932.590	38.189	18165.0	16439.9	441.2	301.2
2948.582	4.561	304.6	9111.6	52.4	64.2
2954.574	3.989	241.4	9958.1	45.4	51.2
2989.522	3.306	178.0	12195.4	37.2	35.2
3337.788	3.248	165.7	17275.7	28.1	22.8


