m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	18.709	20707.5	7849.1	2428.7	612.8
1028.476	2.332	123.4	3816.7	299.3	156.0
1045.515	63.881	27271.8	8329.1	8140.9	2034.2
1066.033	2.669	148.3	5201.5	338.0	139.5
1068.512	3.820	485.8	8291.7	483.0	126.5
1084.010	2.452	163.4	5915.4	310.6	114.8
1095.970	2.287	89.4	7726.1	286.9	82.5
1101.472	3.206	271.6	5620.9	404.3	163.9
1101.984	2.323	121.0	4189.1	291.9	155.7
1103.495	2.228	63.1	4278.3	279.4	150.3
1103.991	2.599	109.5	5207.2	325.4	140.1
1296.682	55.548	87098.7	10369.4	6634.3	1961.1
1314.665	2.237	180.7	4716.3	263.4	168.9
1318.659	5.077	1507.5	9450.9	603.5	201.1
1338.804	4.222	651.7	5391.1	494.1	291.8
1352.610	3.081	300.9	7309.0	360.2	157.8
1354.635	2.043	69.5	7021.2	238.4	109.6
1374.624	2.007	86.2	12383.8	238.5	67.5
1428.709	3.590	773.0	11023.1	404.1	129.1
1494.759	2.187	130.7	4006.6	232.7	220.1
1529.738	3.416	596.2	8819.7	356.1	162.0
1570.683	47.836	24850.1	9947.8	4923.1	2092.6
1580.763	2.847	778.7	14552.9	291.4	89.1
1592.673	2.764	687.9	8915.0	278.2	134.8
1665.996	2.168	176.3	5481.4	208.4	178.1
2111.998	3.737	591.5	4957.2	235.2	327.2
2132.922	8.584	5854.1	4939.1	527.8	761.2
2147.198	76.784	91951.6	12233.9	4704.3	2749.2
2163.178	3.115	319.0	8895.5	186.7	148.3
2169.179	6.081	2538.2	10726.8	363.5	242.4
2185.145	2.985	215.8	7834.1	174.8	158.9
2203.120	9.052	9692.9	13870.7	518.0	276.5
2206.115	4.120	191.5	10644.4	237.4	162.5
2211.100	25.507	21850.5	11664.3	1459.1	919.6
2225.116	9.544	15551.2	15034.0	534.3	266.2
2233.082	14.948	20255.4	13157.2	843.0	480.6
2248.081	3.152	272.1	7017.2	173.1	183.4
2268.005	2.834	279.8	4231.4	151.5	269.9
2283.177	12.638	19374.4	12433.5	667.7	418.5
2299.176	5.394	1408.0	10433.3	280.5	206.9
2305.158	5.530	1259.2	10304.9	287.3	214.4
2779.472	2.534	170.7	4375.4	80.4	186.0
2892.846	3.000	77.2	6362.1	83.7	159.9
2896.027	5.866	758.9	3506.8	162.8	501.3
2898.240	4.436	286.2	13854.7	126.8	99.7
2918.229	10.825	5166.9	6101.6	302.8	566.1
2932.590	83.161	31554.3	12200.4	2313.6	2134.4
2948.585	15.448	11112.0	12114.4	427.1	398.0
2954.555	5.573	1047.8	11884.7	152.5	143.9
2988.501	3.138	184.9	9270.9	83.7	103.5
3323.751	3.374	102.0	8242.7	67.0	111.8
3337.765	5.102	210.4	9255.1	100.4	151.0


