m/z	SN	QualityFactor	Resolution	intensity	area
1010.466	2.267	104.8	6669.8	119.5	35.4
1011.582	10.365	19612.6	9399.3	546.1	117.7
1032.519	5.166	2227.5	7395.6	270.2	75.1
1045.513	37.445	20878.6	8848.5	1967.6	461.7
1067.510	4.592	518.7	7646.7	237.7	65.3
1097.980	2.071	45.6	5774.9	106.6	41.3
1101.457	2.255	47.6	4234.6	116.0	61.3
1103.990	2.274	106.0	3366.1	116.7	77.5
1296.682	17.000	22588.4	10368.4	852.2	244.9
1338.816	5.422	2485.7	13213.5	267.0	65.4
1529.736	3.096	495.9	15014.6	141.3	39.0
1570.683	19.864	32644.9	12657.1	912.7	305.5
1637.774	4.658	1239.3	10797.1	205.1	86.9
1665.983	2.148	112.2	6365.1	92.2	67.8
1886.881	2.029	141.5	5082.3	79.0	93.1
1963.840	2.413	184.2	7527.1	86.9	72.2
2132.874	2.717	388.1	3497.8	82.5	163.5
2147.194	28.738	17382.9	12295.4	867.5	499.9
2169.182	2.179	196.1	10175.6	64.6	45.5
2185.137	2.294	115.8	12002.0	67.1	40.6
2203.113	6.188	1800.7	10379.4	177.5	124.1
2206.117	2.221	32.9	10353.6	63.8	44.5
2211.104	44.259	47866.2	15416.9	1275.1	621.2
2225.114	11.331	8376.7	13177.0	317.4	178.9
2233.081	22.703	14679.9	13334.2	641.9	358.3
2248.061	4.370	577.8	8417.2	119.7	106.0
2255.062	2.158	59.9	12829.0	58.6	34.6
2263.041	2.499	62.0	8420.9	67.6	60.2
2267.027	9.416	4507.1	13034.4	253.3	150.1
2269.969	2.809	221.1	6272.9	75.5	94.6
2280.024	2.329	32.4	10230.5	62.2	45.4
2283.172	13.647	7707.8	10752.7	364.5	258.4
2289.006	3.697	948.2	11593.6	98.1	66.2
2299.175	6.815	5935.6	14469.7	179.4	100.9
2305.122	5.730	1158.7	7817.2	150.2	150.6
2321.173	2.108	124.6	3436.6	52.8	121.2
2779.453	3.891	434.5	16086.5	67.4	44.3
2779.924	2.808	154.2	7923.7	48.3	61.4
2932.589	14.686	6209.0	14218.4	222.4	174.6
3323.776	3.136	139.2	10276.3	34.7	46.8
3337.794	5.869	694.4	13682.0	64.4	65.2


