m/z	SN	QualityFactor	Resolution	intensity	area
1011.597	3.640	661.5	9265.8	154.6	32.9
1045.516	9.793	2545.1	7225.2	409.6	116.4
1296.680	9.388	5856.0	9177.2	385.1	125.8
1570.688	16.410	16461.7	12903.1	645.5	221.4
2132.929	2.101	182.1	3452.6	59.0	118.1
2147.193	26.540	41852.5	13725.5	741.0	383.1
2203.104	2.485	122.9	6697.1	66.1	70.8
2211.102	34.158	28078.1	13248.8	911.1	501.5
2225.115	9.081	6807.8	13917.4	236.0	127.2
2233.082	14.658	23912.4	13967.3	384.9	204.9
2248.073	4.247	367.0	9582.3	108.4	84.1
2268.025	7.607	3344.8	15058.3	191.6	98.1
2283.169	8.806	4278.3	13594.8	220.7	127.9
2290.004	2.284	60.1	12087.1	56.4	35.4
2299.174	3.663	297.6	12190.2	89.8	56.1
2305.116	3.647	349.3	6650.0	89.0	104.6
2779.405	2.380	90.4	6719.6	40.4	60.5
2779.942	2.817	78.5	17740.2	48.0	28.9
2918.229	3.306	191.4	4371.3	49.9	124.8
2932.591	36.189	25362.6	14105.3	551.1	437.4
2948.589	5.660	439.9	10584.2	84.4	89.3
2954.569	2.651	107.1	11474.5	39.3	38.3
2988.529	2.916	43.6	18560.5	43.5	27.1
3324.797	2.197	61.3	9528.0	24.9	36.1
3337.796	4.613	330.0	11773.0	52.5	61.9


