m/z	SN	QualityFactor	Resolution	intensity	area
999.498	2.796	289.3	2842.8	547.4	374.8
1001.500	2.679	130.5	3843.2	524.3	263.6
1011.587	76.956	30419.8	5543.7	14994.8	5392.1
1020.510	2.824	294.1	3413.4	546.3	319.0
1022.528	3.094	352.9	3266.7	598.6	370.1
1028.487	2.452	88.9	4014.2	475.2	237.9
1030.467	3.772	301.3	2721.7	728.0	534.8
1031.481	4.007	192.4	12494.7	796.8	134.5
1033.540	4.564	957.8	4781.2	882.5	376.1
1045.523	310.946	45341.6	5021.9	59595.4	24950.6
1059.493	2.715	217.1	4534.2	516.2	240.6
1061.522	3.750	318.7	4498.4	716.1	337.5
1067.519	20.942	12879.5	5139.8	3965.5	1671.5
1075.510	3.508	690.6	6383.6	664.6	235.0
1076.421	3.235	157.1	6132.3	609.5	215.3
1078.480	3.658	1132.8	4770.6	688.7	326.8
1079.489	2.617	159.7	4919.1	492.8	215.7
1088.491	2.068	115.3	3952.0	386.6	213.9
1101.468	15.277	1487.3	4538.3	2835.3	1411.4
1106.486	2.382	121.3	2302.1	441.5	433.3
1123.487	2.702	127.5	2055.1	498.4	560.0
1163.567	2.174	238.5	4261.5	397.3	227.8
1216.599	2.368	60.5	8305.1	424.6	136.5
1234.620	3.645	373.2	4722.4	649.3	376.6
1296.681	70.997	47966.5	6827.3	12425.6	5496.1
1314.679	9.516	10299.7	6156.7	1653.0	824.0
1318.661	3.997	357.4	6648.3	697.6	324.8
1338.818	24.317	23055.4	6483.5	4201.7	2032.5
1352.630	5.271	607.8	5515.6	911.9	530.3
1355.638	2.648	104.3	5875.4	456.1	249.1
1360.727	2.239	173.1	2030.5	384.7	604.3
1408.605	2.056	192.8	5524.3	344.7	214.0
1466.745	2.359	161.9	4376.9	377.3	314.4
1529.739	4.742	1066.1	6073.3	728.6	480.4
1562.785	3.327	898.6	8782.1	497.6	237.3
1570.686	45.173	55723.8	8040.6	6736.7	3596.3
1625.908	5.039	703.9	5047.2	724.5	644.9
1626.587	2.140	115.8	11230.9	307.2	128.5
1665.998	14.960	9436.0	7166.5	2088.8	1386.0
1783.916	2.347	188.6	5662.4	307.6	294.9
1905.996	5.721	621.5	4948.0	693.3	852.4
1940.949	4.201	993.8	7158.8	486.4	422.2
2112.004	3.257	477.2	4549.0	301.0	451.2
2131.989	5.343	543.9	3941.2	478.3	859.0
2133.863	4.621	499.1	8791.7	420.2	333.9
2147.192	71.061	58971.1	9230.5	6349.3	4910.6
2163.167	2.860	253.8	4755.9	249.3	369.1
2169.166	4.938	2295.9	10849.0	428.0	286.0
2185.124	3.011	612.3	11380.4	257.2	168.5
2195.944	4.317	401.3	3131.6	353.8	818.3
2197.757	4.198	173.8	15247.5	355.7	170.7
2203.114	7.416	1446.6	8115.0	618.0	550.4
2211.104	171.640	46125.3	8971.9	14258.4	11789.1
2225.116	39.386	56875.7	9661.7	3237.8	2513.8
2233.077	57.880	68793.8	9684.2	4711.8	3671.4
2245.090	5.066	50.2	17677.9	409.6	170.9
2245.694	6.859	210.0	4422.2	516.7	983.9
2248.059	10.807	2058.5	6468.8	866.0	998.9
2250.046	8.683	281.0	25676.9	746.2	219.8
2255.060	4.232	595.6	10360.1	341.4	245.7
2267.027	17.301	2698.2	5869.1	1369.7	1761.7
2270.020	12.310	7459.6	12292.2	980.8	601.8
2283.170	53.498	28833.9	8458.4	4153.1	3773.3
2289.005	5.139	464.5	7476.2	398.2	407.2
2299.173	32.040	22892.1	9552.4	2450.5	1987.5
2305.112	9.672	1608.9	5234.7	736.5	1078.6
2321.097	5.030	194.2	4811.0	377.3	601.8
2324.958	2.920	126.3	6657.2	218.5	254.9
2355.103	2.799	240.7	7658.5	202.3	208.8
2707.399	3.374	493.0	6203.1	162.5	254.8
2779.442	8.031	495.3	5971.1	354.4	597.9
2779.956	6.990	1074.2	17856.3	310.4	184.3
2780.462	5.402	61.3	96907.0	279.5	30.1
2807.328	2.494	155.8	5317.5	106.7	205.5
2895.035	2.087	108.9	1893.2	58.0	344.1
2918.230	3.752	545.2	5773.2	135.8	272.9
2932.590	31.171	31764.6	10437.5	1135.6	1228.7
2948.587	6.946	2214.5	8854.7	248.4	316.6
2954.557	3.298	269.2	14389.9	118.4	93.8
2989.514	2.347	124.6	7382.8	80.2	124.0
3309.739	3.012	246.1	6157.2	72.7	164.5
3323.758	13.275	3256.9	8170.4	318.6	540.3
3337.790	21.705	9544.3	9851.3	518.3	741.4
3347.678	2.159	97.3	6047.7	51.2	117.3
3354.787	2.673	91.0	8249.1	63.1	107.0


