m/z	SN	QualityFactor	Resolution	intensity	area
1011.593	38.410	30934.9	6699.1	4784.1	1422.4
1033.558	4.163	5483.2	6057.8	512.0	178.0
1045.524	91.422	16227.8	6144.3	11261.7	3814.5
1066.010	2.089	94.9	3835.7	254.6	143.1
1067.524	9.510	4179.2	5356.2	1161.3	462.9
1077.988	2.003	61.7	3962.3	242.8	130.9
1101.460	4.066	85.2	3095.7	487.3	350.5
1103.486	3.115	74.5	3879.9	374.5	217.3
1172.243	2.087	387.9	251.8	193.8	1995.1
1296.681	47.166	33613.2	7328.6	5283.9	2180.6
1314.661	3.176	370.6	6227.9	354.0	171.7
1318.660	4.026	1678.3	7677.8	446.3	178.7
1338.825	9.959	5799.2	6943.0	1102.9	504.7
1352.604	2.834	129.6	5578.5	311.5	177.2
1529.746	2.283	234.1	4093.5	222.7	216.4
1570.684	16.752	11315.3	6702.0	1585.3	1001.5
1572.681	3.839	335.6	10616.3	363.1	143.7
1666.015	4.244	337.4	3903.7	373.5	450.4
2112.006	2.059	202.0	4036.8	120.2	205.0
2132.917	4.238	1867.6	4410.9	241.0	390.9
2147.189	30.328	34357.8	9180.0	1727.2	1339.6
2169.154	2.911	391.2	7081.9	161.1	161.5
2203.107	3.881	627.6	7327.6	206.8	204.3
2211.108	33.318	29104.2	8620.2	1766.6	1516.7
2225.110	9.551	10373.7	9749.2	503.0	380.7
2233.080	19.403	14550.0	8655.0	1005.2	865.3
2245.796	2.458	211.4	4476.8	120.5	220.2
2248.091	5.254	1958.7	9673.9	269.2	210.1
2255.046	2.702	218.3	8043.5	137.1	127.2
2266.032	3.067	100.4	5501.8	153.2	207.0
2269.016	4.900	3527.6	7071.9	243.0	280.0
2283.165	11.810	9845.3	7849.9	579.2	568.9
2288.993	2.373	151.4	4298.3	115.8	204.3
2299.162	5.435	1755.3	7228.2	262.5	279.2
2305.113	5.600	2086.1	5781.8	268.2	359.0
2321.100	2.446	162.5	4906.0	115.2	182.1
2895.859	2.077	132.8	1952.8	42.2	246.2
2918.252	3.677	319.4	4710.3	98.6	240.0
2932.589	27.446	13326.7	10115.5	749.9	828.4
2948.581	5.109	607.9	7738.7	138.4	199.9
2954.557	2.695	127.8	7375.9	72.3	109.3
3323.776	4.269	347.6	7891.2	84.7	147.4
3337.817	5.881	857.3	7849.7	116.1	206.7


