m/z	SN	QualityFactor	Resolution	intensity	area
1011.586	8.350	6206.8	4589.8	1832.3	795.5
1032.520	3.522	587.8	4388.6	771.1	357.4
1045.530	26.550	17193.7	4652.9	5823.5	2623.1
1067.521	3.036	589.6	5175.9	663.0	275.6
1095.527	2.368	496.9	5063.0	518.7	227.5
1105.547	3.171	132.1	2882.4	692.6	539.3
1143.605	3.710	1136.4	5394.0	823.5	369.9
1198.677	4.060	387.7	3753.4	903.8	623.5
1235.616	4.048	1133.8	5254.5	897.7	465.2
1245.657	2.083	128.5	2500.7	459.9	504.5
1267.667	5.512	821.1	3790.9	1213.2	910.9
1274.664	2.025	270.9	4071.8	445.9	314.2
1296.684	80.054	53154.7	5831.0	17631.0	9167.1
1303.612	4.113	494.7	4466.1	897.6	601.8
1314.663	3.198	378.3	5198.1	699.3	408.1
1318.651	6.858	4505.7	5998.3	1495.5	767.0
1320.647	2.625	277.8	5002.7	571.8	348.0
1325.704	3.823	587.4	3949.3	834.0	646.9
1334.682	2.746	221.4	6125.7	598.2	305.7
1336.733	2.026	98.2	6041.7	440.4	228.5
1338.806	8.797	9711.4	5655.3	1921.8	1090.5
1341.677	2.031	218.4	3700.1	441.1	370.7
1352.630	6.511	1865.4	4720.4	1414.5	965.6
1354.626	4.150	452.9	5570.9	904.5	518.2
1374.115	2.038	155.6	3614.6	443.3	448.2
1432.669	2.841	391.7	4695.1	610.4	461.8
1441.742	4.171	421.7	4502.0	894.2	708.3
1457.754	2.132	77.9	3909.7	454.1	418.4
1459.695	5.232	687.2	4886.7	1118.7	840.5
1463.782	3.646	92.6	3701.9	776.9	784.0
1465.710	5.762	134.2	2654.4	1226.2	1685.2
1494.727	2.385	127.1	5848.4	501.0	325.0
1501.746	42.019	32945.0	6294.2	8821.5	5509.8
1510.721	3.408	407.0	7809.1	711.5	353.4
1517.749	10.932	6486.0	6154.1	2284.4	1465.5
1523.724	3.499	367.3	6999.6	727.4	409.9
1529.728	7.848	4909.3	6682.2	1629.7	978.7
1539.720	2.248	91.8	5401.4	464.3	344.3
1557.677	2.111	115.3	3374.8	430.6	526.0
1562.759	2.686	285.5	4851.8	546.3	461.7
1570.678	37.027	12397.9	6075.6	7520.1	5247.0
1572.681	20.067	8275.7	6318.2	4077.2	2737.2
1580.737	2.386	228.2	4492.1	481.0	449.2
1637.769	8.020	5490.1	6621.7	1586.7	1106.5
1655.805	2.540	347.4	6823.6	500.2	342.3
1665.949	2.979	316.9	2946.9	581.9	924.3
1751.868	2.152	424.1	4325.3	403.0	484.9
1950.998	7.438	4270.5	6512.7	1186.2	1135.8
1963.857	7.138	2576.9	5578.3	1115.9	1264.1
2033.058	7.492	5768.9	6283.9	1047.4	1097.3
2041.950	2.061	351.1	4265.4	283.6	439.2
2112.007	3.902	471.8	4185.7	491.9	801.5
2130.210	2.276	114.2	3422.2	274.7	565.6
2132.910	12.350	11716.0	5471.5	1496.3	2086.4
2147.197	88.518	50696.9	7417.4	10761.7	10342.6
2163.175	2.611	306.0	4001.7	310.4	543.8
2169.158	6.878	1813.3	6152.5	813.9	934.7
2185.124	3.725	247.5	6028.4	433.5	512.0
2203.116	11.332	4331.4	6268.3	1286.7	1485.5
2206.092	4.466	111.7	6699.5	506.2	541.0
2211.105	44.980	25638.5	7312.9	5050.9	5088.7
2225.107	12.794	6756.9	7128.4	1422.7	1466.4
2233.072	21.284	20575.2	7372.5	2342.0	2369.9
2248.069	4.824	381.6	4679.9	520.3	825.4
2260.032	2.552	147.9	6411.9	270.9	313.6
2265.178	2.080	43.2	4588.3	217.7	360.9
2268.018	4.246	332.0	3349.2	441.2	985.1
2271.026	3.694	341.9	18044.3	387.6	164.8
2283.163	16.313	4787.5	5699.3	1684.5	2238.1
2298.672	2.026	43.8	10548.8	205.8	155.8
2299.164	3.508	287.0	5280.8	355.9	513.8
2305.131	5.635	656.9	4180.9	566.9	1044.4
2321.124	2.472	204.7	3676.7	244.5	513.0
2778.976	2.553	123.4	8582.2	146.4	184.7
2780.430	3.136	308.6	6415.4	169.0	321.5
2896.056	4.250	198.4	2583.3	193.3	806.7
2898.259	4.845	431.7	13754.5	245.7	197.1
2918.229	9.711	1126.8	4755.6	480.1	1104.7
2932.588	85.227	40658.9	8144.4	4206.6	5837.2
2948.592	9.337	2054.7	6304.0	453.8	808.9
2954.560	7.399	1892.4	6643.6	359.2	610.2
2970.540	3.368	407.7	9564.8	160.9	192.9
2989.522	7.160	1110.1	8799.1	337.1	438.4
3010.517	2.089	143.2	9598.3	95.8	115.6
3323.757	8.622	2717.9	6775.4	285.0	591.8
3337.792	12.164	4924.5	7559.0	399.3	742.4


