m/z	SN	QualityFactor	Resolution	intensity	area
1011.595	13.450	9171.3	7929.5	1112.4	278.9
1045.521	81.455	17456.1	7560.9	6669.3	1825.3
1067.513	7.744	3988.5	6801.5	628.7	198.2
1078.464	2.100	89.6	2374.6	170.3	154.6
1084.014	2.447	98.6	5858.8	199.1	74.1
1095.994	2.051	53.5	4160.4	165.2	87.7
1101.461	5.996	750.3	4393.9	481.9	246.5
1103.457	3.905	123.8	8008.8	313.8	89.9
1104.023	2.071	73.4	2096.2	166.4	178.5
1118.027	2.459	133.2	2120.3	196.7	213.0
1153.796	2.425	164.5	539.6	150.7	704.3
1296.681	55.589	67583.6	9473.0	4295.5	1359.7
1318.657	3.125	307.5	7265.2	238.0	99.6
1338.818	8.334	3793.4	8529.6	626.3	231.7
1352.614	4.269	590.8	6743.2	319.6	152.0
1354.612	3.470	395.7	16073.4	260.9	54.3
1466.790	2.171	209.1	5751.3	155.3	99.8
1467.317	2.990	290.8	7259.1	213.3	108.1
1570.684	17.949	24413.2	9844.9	1205.4	519.4
1665.972	2.611	117.5	4664.8	165.9	166.8
2111.996	2.239	112.0	6584.0	102.1	106.0
2132.917	6.077	1561.0	4922.7	272.4	396.5
2147.195	54.266	62030.8	12088.4	2457.2	1449.0
2163.172	2.348	192.1	5738.2	102.8	125.7
2169.182	3.830	325.7	7613.1	167.4	155.8
2185.135	2.919	96.2	11121.9	126.7	81.2
2203.114	9.231	5014.3	11101.5	391.5	259.0
2206.120	3.624	221.9	10875.4	153.4	102.6
2211.103	51.188	42754.2	12664.7	2171.9	1258.6
2225.112	15.327	21001.0	14050.5	643.4	344.7
2233.074	26.866	23447.9	12198.9	1123.2	686.0
2248.067	6.130	805.1	8256.6	251.5	227.0
2250.070	4.106	125.8	39726.5	181.1	36.0
2255.056	3.638	640.9	14633.0	150.4	80.2
2260.056	3.493	743.8	12418.2	142.3	87.8
2267.017	8.153	1630.9	8157.4	328.6	303.8
2268.586	2.493	80.7	6668.1	100.2	120.5
2270.030	4.950	2056.3	20131.3	198.7	77.0
2283.168	15.520	9289.8	11580.8	615.0	403.4
2288.997	2.879	151.6	8322.5	114.3	104.2
2299.167	12.136	7430.3	16380.0	474.5	230.5
2305.108	5.753	478.6	5357.9	224.4	320.2
2321.151	2.317	120.4	3381.4	87.7	201.0
2322.941	2.233	42.1	18328.0	86.9	36.5
2807.302	2.125	116.3	6760.5	54.0	81.8
2894.877	2.902	139.1	8105.1	68.0	98.6
2918.241	3.595	409.3	4631.5	81.8	195.7
2932.590	36.112	27897.6	12748.5	825.3	728.1
2948.570	5.888	641.3	10489.6	132.9	141.7
2954.554	4.513	351.3	11216.1	101.3	101.0
2988.512	3.166	139.9	8467.6	68.8	92.5
3323.781	5.897	378.8	8363.2	97.8	161.8
3337.793	8.702	2036.9	10785.7	142.7	185.0


