m/z	SN	QualityFactor	Resolution	intensity	area
1011.599	8.926	8175.4	5676.7	1177.9	410.1
1045.529	20.993	15433.8	6035.7	2747.8	948.0
1067.518	2.596	318.8	4874.9	337.4	146.5
1101.810	2.049	85.9	1435.2	261.8	426.5
1103.469	2.079	63.4	5663.4	266.8	106.0
1172.570	2.808	621.6	259.7	276.5	2759.0
1189.591	2.531	335.0	255.5	248.1	2578.9
1210.104	2.214	695.2	259.5	214.6	2262.4
1296.681	37.278	45476.6	7767.2	4517.0	1748.2
1318.677	2.111	190.7	5567.0	251.7	137.9
1338.824	4.439	1023.6	5722.9	528.1	288.6
1352.614	4.903	1159.6	6286.5	577.6	295.4
1529.766	2.270	234.3	3311.5	238.9	287.8
1570.685	31.454	40727.3	8577.9	3227.2	1607.6
1665.986	3.215	288.7	4370.9	309.5	332.6
2112.053	2.387	210.8	3478.7	154.8	302.5
2132.924	6.799	8675.3	5203.1	428.7	613.5
2147.196	62.252	41573.8	9870.1	3961.4	2860.4
2163.157	2.303	168.3	4923.8	142.4	203.2
2169.162	5.004	1803.2	7567.9	307.6	288.0
2185.138	3.936	1336.5	12121.6	239.1	142.9
2203.108	12.483	9385.8	10007.7	738.1	539.8
2206.100	3.370	147.8	8315.7	199.9	173.3
2211.101	30.977	21374.5	10234.7	1832.4	1324.9
2225.106	10.706	12246.4	10527.3	616.6	435.4
2233.078	11.621	11904.1	9100.5	668.8	546.7
2248.085	3.573	439.5	6410.5	201.4	234.7
2259.065	3.468	423.3	6979.9	193.0	208.7
2267.022	7.882	2654.1	7096.8	436.0	462.0
2270.021	4.212	2797.3	20850.3	239.7	90.3
2283.170	15.059	16035.0	9508.8	819.7	654.9
2299.169	5.034	1153.3	6628.1	270.0	312.8
2305.121	6.205	3001.5	8282.5	332.1	308.6
2323.020	2.736	187.5	4712.2	142.6	238.5
2780.447	2.683	231.6	14341.5	94.8	70.7
2893.972	2.150	102.7	5322.3	67.5	141.5
2897.221	2.762	563.5	6387.3	86.0	159.9
2918.289	3.427	362.7	4861.2	106.2	241.3
2932.590	30.591	35048.4	10257.3	945.4	1040.1
2948.590	5.405	1024.6	7377.3	165.0	249.6
2954.565	2.876	162.7	7695.4	87.8	127.8
2988.501	2.771	111.6	6983.0	82.2	134.9
3323.787	4.557	346.0	6918.0	102.7	205.1
3337.785	7.788	2910.2	9900.9	173.4	245.1


