m/z	SN	QualityFactor	Resolution	intensity	area
1011.592	47.410	22004.4	11534.0	1780.9	317.4
1033.572	2.952	202.3	10174.7	111.0	22.7
1045.518	97.193	15636.6	12374.5	3604.3	630.1
1067.507	9.202	2559.3	10123.2	341.6	74.6
1095.976	2.421	133.3	7389.7	89.3	27.1
1101.453	3.126	138.8	4004.2	114.9	64.1
1296.681	115.463	45324.4	12639.5	4288.6	1059.1
1314.690	2.469	182.4	5466.1	88.8	49.3
1318.664	5.574	435.5	9455.2	199.9	64.5
1338.821	16.939	20203.7	11730.6	608.4	165.4
1352.607	4.072	216.8	6612.5	145.3	69.9
1354.596	2.853	135.8	7464.5	101.7	43.4
1467.305	9.072	3401.1	11826.4	316.9	102.1
1529.734	3.224	156.6	7451.4	108.5	57.9
1552.688	2.926	151.9	13327.5	97.6	30.4
1570.684	66.578	27319.6	15212.1	2230.7	651.1
1592.658	2.433	108.3	11063.5	80.4	31.4
1598.683	2.014	262.0	10064.8	66.0	28.7
1666.005	3.919	261.9	7918.9	126.5	75.4
2102.194	2.500	118.7	18347.1	65.4	25.3
2111.996	4.452	872.8	4960.9	110.4	154.3
2132.898	9.553	1284.3	4722.6	233.3	350.1
2147.195	105.628	87979.6	14743.4	2573.3	1259.3
2163.181	5.238	728.5	9472.1	124.8	93.0
2169.174	7.836	5823.2	15074.4	186.7	91.9
2196.832	2.011	196.2	4056.6	44.7	85.4
2203.115	6.763	1605.6	14785.3	155.4	78.0
2206.114	2.236	54.3	7647.9	51.4	48.6
2211.103	58.199	51451.3	17366.2	1378.9	608.1
2225.111	16.735	14707.2	16161.2	378.0	179.1
2233.079	26.496	35535.8	16011.4	610.3	291.0
2247.074	5.664	387.9	8765.7	126.7	107.3
2250.060	2.871	297.0	19337.1	65.0	25.3
2255.062	3.114	156.0	17764.8	70.0	31.0
2268.033	4.593	350.8	8352.6	100.8	91.8
2283.172	28.562	28759.2	16113.1	619.3	305.8
2299.170	8.074	789.8	13983.8	173.2	94.2
2305.154	8.706	2232.3	16940.5	189.7	88.3
2720.262	2.441	112.2	9224.0	37.1	39.4
2779.439	2.522	190.0	7619.6	36.3	48.0
2779.945	2.055	83.1	18863.9	30.3	17.1
2807.309	3.685	273.6	13313.9	51.6	40.0
2895.216	3.416	159.3	1920.3	32.0	188.4
2918.249	5.004	285.6	4168.0	62.8	164.8
2932.590	75.892	28985.3	16102.6	957.7	662.2
2948.589	12.773	1763.9	13468.6	159.7	133.1
2954.568	5.931	496.6	15095.1	73.4	54.8
2970.540	2.381	106.1	18035.8	29.2	18.5
2988.501	2.181	103.6	9671.9	26.1	30.9
3323.779	6.639	712.7	14047.6	60.4	59.6
3337.801	8.493	744.5	15674.4	76.0	68.2


